seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1116,ungated_independent,fresh,0,adam,exact,0.03,True,True,0.9999999999999994,1.0000000000000009,0.6270115399847499,0.9999999999999993,1.0000000000000004,0.9999999999999993,0.6270115399847501,0.9999999999999999,1.0,1.0
1116,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,0.9999999999999994,1.0000000000000009,0.6270115399847499,0.9999999999999993,1.0000000000000004,0.9999999999999993,0.6270115399847501,0.9999999999999999,1.0,1.0
1116,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,0.9999999999999994,1.0000000000000009,0.6270115399847499,0.9999999999999993,1.0000000000000004,0.9999999999999993,0.6270115399847501,0.9999999999999999,1.0,1.0
1116,ungated_independent,fresh,0,sgd,exact,0.3,True,True,0.9999999999999994,1.0000000000000009,0.6270115399847499,0.9999999999999993,1.0000000000000004,0.9999999999999993,0.6270115399847501,0.9999999999999999,1.0,1.0
1116,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,0.9999999999999994,1.0000000000000009,0.6270115399847499,0.9999999999999993,1.0000000000000004,0.9999999999999993,0.6270115399847501,0.9999999999999999,1.0,1.0
1116,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,0.9999999999999994,1.0000000000000009,0.6270115399847499,0.9999999999999993,1.0000000000000004,0.9999999999999993,0.6270115399847501,0.9999999999999999,1.0,1.0
1116,ungated_independent,fresh,64,adam,exact,0.03,True,True,1.0,1.0,0.7494527394634659,0.9395572017163338,0.9999999999999998,1.0000000000000002,0.749452739463466,0.9395572017163338,0.9494049009963599,0.9534123510468595
1116,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,0.9999999999999996,1.0000000000000009,0.735573860995864,0.944235230240741,0.9999999999999999,1.0000000000000002,0.735573860995864,0.944235230240741,0.9379185618122319,0.9253555018721868
1116,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,0.9999999999999977,1.0000000000000047,0.7333358631396438,0.9514644119437806,1.0000000000000002,0.9999999999999997,0.7333358631396439,0.9514644119437805,0.9445172963588184,0.9453984805301772
1116,ungated_independent,fresh,64,sgd,exact,0.3,True,True,1.0000000000000024,0.999999999999995,0.5482891025216184,0.966218456446959,1.0000000000000002,0.9999999999999994,0.5482891025216186,0.9662184564469588,0.9729110800918602,0.9673824359869372
1116,ungated_independent,fresh,64,sgd,unit_broadcast,0.3,True,True,1.0000000000000029,0.9999999999999943,0.6554502847776645,0.9906095668949232,1.0000000000000004,0.9999999999999992,0.6554502847776644,0.9906095668949231,0.9957357305198892,0.994938891361484
1116,ungated_independent,fresh,64,sgd,calibrated_broadcast,0.3,True,True,1.000000000000003,0.9999999999999937,0.57847716250626,0.9846582309810166,1.0000000000000002,0.9999999999999996,0.5784771625062599,0.9846582309810165,0.9891880678482351,0.9867313639395969
1116,ungated_independent,fresh,256,adam,exact,0.03,True,True,0.9999999999999983,1.0000000000000033,0.7657861644544264,0.9198572943644183,0.9999999999999999,1.0000000000000002,0.7657861644544263,0.9198572943644184,0.9552169279982654,0.9496640468581805
1116,ungated_independent,fresh,256,adam,unit_broadcast,0.03,True,True,1.0000000000000002,0.9999999999999993,0.6848668056368168,0.9669088131817626,0.9999999999999998,1.0000000000000004,0.6848668056368168,0.966908813181763,0.9835121797050005,0.9800087569686485
1116,ungated_independent,fresh,256,adam,calibrated_broadcast,0.03,True,True,0.9999999999999999,1.0000000000000002,0.6880484911328266,0.966706885461564,1.0000000000000002,0.9999999999999996,0.6880484911328265,0.9667068854615639,0.9817274188184351,0.9779557329935223
1116,ungated_independent,fresh,256,sgd,exact,0.3,True,True,0.9999999999999968,1.0000000000000067,0.639754124162787,0.9984581285790154,0.9999999999999996,1.0000000000000007,0.6397541241627869,0.9984581285790151,0.9992119702810394,0.9990567161882282
1116,ungated_independent,fresh,256,sgd,unit_broadcast,0.3,True,True,0.9999999999999999,1.0000000000000002,0.6707850359029994,0.958763521684385,0.9999999999999999,1.0000000000000002,0.6707850359029998,0.9587635216843853,0.9818096876550347,0.9791472221277246
1116,ungated_independent,fresh,256,sgd,calibrated_broadcast,0.3,True,True,0.9999999999999993,1.0000000000000013,0.6516944079991835,0.9928583002030411,1.0000000000000002,0.9999999999999994,0.6516944079991837,0.9928583002030411,0.9963969478287947,0.9956988305586391
1116,ungated_independent,fresh,1024,adam,exact,0.03,True,True,1.0000000000000016,0.9999999999999968,0.6934589369230973,0.9437570033813619,0.9999999999999999,1.0000000000000004,0.6934589369230969,0.9437570033813614,0.9748377081356869,0.9702643870589576
1116,ungated_independent,fresh,1024,adam,unit_broadcast,0.03,True,True,1.0000000000000013,0.9999999999999973,0.6782096566020402,0.9475863048509755,1.0,1.0,0.6782096566020399,0.947586304850975,0.9770442762145843,0.9725708517889842
1116,ungated_independent,fresh,1024,adam,calibrated_broadcast,0.03,True,True,1.0000000000000002,0.9999999999999998,0.6764273805260821,0.9504384721130552,1.0000000000000002,0.9999999999999996,0.6764273805260822,0.9504384721130559,0.9782431638963911,0.9745509720407712
1116,ungated_independent,fresh,1024,sgd,exact,0.3,True,True,1.0,1.0,0.671266627173955,0.9467691253062626,0.9999999999999998,1.0000000000000002,0.671266627173955,0.9467691253062622,0.9767456537905841,0.973207865599974
1116,ungated_independent,fresh,1024,sgd,unit_broadcast,0.3,True,True,0.9999999999999999,1.0000000000000002,0.6729292933640725,0.9484936642132965,0.9999999999999998,1.0000000000000004,0.6729292933640724,0.9484936642132967,0.9774952036559834,0.9742561697295243
1116,ungated_independent,fresh,1024,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000016,0.9999999999999969,0.6717574939482317,0.9410255569534526,1.0,1.0,0.6717574939482319,0.9410255569534526,0.9746256161719106,0.9707239040595445
1116,ungated_independent,fresh,2048,adam,exact,0.03,True,True,0.9999999999999996,1.0000000000000009,0.6875321241702844,0.9498872451077855,1.0000000000000004,0.999999999999999,0.6875321241702845,0.9498872451077853,0.976657407088569,0.96898804284053
