seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1114,ungated_independent,fresh,0,adam,exact,0.03,True,True,1.0000000000000022,0.9999999999999958,0.6562582804492524,1.0000000000000002,0.9999999999999997,1.0000000000000004,0.6562582804492524,1.0,1.0,1.0
1114,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,1.0000000000000022,0.9999999999999958,0.6562582804492524,1.0000000000000002,0.9999999999999997,1.0000000000000004,0.6562582804492524,1.0,1.0,1.0
1114,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,1.0000000000000022,0.9999999999999958,0.6562582804492524,1.0000000000000002,0.9999999999999997,1.0000000000000004,0.6562582804492524,1.0,1.0,1.0
1114,ungated_independent,fresh,0,sgd,exact,0.3,True,True,1.0000000000000022,0.9999999999999958,0.6562582804492524,1.0000000000000002,0.9999999999999997,1.0000000000000004,0.6562582804492524,1.0,1.0,1.0
1114,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,1.0000000000000022,0.9999999999999958,0.6562582804492524,1.0000000000000002,0.9999999999999997,1.0000000000000004,0.6562582804492524,1.0,1.0,1.0
1114,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000022,0.9999999999999958,0.6562582804492524,1.0000000000000002,0.9999999999999997,1.0000000000000004,0.6562582804492524,1.0,1.0,1.0
1114,ungated_independent,fresh,64,adam,exact,0.03,True,True,0.9999999999999993,1.0000000000000013,0.7487795966140571,0.9521154651117916,1.0000000000000002,0.9999999999999994,0.7487795966140572,0.9521154651117911,0.9502278465954532,0.9456734122254344
1114,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,0.9999999999999994,1.000000000000001,0.718047908049713,0.9687203401978927,1.0000000000000002,0.9999999999999996,0.718047908049713,0.9687203401978935,0.9651383179402153,0.9587787354310078
1114,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,1.0000000000000009,0.9999999999999981,0.717141272588155,0.9729139013710237,0.9999999999999998,1.0000000000000004,0.7171412725881555,0.9729139013710235,0.9681032692715447,0.968378672192897
1114,ungated_independent,fresh,64,sgd,exact,0.3,True,True,1.0000000000000013,0.9999999999999976,0.6694178519091409,0.9957051637382097,0.9999999999999998,1.0000000000000002,0.6694178519091405,0.9957051637382094,0.9980423329586875,0.9973844603814981
