seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1115,ungated_independent,fresh,adam,exact,0.03,True,True,4096,0.001232330045443936,0.0012265381755482876,0.9999999999999992,1.0000000000000018,0.6486994478613809,0.9036782657216276,1.0000000000000002,0.9999999999999998,0.6486994478613807,0.9036782657216273,0.9602281831850564,0.9572153822002039
1115,ungated_independent,fresh,adam,unit_broadcast,0.03,True,True,4096,2.871968150038173e-05,3.1219787879631634e-05,1.0000000000000027,0.9999999999999946,0.6314110836378093,0.8930709875362518,0.9999999999999998,1.0000000000000007,0.6314110836378092,0.8930709875362521,0.9611448055237622,0.9584990659399963
1115,ungated_independent,fresh,adam,calibrated_broadcast,0.03,True,True,4096,4.59230350461577e-05,4.958498178553686e-05,0.9999999999999962,1.0000000000000075,0.6310230331188775,0.8922327346358228,1.0000000000000002,0.9999999999999997,0.6310230331188775,0.8922327346358222,0.9604801937258384,0.9548133505915047
1115,ungated_independent,fresh,sgd,exact,0.3,True,True,4096,0.000504973396262566,0.0005141683911390593,0.9999999999999998,1.0000000000000007,0.6433257841998085,0.9161618957417911,1.0000000000000002,0.9999999999999998,0.6433257841998086,0.9161618957417909,0.9699522594550156,0.9648932424643965
1115,ungated_independent,fresh,sgd,unit_broadcast,0.3,True,True,4096,3.90374922066216e-05,3.81619291211213e-05,0.9999999999999998,1.0000000000000007,0.6366303450742217,0.8954888610672364,1.0,1.0,0.6366303450742217,0.8954888610672367,0.9623813247012474,0.9629761124478281
1115,ungated_independent,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.0004582025777672739,0.0004684224459888393,1.0000000000000047,0.9999999999999906,0.621647371568062,0.8741203291661649,1.0000000000000004,0.9999999999999991,0.621647371568062,0.8741203291661649,0.95349757202083,0.9466136074325624
1115,gated_conflict,fresh,adam,exact,0.03,True,True,4096,0.0005975699575371453,0.0006165312569445422,0.9002889532940243,1.218824759736846,0.523380250150632,0.8104888421032377,0.9220972636742641,1.1677711056491404,0.5228856101682141,0.7888537070472846,0.960216486287975,0.9697996148686756
1115,gated_conflict,fresh,adam,unit_broadcast,0.03,True,True,4096,0.0005381660438637273,0.0005691348525976383,0.9035262198963271,1.211142285760773,0.5059645876938957,0.7959125495955804,0.9284899933706713,1.1531267595234282,0.5079435924950904,0.7732747519846738,0.9569575334487084,0.9726680869189984
1115,gated_conflict,fresh,adam,calibrated_broadcast,0.03,True,True,4096,0.0005580654416755473,0.0005893453320683519,0.9039710417391652,1.210089427781476,0.5058680619224939,0.7970090101956295,0.9349889425977351,1.1383936504966554,0.5084492594942273,0.7712209640265183,0.9567461562558631,0.9727738930110112
1115,gated_conflict,fresh,sgd,exact,0.3,True,True,4096,0.00021990090463463947,0.00021962428211792212,0.8881507550475238,1.2479377558905722,0.5227592935812019,0.8106784645479448,0.8988402505879513,1.222274100864271,0.5223845977181975,0.7976566125941887,0.9698589330204149,0.982678839917919
1115,gated_conflict,fresh,sgd,unit_broadcast,0.3,True,True,4096,0.0005802571100255838,0.0006046144533118321,0.9027073960309365,1.2130821295656773,0.48498473848418155,0.7257547621107181,0.9026962327946988,1.2131085916212196,0.48498353791807536,0.7257755908760334,0.959391272400463,0.9758166814508686
1115,gated_conflict,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.0002762522555087809,0.00027967615120473734,0.8930279717750901,1.2361826102928604,0.4976783937226817,0.7566904073446984,0.896607490485905,1.2276038967754488,0.49767715421140624,0.7509686231263986,0.9674942747409363,0.9887204392852948
