seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1109,ungated_independent,fresh,0,adam,exact,0.03,True,True,1.0000000000000024,0.9999999999999953,0.635561666013945,0.9999999999999993,1.0000000000000002,0.9999999999999999,0.635561666013945,1.0,1.0,1.0
1109,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,1.0000000000000024,0.9999999999999953,0.635561666013945,0.9999999999999993,1.0000000000000002,0.9999999999999999,0.635561666013945,1.0,1.0,1.0
1109,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,1.0000000000000024,0.9999999999999953,0.635561666013945,0.9999999999999993,1.0000000000000002,0.9999999999999999,0.635561666013945,1.0,1.0,1.0
1109,ungated_independent,fresh,0,sgd,exact,0.3,True,True,1.0000000000000024,0.9999999999999953,0.635561666013945,0.9999999999999993,1.0000000000000002,0.9999999999999999,0.635561666013945,1.0,1.0,1.0
1109,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,1.0000000000000024,0.9999999999999953,0.635561666013945,0.9999999999999993,1.0000000000000002,0.9999999999999999,0.635561666013945,1.0,1.0,1.0
1109,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000024,0.9999999999999953,0.635561666013945,0.9999999999999993,1.0000000000000002,0.9999999999999999,0.635561666013945,1.0,1.0,1.0
1109,ungated_independent,fresh,64,adam,exact,0.03,True,True,0.9999999999999986,1.0000000000000027,0.6943565955030796,0.7217507318737097,1.0,1.0,0.6943565955030795,0.72175073187371,0.8376566826877498,0.8035640807491573
1109,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,1.0000000000000018,0.9999999999999964,0.6982747383314728,0.8380752726687376,1.0000000000000004,0.9999999999999991,0.698274738331473,0.8380752726687377,0.9114116561373314,0.8930270376266379
1109,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,1.0000000000000002,0.9999999999999997,0.6989867381787715,0.8367931705572217,1.0,1.0,0.6989867381787717,0.8367931705572219,0.9081636002655754,0.8881894504525168
1109,ungated_independent,fresh,64,sgd,exact,0.3,True,True,1.000000000000001,0.9999999999999978,0.6322543578034648,0.7763609665404817,0.9999999999999998,1.0000000000000004,0.632254357803465,0.776360966540481,0.8970301789290889,0.8464593647616586
1109,ungated_independent,fresh,64,sgd,unit_broadcast,0.3,True,True,1.000000000000004,0.9999999999999921,0.6567025081250957,0.8444101805845309,1.0,1.0,0.6567025081250956,0.844410180584531,0.933230332804989,0.9025381393278505
1109,ungated_independent,fresh,64,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000002,0.9999999999999994,0.6718805922358745,0.9693825336319765,1.0,1.0,0.6718805922358744,0.9693825336319771,0.986058102693598,0.9802912264899051
1109,ungated_independent,fresh,256,adam,exact,0.03,True,True,0.9999999999999978,1.0000000000000044,0.6679899250471398,0.7389925726001532,0.9999999999999997,1.0000000000000004,0.6679899250471399,0.7389925726001528,0.8851363855406902,0.8480028092896201
1109,ungated_independent,fresh,256,adam,unit_broadcast,0.03,True,True,1.0,1.0,0.6602828777469076,0.8561665309512412,1.0000000000000002,0.9999999999999996,0.6602828777469075,0.8561665309512412,0.9396786877771663,0.9146851225713795
