seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1104,ungated_independent,fresh,0,adam,exact,0.03,True,True,1.0000000000000009,0.9999999999999983,0.5918388952179515,1.0,0.9999999999999999,1.0000000000000002,0.5918388952179513,0.9999999999999998,1.0,1.0
1104,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,1.0000000000000009,0.9999999999999983,0.5918388952179515,1.0,0.9999999999999999,1.0000000000000002,0.5918388952179513,0.9999999999999998,1.0,1.0
1104,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,1.0000000000000009,0.9999999999999983,0.5918388952179515,1.0,0.9999999999999999,1.0000000000000002,0.5918388952179513,0.9999999999999998,1.0,1.0
1104,ungated_independent,fresh,0,sgd,exact,0.3,True,True,1.0000000000000009,0.9999999999999983,0.5918388952179515,1.0,0.9999999999999999,1.0000000000000002,0.5918388952179513,0.9999999999999998,1.0,1.0
1104,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,1.0000000000000009,0.9999999999999983,0.5918388952179515,1.0,0.9999999999999999,1.0000000000000002,0.5918388952179513,0.9999999999999998,1.0,1.0
1104,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000009,0.9999999999999983,0.5918388952179515,1.0,0.9999999999999999,1.0000000000000002,0.5918388952179513,0.9999999999999998,1.0,1.0
1104,ungated_independent,fresh,64,adam,exact,0.03,True,True,1.0000000000000042,0.9999999999999916,0.6728070360027097,0.7004867873398487,1.0000000000000002,0.9999999999999997,0.6728070360027103,0.700486787339849,0.7969524582156329,0.7461816874940752
1104,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,1.0000000000000007,0.9999999999999989,0.6796599897003873,0.8177643269826471,1.0,1.0,0.6796599897003873,0.8177643269826469,0.8823843585838231,0.853130425660785
1104,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,0.9999999999999996,1.0000000000000007,0.6866470196730533,0.8322483812664052,1.0,1.0,0.6866470196730536,0.8322483812664052,0.884366402958781,0.8571517465736596
1104,ungated_independent,fresh,64,sgd,exact,0.3,True,True,0.999999999999999,1.000000000000002,0.6727997336526517,0.8844990255809162,1.0,1.0,0.6727997336526519,0.8844990255809161,0.935106682915845,0.9157072827214131
1104,ungated_independent,fresh,64,sgd,unit_broadcast,0.3,True,True,1.0000000000000002,0.9999999999999993,0.671245064048005,0.8440746832772257,1.0,1.0,0.6712450640480049,0.8440746832772259,0.91896129498698,0.9004531647659739
1104,ungated_independent,fresh,64,sgd,calibrated_broadcast,0.3,True,True,0.9999999999999996,1.0000000000000009,0.6364180297428006,0.9854865473815382,1.0000000000000002,0.9999999999999997,0.6364180297428008,0.9854865473815381,0.9894212926837695,0.9857140122179449
1104,ungated_independent,fresh,256,adam,exact,0.03,True,True,1.0000000000000044,0.9999999999999911,0.6716513637960838,0.6733334511250363,1.0,1.0,0.6716513637960836,0.6733334511250367,0.8143483355636496,0.7991452174185375
1104,ungated_independent,fresh,256,adam,unit_broadcast,0.03,True,True,1.0000000000000038,0.9999999999999926,0.6493905459526369,0.7942258407819219,0.9999999999999998,1.0000000000000004,0.6493905459526366,0.794225840781922,0.8941334293351071,0.8720335498745795
1104,ungated_independent,fresh,256,adam,calibrated_broadcast,0.03,True,True,1.0000000000000002,0.9999999999999996,0.6461246739942058,0.786527329353289,1.0000000000000002,0.9999999999999997,0.6461246739942055,0.7865273293532888,0.8880107393982983,0.8646414427897069
1104,ungated_independent,fresh,256,sgd,exact,0.3,True,True,0.9999999999999997,1.0000000000000007,0.6712413792804464,0.8717505715237812,0.9999999999999999,1.0000000000000002,0.6712413792804464,0.871750571523781,0.9320584070492646,0.9133013432781356
1104,ungated_independent,fresh,256,sgd,unit_broadcast,0.3,True,True,1.000000000000001,0.9999999999999977,0.672341552449079,0.8742446677653705,0.9999999999999999,1.0000000000000002,0.672341552449079,0.8742446677653702,0.936847317671442,0.9224976100138785
1104,ungated_independent,fresh,256,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000027,0.9999999999999946,0.665203883669901,0.9341166622014677,0.9999999999999996,1.0000000000000009,0.6652038836699008,0.9341166622014674,0.9629616078851809,0.9510241152121592
1104,ungated_independent,fresh,1024,adam,exact,0.03,True,True,0.999999999999996,1.000000000000008,0.6547092326068068,0.7654193987013406,1.0,1.0,0.6547092326068068,0.7654193987013401,0.8933275451143972,0.8728521926077348
1104,ungated_independent,fresh,1024,adam,unit_broadcast,0.03,True,True,1.0000000000000036,0.9999999999999929,0.6620021517495263,0.8620967957287282,1.0,1.0,0.6620021517495261,0.8620967957287281,0.9371234743377006,0.9229908338247172
