seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1104,ungated_independent,fresh,adam,exact,0.03,True,True,4096,0.00015354617420663077,0.00014747400170465037,0.999999999999998,1.000000000000004,0.6728663955127451,0.890747164124203,0.9999999999999998,1.0000000000000004,0.6728663955127447,0.8907471641242025,0.9546617791310713,0.9482202364407153
1104,ungated_independent,fresh,adam,unit_broadcast,0.03,True,True,4096,8.563175415864813e-06,8.352745591194738e-06,0.9999999999999981,1.000000000000004,0.6679031394957134,0.9078636425311659,0.9999999999999993,1.0000000000000013,0.6679031394957131,0.9078636425311659,0.9600726995920875,0.9520611971564445
1104,ungated_independent,fresh,adam,calibrated_broadcast,0.03,True,True,4096,2.7260501024705563e-05,2.6297455279646807e-05,0.9999999999999987,1.0000000000000027,0.6678341777778157,0.9030946763247168,1.0,1.0,0.6678341777778158,0.9030946763247172,0.9580949017696039,0.9499171400827481
1104,ungated_independent,fresh,sgd,exact,0.3,True,True,4096,0.0006526864710644388,0.0006849670361358633,0.999999999999998,1.000000000000004,0.6631610232080037,0.9388604734187957,0.9999999999999999,1.0000000000000002,0.6631610232080034,0.9388604734187957,0.9706678701123586,0.9634603623646931
1104,ungated_independent,fresh,sgd,unit_broadcast,0.3,True,True,4096,8.474333212186783e-06,8.85046687547561e-06,0.9999999999999989,1.0000000000000022,0.6640689414394658,0.939831042910746,0.9999999999999999,1.0000000000000004,0.6640689414394658,0.939831042910746,0.9715787025473098,0.9649185419808706
1104,ungated_independent,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.0005725459042369438,0.0005923363248673691,0.9999999999999971,1.0000000000000058,0.6698220681416349,0.8965834411363545,1.0,1.0,0.6698220681416348,0.8965834411363545,0.9544470097301785,0.9495737590672746
1104,gated_conflict,fresh,adam,exact,0.03,True,True,4096,0.000736380364343004,0.0007875000856614103,0.9050443586492343,1.2075517412691825,0.5462735775383689,0.7777873202101507,0.9063141113368492,1.204554689932675,0.546012045843936,0.790396641030285,0.9606323849487829,0.9591791048343975
1104,gated_conflict,fresh,adam,unit_broadcast,0.03,True,True,4096,0.00013707375865396957,0.0001373800624811357,0.9170861084446258,1.1793542568612132,0.5235124886627237,0.8403748505688564,0.9421755209995258,1.1222861095189165,0.5238159691278751,0.8073475912959092,0.9655030930830285,0.9802703105218927
1104,gated_conflict,fresh,adam,calibrated_broadcast,0.03,True,True,4096,0.0002962905483907939,0.0002990104725773969,0.9265487865727546,1.1575578167008402,0.5201949561823582,0.8403375962473935,0.9293319530711427,1.151209196024423,0.5200686850496162,0.8292697568938301,0.965107978130558,0.9853521534713923
1104,gated_conflict,fresh,sgd,exact,0.3,True,True,4096,0.00021737350188695025,0.00023259254927084243,0.8896119635278449,1.2444079971752169,0.5419953014092745,0.8292042109503476,0.8896355277183631,1.2443511297357939,0.5419625320905852,0.829490631656521,0.9717163224861415,0.9769373029726645
1104,gated_conflict,fresh,sgd,unit_broadcast,0.3,True,True,2048,0.0008282704988296847,0.0008510952377464851,0.8940754373281826,1.2336679319327162,0.548011244821814,0.8103951062140298,0.8940602707517122,1.2337043173968987,0.5479303875271372,0.8115686959155691,0.9670117158764027,0.9806183603852829
1104,gated_conflict,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.00035195496754864545,0.0003537682185208497,0.8890503668147991,1.2457638177637185,0.5447005356296714,0.7792458624090356,0.8894791770044719,1.2447284836329653,0.5443879252188287,0.7878051644315809,0.970293418290614,0.9850510028802875
