seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1115,ungated_independent,fresh,0,adam,exact,0.03,True,True,0.9999999999999997,1.0000000000000007,0.6739950980676862,1.0,1.0000000000000004,0.9999999999999992,0.6739950980676865,1.0,1.0,1.0
1115,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,0.9999999999999997,1.0000000000000007,0.6739950980676862,1.0,1.0000000000000004,0.9999999999999992,0.6739950980676865,1.0,1.0,1.0
1115,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,0.9999999999999997,1.0000000000000007,0.6739950980676862,1.0,1.0000000000000004,0.9999999999999992,0.6739950980676865,1.0,1.0,1.0
1115,ungated_independent,fresh,0,sgd,exact,0.3,True,True,0.9999999999999997,1.0000000000000007,0.6739950980676862,1.0,1.0000000000000004,0.9999999999999992,0.6739950980676865,1.0,1.0,1.0
1115,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,0.9999999999999997,1.0000000000000007,0.6739950980676862,1.0,1.0000000000000004,0.9999999999999992,0.6739950980676865,1.0,1.0,1.0
1115,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,0.9999999999999997,1.0000000000000007,0.6739950980676862,1.0,1.0000000000000004,0.9999999999999992,0.6739950980676865,1.0,1.0,1.0
1115,ungated_independent,fresh,64,adam,exact,0.03,True,True,1.0000000000000013,0.9999999999999971,0.8031311175275265,0.8955889410859865,1.0000000000000002,0.9999999999999997,0.8031311175275261,0.8955889410859864,0.8910819426668786,0.860526850935243
1115,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,1.0000000000000009,0.9999999999999982,0.7590264109963902,0.9383063951128922,1.0000000000000009,0.9999999999999984,0.7590264109963901,0.9383063951128918,0.9305153561517738,0.9158677351352601
1115,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,0.9999999999999988,1.0000000000000027,0.7638974525818617,0.9445398945063486,1.0000000000000002,0.9999999999999998,0.7638974525818617,0.9445398945063486,0.9328982159621091,0.9227817323729702
1115,ungated_independent,fresh,64,sgd,exact,0.3,True,True,1.0,1.0,0.6754924690224166,0.9722762460862261,0.9999999999999997,1.0000000000000007,0.6754924690224162,0.9722762460862261,0.9879580056764622,0.9840208202820757
1115,ungated_independent,fresh,64,sgd,unit_broadcast,0.3,True,True,1.0,1.0,0.663580480291348,0.9356627263479618,1.0,1.0,0.6635804802913478,0.9356627263479614,0.9720472131967245,0.963450946716293
1115,ungated_independent,fresh,64,sgd,calibrated_broadcast,0.3,True,True,0.9999999999999996,1.0000000000000009,0.6691930090475503,0.9565259887538701,1.0,1.0,0.6691930090475502,0.9565259887538701,0.9814407857129386,0.975232759267381
1115,ungated_independent,fresh,256,adam,exact,0.03,True,True,0.9999999999999983,1.0000000000000036,0.7242639334462628,0.8598882400924021,0.9999999999999997,1.0000000000000007,0.7242639334462628,0.8598882400924021,0.9150548178547868,0.9007650503494271
1115,ungated_independent,fresh,256,adam,unit_broadcast,0.03,True,True,0.9999999999999987,1.0000000000000027,0.641124493776345,0.8832427990463838,1.0,1.0,0.6411244937763454,0.8832427990463839,0.943430595142349,0.9272438278444788
1115,ungated_independent,fresh,256,adam,calibrated_broadcast,0.03,True,True,0.9999999999999992,1.0000000000000016,0.645330919564132,0.8872585635362943,0.9999999999999998,1.0000000000000004,0.6453309195641321,0.8872585635362943,0.9443289933521272,0.9290786522207816
1115,ungated_independent,fresh,256,sgd,exact,0.3,True,True,0.9999999999999994,1.000000000000001,0.6387968760387763,0.9001181328302708,1.0,1.0,0.6387968760387764,0.9001181328302712,0.9585502970435477,0.9413153084783307
1115,ungated_independent,fresh,256,sgd,unit_broadcast,0.3,True,True,0.9999999999999989,1.0000000000000022,0.6294737189537223,0.8751740015942312,1.0,1.0,0.6294737189537218,0.8751740015942306,0.9472990246023675,0.9268313607503283
1115,ungated_independent,fresh,256,sgd,calibrated_broadcast,0.3,True,True,0.9999999999999999,1.0000000000000002,0.6294679507447104,0.8828925791807967,0.9999999999999998,1.0000000000000004,0.6294679507447107,0.8828925791807968,0.951526577038957,0.9323115119663258
1115,ungated_independent,fresh,1024,adam,exact,0.03,True,True,1.0,1.0,0.6228702392015937,0.8468037743105256,1.0,1.0,0.6228702392015937,0.8468037743105252,0.9257043719387382,0.8944103455388414
1115,ungated_independent,fresh,1024,adam,unit_broadcast,0.03,True,True,0.9999999999999997,1.0000000000000009,0.6157128080220812,0.8618634231323732,1.0,1.0,0.6157128080220815,0.8618634231323736,0.9419083400327755,0.9211104304171442
1115,ungated_independent,fresh,1024,adam,calibrated_broadcast,0.03,True,True,1.0000000000000002,0.9999999999999994,0.6146277748542572,0.86051587459043,0.9999999999999999,1.0000000000000002,0.6146277748542571,0.8605158745904304,0.9401935898057369,0.9186273569795161
1115,ungated_independent,fresh,1024,sgd,exact,0.3,True,True,0.9999999999999966,1.0000000000000067,0.6226135419374357,0.8746140886451096,0.9999999999999997,1.0000000000000007,0.6226135419374358,0.8746140886451098,0.9504268773069621,0.9231671504954218
1115,ungated_independent,fresh,1024,sgd,unit_broadcast,0.3,True,True,0.9999999999999996,1.0000000000000009,0.6293936495030761,0.8790609011351009,1.0,1.0,0.6293936495030759,0.8790609011351008,0.9530620950648948,0.9356306099351033
1115,ungated_independent,fresh,1024,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000018,0.9999999999999966,0.6084793483048774,0.8489849728993792,1.0,1.0,0.6084793483048774,0.848984972899379,0.9398223857480599,0.9118782916548263
1115,ungated_independent,fresh,2048,adam,exact,0.03,True,True,1.000000000000005,0.9999999999999898,0.6338125831101852,0.8832268180174918,0.9999999999999999,1.0000000000000004,0.633812583110185,0.8832268180174915,0.9494680787580071,0.9283392832802917
1115,ungated_independent,fresh,2048,adam,unit_broadcast,0.03,True,True,0.9999999999999978,1.0000000000000044,0.6246046478029224,0.8778979047183636,1.0000000000000002,0.9999999999999994,0.6246046478029225,0.8778979047183634,0.9525871608272054,0.9391989467208048
1115,ungated_independent,fresh,2048,adam,calibrated_broadcast,0.03,True,True,0.9999999999999998,1.0000000000000002,0.6222379509489951,0.8750206753441355,0.9999999999999996,1.0000000000000009,0.6222379509489948,0.875020675344135,0.9507532247891645,0.9354012169976489
1115,ungated_independent,fresh,2048,sgd,exact,0.3,True,True,1.0000000000000024,0.9999999999999951,0.6344671504084216,0.8984469852750477,0.9999999999999998,1.0000000000000007,0.6344671504084217,0.8984469852750481,0.9622487215036336,0.945574652685394
1115,ungated_independent,fresh,2048,sgd,unit_broadcast,0.3,True,True,0.9999999999999966,1.0000000000000069,0.6333005804021067,0.8881117370901902,1.0,1.0,0.6333005804021068,0.8881117370901908,0.958336779367682,0.9504943562937898
