seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps
1105,ungated_independent,fresh,0,adam,exact,0.03,True,True,23.622912132946716,23.095822939135733,0,0
1105,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,23.622912132946716,23.095822939135733,0,0
1105,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,23.622912132946716,23.095822939135733,0,0
1105,ungated_independent,fresh,0,sgd,exact,0.3,True,True,23.622912132946716,23.095822939135733,0,0
1105,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,23.622912132946716,23.095822939135733,0,0
1105,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,23.622912132946716,23.095822939135733,0,0
1105,ungated_independent,fresh,64,adam,exact,0.03,True,True,0.42665156077962546,0.41305756532905535,0,0
1105,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,0.14240214550225785,0.1393951607459057,22,0
1105,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,0.36658936013657006,0.3528316799394248,0,0
1105,ungated_independent,fresh,64,sgd,exact,0.3,True,True,0.074968369874621,0.08254531249761796,0,0
1105,ungated_independent,fresh,64,sgd,unit_broadcast,0.3,True,True,0.014367662385131368,0.015072911407153207,1,0
1105,ungated_independent,fresh,64,sgd,calibrated_broadcast,0.3,True,True,0.038348056819126744,0.041865671240553855,0,0
1105,ungated_independent,fresh,256,adam,exact,0.03,True,True,0.03626406706586827,0.03902807760368054,0,0
1105,ungated_independent,fresh,256,adam,unit_broadcast,0.03,True,True,0.018854048204675386,0.02028432920079455,22,0
1105,ungated_independent,fresh,256,adam,calibrated_broadcast,0.03,True,True,0.020407952196789855,0.02204144487364785,0,0
1105,ungated_independent,fresh,256,sgd,exact,0.3,True,True,0.020249697749713722,0.02184248044120644,0,0
1105,ungated_independent,fresh,256,sgd,unit_broadcast,0.3,True,True,0.004991872563295421,0.005030995979786903,1,0
1105,ungated_independent,fresh,256,sgd,calibrated_broadcast,0.3,True,True,0.011676205918961714,0.012214723147258428,0,0
1105,ungated_independent,fresh,1024,adam,exact,0.03,True,True,0.005064178169916497,0.005209416436593372,0,0
