seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1111,ungated_independent,fresh,0,adam,exact,0.03,True,True,0.999999999999999,1.000000000000002,0.652511364973394,1.0,1.0,1.0,0.6525113649733938,1.0,1.0,1.0
1111,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,0.999999999999999,1.000000000000002,0.652511364973394,1.0,1.0,1.0,0.6525113649733938,1.0,1.0,1.0
1111,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,0.999999999999999,1.000000000000002,0.652511364973394,1.0,1.0,1.0,0.6525113649733938,1.0,1.0,1.0
1111,ungated_independent,fresh,0,sgd,exact,0.3,True,True,0.999999999999999,1.000000000000002,0.652511364973394,1.0,1.0,1.0,0.6525113649733938,1.0,1.0,1.0
1111,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,0.999999999999999,1.000000000000002,0.652511364973394,1.0,1.0,1.0,0.6525113649733938,1.0,1.0,1.0
1111,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,0.999999999999999,1.000000000000002,0.652511364973394,1.0,1.0,1.0,0.6525113649733938,1.0,1.0,1.0
1111,ungated_independent,fresh,64,adam,exact,0.03,True,True,1.0000000000000013,0.9999999999999973,0.7092045528995206,0.970894281992122,0.9999999999999998,1.0000000000000004,0.7092045528995207,0.9708942819921217,0.9771755313522512,0.9784788154503858
1111,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,0.9999999999999979,1.0000000000000042,0.6912250369390929,0.9808818945295279,1.0,1.0,0.691225036939093,0.9808818945295279,0.9818878819979188,0.9816138354889905
1111,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,1.0000000000000024,0.9999999999999951,0.6927288267907254,0.9815589782366816,1.0,1.0,0.6927288267907254,0.9815589782366815,0.9818395237538449,0.9831198227268496
1111,ungated_independent,fresh,64,sgd,exact,0.3,True,True,0.9999999999999961,1.0000000000000078,0.5673357523574102,0.9431664281989972,0.9999999999999996,1.0000000000000009,0.5673357523574102,0.9431664281989968,0.9635728901209741,0.9523173876588585
1111,ungated_independent,fresh,64,sgd,unit_broadcast,0.3,True,True,1.0000000000000009,0.9999999999999984,0.6491224209773773,0.9995845516977058,0.9999999999999999,1.0000000000000002,0.6491224209773774,0.9995845516977062,0.9998288973235866,0.9997653103791838
1111,ungated_independent,fresh,64,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000016,0.9999999999999968,0.6058573225714042,0.9765806369205154,1.0000000000000002,0.9999999999999997,0.6058573225714046,0.9765806369205157,0.987090093141294,0.9823900083666106
1111,ungated_independent,fresh,256,adam,exact,0.03,True,True,0.999999999999999,1.000000000000002,0.7131601850893177,0.976603071879503,1.0,1.0,0.7131601850893179,0.9766030718795028,0.9901396562319414,0.9870291524952111
1111,ungated_independent,fresh,256,adam,unit_broadcast,0.03,True,True,0.9999999999999987,1.0000000000000029,0.6691227453434658,0.9897717039172119,0.9999999999999999,1.0000000000000004,0.6691227453434659,0.9897717039172119,0.9960333408957643,0.99497273355912
1111,ungated_independent,fresh,256,adam,calibrated_broadcast,0.03,True,True,0.9999999999999994,1.000000000000001,0.6692339549664782,0.9893736894194113,0.9999999999999999,1.0000000000000002,0.6692339549664782,0.989373689419412,0.9957892802398249,0.9946793339387086
1111,ungated_independent,fresh,256,sgd,exact,0.3,True,True,1.0000000000000004,0.9999999999999992,0.6444939649026031,0.998692947009986,0.9999999999999999,1.0000000000000002,0.6444939649026035,0.9986929470099861,0.9994427042355504,0.9992060696128078
1111,ungated_independent,fresh,256,sgd,unit_broadcast,0.3,True,True,0.9999999999999977,1.0000000000000047,0.6681973858587034,0.9899514175423904,1.0000000000000002,0.9999999999999996,0.6681973858587031,0.9899514175423908,0.99561144043978,0.9941173710371043
1111,ungated_independent,fresh,256,sgd,calibrated_broadcast,0.3,True,True,1.0000000000000027,0.9999999999999948,0.6558822554268499,0.9997602559030282,0.9999999999999999,1.0000000000000002,0.6558822554268497,0.9997602559030283,0.9998858898932785,0.9998400590878437
1111,ungated_independent,fresh,1024,adam,exact,0.03,True,True,1.0000000000000002,0.9999999999999997,0.6804213764802447,0.9688832958994931,1.0000000000000004,0.9999999999999993,0.6804213764802448,0.9688832958994933,0.9860958706385731,0.9827114112946356
1111,ungated_independent,fresh,1024,adam,unit_broadcast,0.03,True,True,1.0000000000000016,0.9999999999999969,0.672103803424842,0.9686469392858469,0.9999999999999999,1.0000000000000004,0.672103803424842,0.9686469392858463,0.986235034459733,0.9829946108105303
1111,ungated_independent,fresh,1024,adam,calibrated_broadcast,0.03,True,True,0.9999999999999989,1.000000000000002,0.671681358893438,0.9697182315079683,0.9999999999999999,1.0000000000000004,0.6716813588934378,0.9697182315079681,0.9866947306153392,0.9834060155148882
1111,ungated_independent,fresh,1024,sgd,exact,0.3,True,True,0.9999999999999996,1.0000000000000009,0.6699231698743986,0.9812592910412652,1.0000000000000004,0.9999999999999993,0.6699231698743988,0.9812592910412655,0.9918999963323962,0.9900687559081015
1111,ungated_independent,fresh,1024,sgd,unit_broadcast,0.3,True,True,0.9999999999999989,1.0000000000000022,0.6706975140155021,0.9768837001269614,1.0,1.0,0.6706975140155019,0.9768837001269611,0.9902559867405987,0.9883574202793359
1111,ungated_independent,fresh,1024,sgd,calibrated_broadcast,0.3,True,True,0.9999999999999984,1.000000000000003,0.6702450205832425,0.9786211754336024,1.0000000000000002,0.9999999999999996,0.6702450205832423,0.9786211754336027,0.9908464545666872,0.9888481163300539
1111,ungated_independent,fresh,2048,adam,exact,0.03,True,True,0.9999999999999997,1.0000000000000007,0.6808186182644964,0.9657037543759129,1.0000000000000002,0.9999999999999997,0.6808186182644969,0.9657037543759133,0.9840996095135434,0.9794029148514312
1111,ungated_independent,fresh,2048,adam,unit_broadcast,0.03,True,True,0.9999999999999986,1.0000000000000029,0.672899650049282,0.9631884725751627,0.9999999999999998,1.0000000000000004,0.6728996500492822,0.9631884725751626,0.9840047690818783,0.9818724373460114
