seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1116,ungated_independent,fresh,adam,exact,0.03,True,True,4096,0.0001169425759958329,0.00011641828502573825,0.9999999999999988,1.0000000000000024,0.6785101305642637,0.9529734275239444,1.0000000000000002,0.9999999999999996,0.6785101305642637,0.9529734275239438,0.97817550470606,0.9766701885926737
1116,ungated_independent,fresh,adam,unit_broadcast,0.03,True,True,4096,4.2595303147022575e-05,4.2466550336503646e-05,1.0000000000000004,0.9999999999999993,0.6762118916864707,0.9496816010414905,1.0000000000000002,0.9999999999999997,0.676211891686471,0.9496816010414907,0.9771236255098216,0.9745459011246407
1116,ungated_independent,fresh,adam,calibrated_broadcast,0.03,True,True,4096,5.1433987018321716e-05,5.249937772462019e-05,0.9999999999999993,1.0000000000000016,0.6762207624043965,0.9496848900451292,0.9999999999999999,1.0000000000000004,0.6762207624043964,0.9496848900451288,0.9772097527117191,0.9751553757206302
1116,ungated_independent,fresh,sgd,exact,0.3,True,True,4096,0.0012722978425204338,0.001254600400095554,1.0,1.0,0.6751162488597091,0.9443967938988904,0.9999999999999999,1.0000000000000002,0.6751162488597094,0.9443967938988909,0.9752337332471818,0.9730499067396466
1116,ungated_independent,fresh,sgd,unit_broadcast,0.3,True,True,4096,5.637326854166765e-06,5.613434291181437e-06,0.9999999999999986,1.0000000000000029,0.6751943075328979,0.9459426376222017,0.9999999999999997,1.0000000000000004,0.6751943075328979,0.9459426376222018,0.9761991492009141,0.9766201872383854
1116,ungated_independent,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.001228327184958671,0.0012045201855227668,1.0000000000000004,0.9999999999999992,0.6759740817627395,0.9275092068124793,1.0,1.0,0.6759740817627399,0.9275092068124794,0.9681728617750645,0.9671862177166557
1116,gated_conflict,fresh,adam,exact,0.03,True,True,4096,0.0004409179658348339,0.0004649908853138277,0.8904821281585789,1.2423091979020142,0.5445534985226695,0.8411624300309098,0.9520110361962707,1.1005604614549178,0.5466096216186124,0.7945387832480618,0.9626620419015625,0.9710136483902262
1116,gated_conflict,fresh,adam,unit_broadcast,0.03,True,True,4096,0.0026174372955470823,0.0027221084243240655,0.9065174194697873,1.2040753258731036,0.5518223653233734,0.8687537961011358,0.9162612842122022,1.1812694418828802,0.5568370752290661,0.8878458737905095,0.9512145828264527,0.9673530128621917
1116,gated_conflict,fresh,adam,calibrated_broadcast,0.03,True,True,4096,0.002883753703807097,0.0030050105704740445,0.9080234542563196,1.2005287919518188,0.5484836010304541,0.8673632709824711,0.9167976401051681,1.180023784793665,0.5523955154130846,0.8855254095158819,0.9506706579885443,0.9675301241213591
1116,gated_conflict,fresh,sgd,exact,0.3,True,True,4096,0.0007404852862123387,0.000762750378353797,0.8839305120461459,1.2581698058565136,0.5409341157590273,0.8399265281517647,0.9172516605895209,1.178970148466182,0.5447107334438552,0.8767619686570278,0.9679101622568788,0.9697236201988733
1116,gated_conflict,fresh,sgd,unit_broadcast,0.3,True,True,4096,0.0006765949875168052,0.0006866305036219801,0.8842127992383721,1.2574836780216316,0.5402207688266089,0.8289027281362631,0.8848203470330142,1.2560078009132145,0.5404910743398008,0.8348701684754776,0.9661480034523601,0.9839046015370654
1116,gated_conflict,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.0011382846770836277,0.0011602437711572004,0.8860488423013696,1.2530269728372716,0.5410014290673295,0.8090311195118666,0.8980813919422881,1.2240837160560185,0.5446002649080305,0.8391676781144345,0.965309496807453,0.9822480980998414
