seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1110,ungated_independent,fresh,adam,exact,0.03,True,True,4096,0.0001203393153430357,0.00011375986824641001,0.9999999999999989,1.000000000000002,0.662810543423674,0.969226738961807,0.9999999999999997,1.0000000000000007,0.6628105434236742,0.9692267389618069,0.9895367575021873,0.9890172004401655
1110,ungated_independent,fresh,adam,unit_broadcast,0.03,True,True,4096,3.6046603550854944e-05,3.5552111994497736e-05,0.9999999999999978,1.0000000000000044,0.658915986818778,0.9674200910476369,0.9999999999999999,1.0000000000000002,0.6589159868187784,0.9674200910476376,0.989448409363255,0.9878604855090068
1110,ungated_independent,fresh,adam,calibrated_broadcast,0.03,True,True,4096,4.290398530781614e-05,4.282592997253749e-05,0.9999999999999979,1.0000000000000044,0.6586800282422944,0.9668820792434127,1.0,1.0,0.6586800282422948,0.966882079243413,0.9892221259263174,0.9870505763299277
1110,ungated_independent,fresh,sgd,exact,0.3,True,True,4096,0.0002807332666633522,0.0002765919868531806,1.0000000000000013,0.999999999999997,0.6659388942305291,0.9840550978949889,1.0000000000000002,0.9999999999999994,0.6659388942305292,0.9840550978949894,0.9947657424299114,0.9937275914981875
1110,ungated_independent,fresh,sgd,unit_broadcast,0.3,True,True,4096,3.2091900450615496e-06,3.335923326994039e-06,1.0000000000000007,0.999999999999999,0.6654782062599656,0.981647500146738,0.9999999999999997,1.0000000000000007,0.6654782062599653,0.981647500146738,0.9940914609367597,0.9933831004663184
1110,ungated_independent,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.00025412726732490883,0.00024914853543322335,0.9999999999999979,1.0000000000000042,0.6637997766577085,0.9794408481995895,1.0000000000000002,0.9999999999999999,0.6637997766577084,0.9794408481995894,0.9932587603138148,0.9917547473979316
1110,gated_conflict,fresh,adam,exact,0.03,True,True,4096,0.0003862015618725492,0.0003494446521444351,0.891475544216311,1.239916067273923,0.5365115777756251,0.8622764856118803,0.9745347282018975,1.0522257337769156,0.5521392231830933,0.9100566917526832,0.9661619447819495,0.9613125767277735
1110,gated_conflict,fresh,adam,unit_broadcast,0.03,True,True,4096,7.66935904853322e-05,7.521578408977067e-05,0.8922614510537153,1.238025060284851,0.5266667482884466,0.8569375072454647,0.8918160871536294,1.2390964280135701,0.52765116739559,0.8620699736418159,0.9665954991812931,0.9832460931613339
1110,gated_conflict,fresh,adam,calibrated_broadcast,0.03,True,True,4096,0.00017409346606474493,0.00015428246623145616,0.8931850681281329,1.2358052388752212,0.5279079220696637,0.8562094826043044,0.8973726343377524,1.2257755779022013,0.5267480022351386,0.8499829984553331,0.9654800121707922,0.9865019415502352
1110,gated_conflict,fresh,sgd,exact,0.3,True,True,4096,0.00010430887092735419,0.00010026082419819124,0.8845243431628947,1.2567267225134302,0.5376069658987468,0.865925535066185,0.8900890561254304,1.2432569729260807,0.540339725146511,0.8765345931205366,0.9694933180846174,0.9834827426109598
1110,gated_conflict,fresh,sgd,unit_broadcast,0.3,True,True,4096,0.000624057832655623,0.0006138719937259177,0.8891837598810437,1.2454416866800122,0.5389638175170135,0.8640117212365701,0.8887956890287366,1.246378995415289,0.5395103891049788,0.8662611899548683,0.9662192727250799,0.9860555854398159
1110,gated_conflict,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.00019307214948912114,0.00018196607566597843,0.8854816385843127,1.2544026595361604,0.5367095393059231,0.8641347474363797,0.8853246038126751,1.254783705075901,0.5376016572428594,0.8676716355709666,0.968490542394167,0.9930112310019674
