seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps
1114,ungated_independent,fresh,0,adam,exact,0.03,True,True,24.830218017836277,24.845096767496088,0,0
1114,ungated_independent,fresh,0,adam,unit_broadcast,0.03,True,True,24.830218017836277,24.845096767496088,0,0
1114,ungated_independent,fresh,0,adam,calibrated_broadcast,0.03,True,True,24.830218017836277,24.845096767496088,0,0
1114,ungated_independent,fresh,0,sgd,exact,0.3,True,True,24.830218017836277,24.845096767496088,0,0
1114,ungated_independent,fresh,0,sgd,unit_broadcast,0.3,True,True,24.830218017836277,24.845096767496088,0,0
1114,ungated_independent,fresh,0,sgd,calibrated_broadcast,0.3,True,True,24.830218017836277,24.845096767496088,0,0
1114,ungated_independent,fresh,64,adam,exact,0.03,True,True,0.4014125011812255,0.40133540701016285,0,0
1114,ungated_independent,fresh,64,adam,unit_broadcast,0.03,True,True,0.14790493697851734,0.14417034413358082,27,0
1114,ungated_independent,fresh,64,adam,calibrated_broadcast,0.03,True,True,0.4178537038768033,0.41996933765368616,0,0
1114,ungated_independent,fresh,64,sgd,exact,0.3,True,True,0.029843327897952868,0.02885097250828012,0,0
1114,ungated_independent,fresh,64,sgd,unit_broadcast,0.3,True,True,0.013005794050808745,0.012417652672903772,1,0
1114,ungated_independent,fresh,64,sgd,calibrated_broadcast,0.3,True,True,0.030117988806931412,0.02940486459353326,0,0
1114,ungated_independent,fresh,256,adam,exact,0.03,True,True,0.05687994381914974,0.05290493653953559,0,0
1114,ungated_independent,fresh,256,adam,unit_broadcast,0.03,True,True,0.024280012590660136,0.022549428453132524,27,0
1114,ungated_independent,fresh,256,adam,calibrated_broadcast,0.03,True,True,0.029037585143202198,0.027084263537988488,0,0
1114,ungated_independent,fresh,256,sgd,exact,0.3,True,True,0.014594875488644965,0.013788594747032944,0,0
1114,ungated_independent,fresh,256,sgd,unit_broadcast,0.3,True,True,0.0047458331395610195,0.00446602828500055,1,0
1114,ungated_independent,fresh,256,sgd,calibrated_broadcast,0.3,True,True,0.013161332088421747,0.012504753023104127,0,0
1114,ungated_independent,fresh,1024,adam,exact,0.03,True,True,0.006648255335722856,0.0061497861256861915,0,0
1114,ungated_independent,fresh,1024,adam,unit_broadcast,0.03,True,True,0.0034512257332770142,0.0032158098344661754,27,0
1114,ungated_independent,fresh,1024,adam,calibrated_broadcast,0.03,True,True,0.005114564036758624,0.004726883380298925,0,0
1114,ungated_independent,fresh,1024,sgd,exact,0.3,True,True,0.0019924283982237375,0.00185896212008276,0,0
1114,ungated_independent,fresh,1024,sgd,unit_broadcast,0.3,True,True,0.0008697417983679023,0.0008641732802107138,1,0
1114,ungated_independent,fresh,1024,sgd,calibrated_broadcast,0.3,True,True,0.0017497697101880913,0.001654544219444442,0,0
1114,ungated_independent,fresh,2048,adam,exact,0.03,True,True,0.0019407809371611313,0.001867115822711048,0,0
1114,ungated_independent,fresh,2048,adam,unit_broadcast,0.03,True,True,0.0006061245169424545,0.0006178176868023552,27,0
1114,ungated_independent,fresh,2048,adam,calibrated_broadcast,0.03,True,True,0.0011070267772751276,0.001100949323043717,0,0
1114,ungated_independent,fresh,2048,sgd,exact,0.3,True,True,0.0004565568329983077,0.0004462458804139352,0,0
1114,ungated_independent,fresh,2048,sgd,unit_broadcast,0.3,True,True,0.00018297931275579245,0.00018467632421594326,1,0
1114,ungated_independent,fresh,2048,sgd,calibrated_broadcast,0.3,True,True,0.00043054508159507944,0.00042712642155572214,0,0
1114,ungated_independent,fresh,4096,adam,exact,0.03,True,True,0.0004285282914519153,0.00045685423573481895,0,0
1114,ungated_independent,fresh,4096,adam,unit_broadcast,0.03,True,True,2.7674759602725148e-05,2.7940868634007916e-05,27,0
1114,ungated_independent,fresh,4096,adam,calibrated_broadcast,0.03,True,True,3.537627281501535e-05,3.625230976940572e-05,0,0
1114,ungated_independent,fresh,4096,sgd,exact,0.3,True,True,0.00021500094615972142,0.00022529359601491486,0,0
1114,ungated_independent,fresh,4096,sgd,unit_broadcast,0.3,True,True,7.218174197716336e-05,7.204719138244658e-05,1,0
1114,ungated_independent,fresh,4096,sgd,calibrated_broadcast,0.3,True,True,0.00021345860969208168,0.00022368647622023202,0,0
