seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
1114,ungated_independent,fresh,adam,exact,0.03,True,True,4096,0.0004285282914519153,0.00045685423573481895,0.9999999999999989,1.0000000000000022,0.6760545240794249,0.955792709005843,0.9999999999999999,1.0000000000000002,0.676054524079425,0.9557927090058429,0.9821366957459677,0.9783045596480354
1114,ungated_independent,fresh,adam,unit_broadcast,0.03,True,True,4096,2.7674759602725148e-05,2.7940868634007916e-05,1.0000000000000007,0.9999999999999986,0.6699044727906606,0.9505913747706449,0.9999999999999999,1.0000000000000002,0.6699044727906602,0.9505913747706453,0.9813603943233008,0.9785785405657607
1114,ungated_independent,fresh,adam,calibrated_broadcast,0.03,True,True,4096,3.537627281501535e-05,3.625230976940572e-05,0.9999999999999964,1.0000000000000073,0.6699757695399036,0.9508525514356472,1.0000000000000002,0.9999999999999996,0.6699757695399037,0.9508525514356466,0.9814422848878505,0.9779187547378173
1114,ungated_independent,fresh,sgd,exact,0.3,True,True,4096,0.00021500094615972142,0.00022529359601491486,0.9999999999999976,1.000000000000005,0.6710790840585447,0.9590353763638745,0.9999999999999997,1.0000000000000009,0.6710790840585448,0.959035376363875,0.9834255927579638,0.9799111424816065
1114,ungated_independent,fresh,sgd,unit_broadcast,0.3,True,True,4096,7.218174197716336e-05,7.204719138244658e-05,1.0000000000000007,0.9999999999999988,0.6737327036188415,0.9556916823169512,0.9999999999999998,1.0000000000000004,0.6737327036188415,0.9556916823169512,0.9819967667835352,0.9833389795511489
1114,ungated_independent,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.00021345860969208168,0.00022368647622023202,1.0000000000000007,0.9999999999999988,0.669356425802811,0.9481125168009182,1.0,1.0,0.669356425802811,0.9481125168009176,0.9793201075627811,0.975625660343591
1114,gated_conflict,fresh,adam,exact,0.03,True,True,4096,0.0007113450365981392,0.000699407737869978,0.8985497811117054,1.222966544591821,0.5548360068399584,0.854288855677449,0.9018756705847274,1.2150548564494545,0.5554425435008172,0.8458023434612484,0.9603378069791078,0.9592916393711377
1114,gated_conflict,fresh,adam,unit_broadcast,0.03,True,True,4096,0.0005438254842055694,0.0004916835390763711,0.899635237146807,1.2203803833427092,0.5462208996371931,0.8643723453850153,0.9139092904386806,1.1867438789665752,0.5460762771705815,0.8823344924017459,0.958973945195052,0.9750891210337937
1114,gated_conflict,fresh,adam,calibrated_broadcast,0.03,True,True,4096,0.0006314555091693371,0.0005711063847647,0.9011459445774858,1.2167875737324803,0.5456154822630376,0.8658927626685491,0.9089188002593944,1.198424066966942,0.5454012221301039,0.8781940747695657,0.9581074924135263,0.9747344224482465
1114,gated_conflict,fresh,sgd,exact,0.3,True,True,4096,9.748019918900357e-05,9.85553873216139e-05,0.8870285860788216,1.2506530708913148,0.5478562111290991,0.8487393595199912,0.8870715088691077,1.2505491380792713,0.547879219317387,0.8482931477923207,0.9690587167058317,0.9734093594001657
1114,gated_conflict,fresh,sgd,unit_broadcast,0.3,True,True,4096,0.0007554905172244077,0.0007601156559541585,0.8942797586624526,1.2331778263732314,0.5535255426500854,0.8839118541061155,0.8985841981897535,1.2228844838713238,0.5558553065199209,0.8762654821503023,0.9651744509397704,0.9795813763503555
1114,gated_conflict,fresh,sgd,calibrated_broadcast,0.3,True,True,4096,0.00018329402510466842,0.0001842005602043018,0.8875173817508364,1.2494698463237919,0.5480064818442287,0.848680879779308,0.888057685454184,1.248162806573076,0.5481467272713116,0.8458214976667497,0.9681697375556926,0.9889187293390561
