epoch,rule_variant,error_broadcast_mode,parameter_name,component,numel,cosine_similarity,local_grad_norm,backprop_grad_norm,norm_ratio
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.7382682971328534,0.014076357707381248,0.011866267770528793,1.1862497946620765
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.2370334964170722,1.9226872609579004e-05,7.275044481502846e-05,0.2642852891714817
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,-0.28000829801715593,7.234719669213519e-05,0.0002753070730250329,0.26278727834489596
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,0.05380994516080608,4.11928012908902e-05,0.00015226421237457544,0.2705350152734473
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.05854583145734989,0.012514439411461353,0.04337678477168083,0.28850546385685744
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.7315227836113017,0.007904976606369019,0.022247811779379845,0.35531479160302637
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9995291872451315,0.00018915277905762196,0.00018927865312434733,0.999334974842738
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,1.0000000320832396,0.15242668986320496,0.07621333748102188,2.000000195492832
10,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,0.9999999339984652,0.07934882491827011,0.039674412459135056,1.9999999999495897
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.029090586631314867,0.002102621365338564,0.002776534529402852,0.7572826277919515
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.3805333671386492,0.0006389304180629551,0.0006510277162306011,0.9814181503375824
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,-0.013902125396270166,0.021045930683612823,0.02419048175215721,0.8700087455209949
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.7382683825246871,0.014063678681850433,0.011866267770528793,1.185181301537285
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.2369633232368204,1.3592088180303108e-05,7.275044481502846e-05,0.1868316823083346
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,-0.28000247905832815,5.114453597343527e-05,0.0002753070730250329,0.18577269092905635
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,0.053806387148524294,2.9120503313606605e-05,0.00015226421237457544,0.191249819430447
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.058545754992840336,0.008846855722367764,0.04337678477168083,0.20395369939773889
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.7315227346043739,0.005588280037045479,0.022247811779379845,0.2511833564671621
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9995087414159318,0.00010919936175923795,0.00018927865312434733,0.5769238072006736
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,1.0000000554859836,0.08799709379673004,0.07621333748102188,1.154615408588921
10,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,0.9999999574291027,0.045808687806129456,0.039674412459135056,1.154615404882382
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.029090589238579927,0.0036244154907763004,0.002776534529402852,1.3053738216071917
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.38053374492699626,0.0011013629846274853,0.0006510277162306011,1.6917297919550338
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,-0.013902131748648027,0.036278143525123596,0.02419048175215721,1.4996866906294155
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.7382683432195066,0.02424241416156292,0.011866267770528793,2.042968743696203
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.2371181823981974,3.8444231904577464e-05,7.275044481502846e-05,0.5284398119335763
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,-0.2800153067423292,0.0001446585956728086,0.0002753070730250329,0.5254445283874369
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,0.0538142267660211,8.236522262450308e-05,0.00015226421237457544,0.5409361845378708
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.05854573530243558,0.025022685527801514,0.04337678477168083,0.5768681486867849
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.7315226440835687,0.0158060435205698,0.022247811779379845,0.7104538494212279
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9995362810464775,0.00025218509836122394,0.00018927865312434733,1.3323483280663544
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,1.0000000935873785,0.20322057604789734,0.07621333748102188,2.6664699744429305
10,5f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,1.0000000269743008,0.1057906299829483,0.039674412459135056,2.6664699846342272
14,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,-0.10217065250773218,0.003462439402937889,0.005973869003355503,0.5795974770142182
14,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,-0.3005871763959555,0.0009233623859472573,0.0014927721349522471,0.6185554805779112
14,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,0.07542119106062811,0.0614205040037632,0.048446521162986755,1.2678000923092243
