seed,task,phase,optimizer,rule,rate,selected_rate,common_rate,best_step,validation_nmse,test_nmse,path_ancestry_three_oracle_capture,path_rank_one_capture,path_effective_rank,path_unit_oracle_capture,path_calibrated_oracle_capture,credit_ancestry_three_oracle_capture,credit_rank_one_capture,credit_effective_rank,credit_unit_oracle_capture,credit_calibrated_oracle_capture,eligibility_calibrated_oracle_capture,loss_eligibility_calibrated_oracle_capture
202,aligned_strong,development,adam,exact,0.003,False,False,4096,0.0002517073348346405,0.0002484507313843269,0.9279296582996741,0.9709681415602065,1.0597464031381236,0.5311951082620222,0.7694366826515938,0.9235900324634401,0.9778723228400117,1.0452336201692636,0.5713394905731599,0.8294866174811095,0.6734611288600164,0.807806616964877
202,aligned_strong,development,adam,exact,0.01,False,False,4096,3.964951065106162e-05,4.056011585905349e-05,0.9427484741941328,0.9718605736166283,1.0578598543287971,0.5406417132561402,0.792582900253435,0.9422916018696326,0.9714066163485297,1.0588190994535307,0.5459584517178074,0.8004296310772212,0.6916753999391385,0.7786620617777975
202,aligned_strong,development,adam,exact,0.03,False,False,4096,5.532896895373943e-06,5.330953994995732e-06,0.9638848604769886,0.9494044358887308,1.1062819519343792,0.5536066235223553,0.8380580620673399,0.9618579604737012,0.9599023468124224,1.083399747210095,0.5910282192815643,0.8988250037531447,0.7473557743696695,0.9043925604066441
202,aligned_strong,development,adam,unit_broadcast,0.003,False,False,4096,0.00033139454006704,0.0003403511970890924,0.961749351889303,0.9457069433433173,1.1144428510822193,0.5517352985242735,0.8316765141480816,0.9607598020716114,0.9472984091657587,1.1109238171512166,0.5732514552545975,0.8649936047993108,0.7397870090114518,0.8491278831467841
202,aligned_strong,development,adam,unit_broadcast,0.01,False,False,4096,0.0001076061007333722,0.00011228901516070048,0.971726870786265,0.9405625755533975,1.1258842563208895,0.5543474921415447,0.8485609551794361,0.9718218310252651,0.9413452425995408,1.1241370538054447,0.5515839768460878,0.8441693667577925,0.7520546072855513,0.7863997425143883
202,aligned_strong,development,adam,unit_broadcast,0.03,False,False,4096,6.097123154143008e-05,6.125497170872819e-05,0.9801966013012885,0.9225770046764876,1.1666669489341648,0.5528641731373375,0.8612531852876424,0.9801468717146495,0.922000201148958,1.1679946031849715,0.5550413141616558,0.8649374137994899,0.7541306643326069,0.8423850017002436
202,aligned_strong,development,adam,calibrated_broadcast,0.003,False,False,4096,0.00033139565823334663,0.0003403522705251535,0.9617493258882541,0.9457067421986638,1.1144432964651467,0.5517351213031672,0.8316764860503214,0.9607597699844991,0.947298262388076,1.1109241412564044,0.5732513538483526,0.8649937852074753,0.7397870763682557,0.8491283907695328
202,aligned_strong,development,adam,calibrated_broadcast,0.01,False,False,4096,0.00010760787797105733,0.00011229267970653833,0.9717265012878848,0.9405625582186284,1.1258842950442605,0.5543480939256785,0.8485603582613698,0.9718215676000336,0.9413462197897163,1.1241348738094379,0.5515815045808498,0.8441639398844338,0.7520543200874603,0.7863947495716306
202,aligned_strong,development,adam,calibrated_broadcast,0.03,False,False,4096,6.0966768223687205e-05,6.125060993641535e-05,0.9801964411229631,0.9225758303240779,1.1666696507670706,0.5528641890433725,0.8612529112992923,0.9801466901975289,0.9219988324688579,1.167997754971116,0.5550422514836427,0.8649387161479692,0.7541298097636474,0.8423789184857796
202,aligned_strong,development,adam,ancestry_three_oracle,0.003,False,False,4096,0.00024885753511920324,0.00024542522811130926,0.9379997252271741,0.9705167839911211,1.060701746150125,0.5364005976441969,0.7848388586253182,0.9344220293104242,0.977414957137774,1.0461891652321544,0.5761515073595543,0.8445034796615134,0.6826909888161806,0.8194119904878814
202,aligned_strong,development,adam,ancestry_three_oracle,0.01,False,False,4096,4.038601930970573e-05,4.129979516345584e-05,0.9522269866272328,0.9740139901414397,1.0533206439055254,0.5463303086278071,0.8049739900289525,0.9520825165195582,0.9738172199081084,1.053734655268161,0.5484483964676783,0.8079492613855517,0.6952161016430197,0.7806317713071375
