seed,task,phase,step,optimizer,rule,rate,selected_rate,common_rate,validation_nmse,test_nmse,gradient_clipped_steps,projected_steps
202,aligned_strong,development,0,adam,exact,0.003,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,exact,0.01,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,exact,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,unit_broadcast,0.003,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,unit_broadcast,0.01,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,unit_broadcast,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,calibrated_broadcast,0.003,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,calibrated_broadcast,0.01,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,calibrated_broadcast,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,ancestry_three_oracle,0.003,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,ancestry_three_oracle,0.01,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,adam,ancestry_three_oracle,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,exact,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,exact,0.1,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,exact,0.3,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,unit_broadcast,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,unit_broadcast,0.1,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,unit_broadcast,0.3,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,calibrated_broadcast,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,calibrated_broadcast,0.1,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,calibrated_broadcast,0.3,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,ancestry_three_oracle,0.03,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,ancestry_three_oracle,0.1,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,0,sgd,ancestry_three_oracle,0.3,False,False,0.8870674534394218,0.875443130541554,0,0
202,aligned_strong,development,64,adam,exact,0.003,False,False,0.5461611340583954,0.5361029912265773,0,0
202,aligned_strong,development,64,adam,exact,0.01,False,False,0.18781258569816706,0.18220980299320286,0,0
202,aligned_strong,development,64,adam,exact,0.03,False,False,0.010710636415054278,0.010315984057727125,0,0
202,aligned_strong,development,64,adam,unit_broadcast,0.003,False,False,0.5455920923653845,0.5356670588858223,0,0
202,aligned_strong,development,64,adam,unit_broadcast,0.01,False,False,0.19069335221778283,0.1854938006553518,0,0
202,aligned_strong,development,64,adam,unit_broadcast,0.03,False,False,0.00808672030244501,0.007716405569715444,0,0
202,aligned_strong,development,64,adam,calibrated_broadcast,0.003,False,False,0.54559211595949,0.53566708312941,0,0
202,aligned_strong,development,64,adam,calibrated_broadcast,0.01,False,False,0.1906934172519933,0.185493864594784,0,0
202,aligned_strong,development,64,adam,calibrated_broadcast,0.03,False,False,0.008086729407961667,0.007716414390172836,0,0
202,aligned_strong,development,64,adam,ancestry_three_oracle,0.003,False,False,0.5465196671608432,0.5364605137684852,0,0
202,aligned_strong,development,64,adam,ancestry_three_oracle,0.01,False,False,0.18877461052819594,0.18317857480090058,0,0
202,aligned_strong,development,64,adam,ancestry_three_oracle,0.03,False,False,0.01070557437096565,0.010306147334685286,0,0
202,aligned_strong,development,64,sgd,exact,0.03,False,False,0.56486435788926,0.5558199091588998,0,0
202,aligned_strong,development,64,sgd,exact,0.1,False,False,0.2893902309850629,0.28447281841123206,0,0
202,aligned_strong,development,64,sgd,exact,0.3,False,False,0.07901387463413617,0.07789424635766,0,0
202,aligned_strong,development,64,sgd,unit_broadcast,0.03,False,False,0.2346258894689142,0.23073032468208698,0,0
202,aligned_strong,development,64,sgd,unit_broadcast,0.1,False,False,0.05124727891704538,0.05070929917779383,0,0
202,aligned_strong,development,64,sgd,unit_broadcast,0.3,False,False,0.004050104559668246,0.003955480965312505,0,0
202,aligned_strong,development,64,sgd,calibrated_broadcast,0.03,False,False,0.5670276865202751,0.5577699175552389,0,0
202,aligned_strong,development,64,sgd,calibrated_broadcast,0.1,False,False,0.2923320734780011,0.2873972670011238,0,0
202,aligned_strong,development,64,sgd,calibrated_broadcast,0.3,False,False,0.08246741366244657,0.08161837690172881,0,0
202,aligned_strong,development,64,sgd,ancestry_three_oracle,0.03,False,False,0.5652070970001306,0.5561708218868047,0,0
202,aligned_strong,development,64,sgd,ancestry_three_oracle,0.1,False,False,0.29067162046269457,0.28578791575994833,0,0
202,aligned_strong,development,64,sgd,ancestry_three_oracle,0.3,False,False,0.08096967684768497,0.07991910339066183,0,0
202,aligned_strong,development,256,adam,exact,0.003,False,False,0.144742798208507,0.14009378637603295,0,0
202,aligned_strong,development,256,adam,exact,0.01,False,False,0.00970744146878233,0.009352697071770357,0,0
202,aligned_strong,development,256,adam,exact,0.03,False,False,0.0011193740603713165,0.001086347888625588,0,0
202,aligned_strong,development,256,adam,unit_broadcast,0.003,False,False,0.15341066652661234,0.14917699933440373,0,0
202,aligned_strong,development,256,adam,unit_broadcast,0.01,False,False,0.007996068988583698,0.0076449115616852616,0,0
202,aligned_strong,development,256,adam,unit_broadcast,0.03,False,False,0.0012578168301527045,0.0012104921668263432,0,0
202,aligned_strong,development,256,adam,calibrated_broadcast,0.003,False,False,0.1534107287017539,0.14917706002959039,0,0
202,aligned_strong,development,256,adam,calibrated_broadcast,0.01,False,False,0.007996074729758315,0.007644917106350515,0,0
202,aligned_strong,development,256,adam,calibrated_broadcast,0.03,False,False,0.0012578185819614165,0.0012104938410676508,0,0
202,aligned_strong,development,256,adam,ancestry_three_oracle,0.003,False,False,0.1471537200748827,0.14248848305306128,0,0
202,aligned_strong,development,256,adam,ancestry_three_oracle,0.01,False,False,0.009525804950952475,0.009169888908072313,0,0
202,aligned_strong,development,256,adam,ancestry_three_oracle,0.03,False,False,0.0010961987656901407,0.0010636282097973826,0,0
202,aligned_strong,development,256,sgd,exact,0.03,False,False,0.25044313819155317,0.24624262257919202,0,0
202,aligned_strong,development,256,sgd,exact,0.1,False,False,0.047781841571672166,0.04706930164139561,0,0
202,aligned_strong,development,256,sgd,exact,0.3,False,False,0.003297236935595244,0.0031632381219675963,0,0
202,aligned_strong,development,256,sgd,unit_broadcast,0.03,False,False,0.03822865201634519,0.03785022383772208,0,0
202,aligned_strong,development,256,sgd,unit_broadcast,0.1,False,False,0.0018786442827180797,0.0018134582563103753,0,0
202,aligned_strong,development,256,sgd,unit_broadcast,0.3,False,False,0.0004562597328365144,0.0004502437958381251,0,0
202,aligned_strong,development,256,sgd,calibrated_broadcast,0.03,False,False,0.253546867678085,0.2493742343454351,0,0
202,aligned_strong,development,256,sgd,calibrated_broadcast,0.1,False,False,0.051798209852499465,0.05130277946100974,0,0
202,aligned_strong,development,256,sgd,calibrated_broadcast,0.3,False,False,0.003982552928037815,0.003892870711389939,0,0
202,aligned_strong,development,256,sgd,ancestry_three_oracle,0.03,False,False,0.2518591284160796,0.24769680775389952,0,0
202,aligned_strong,development,256,sgd,ancestry_three_oracle,0.1,False,False,0.04961793413498468,0.048970074329528206,0,0
202,aligned_strong,development,256,sgd,ancestry_three_oracle,0.3,False,False,0.0033443435590738307,0.0032189517474680847,0,0
202,aligned_strong,development,1024,adam,exact,0.003,False,False,0.007553835651444879,0.007271773088351567,0,0
202,aligned_strong,development,1024,adam,exact,0.01,False,False,0.0006787448877669047,0.0006566043457109217,0,0
202,aligned_strong,development,1024,adam,exact,0.03,False,False,0.00010419893544972785,0.00010730911906783529,0,0
202,aligned_strong,development,1024,adam,unit_broadcast,0.003,False,False,0.006408904414936042,0.0061536486547124625,0,0
202,aligned_strong,development,1024,adam,unit_broadcast,0.01,False,False,0.0007509350628823529,0.0007335363310096684,0,0
202,aligned_strong,development,1024,adam,unit_broadcast,0.03,False,False,0.0001678267808679479,0.00017592536356736852,0,0
202,aligned_strong,development,1024,adam,calibrated_broadcast,0.003,False,False,0.006408909088168528,0.006153653164585863,0,0
202,aligned_strong,development,1024,adam,calibrated_broadcast,0.01,False,False,0.0007509363295637592,0.0007335375253131702,0,0
202,aligned_strong,development,1024,adam,calibrated_broadcast,0.03,False,False,0.00016783549604334339,0.00017593503209125053,0,0
202,aligned_strong,development,1024,adam,ancestry_three_oracle,0.003,False,False,0.007305515575761037,0.007026921849968388,0,0
202,aligned_strong,development,1024,adam,ancestry_three_oracle,0.01,False,False,0.0006498230705797232,0.0006284844686918067,0,0
202,aligned_strong,development,1024,adam,ancestry_three_oracle,0.03,False,False,0.00010243813491961165,0.00010246560843851463,0,0
202,aligned_strong,development,1024,sgd,exact,0.03,False,False,0.03228051996720869,0.03176210283608866,0,0
202,aligned_strong,development,1024,sgd,exact,0.1,False,False,0.002241495236929694,0.0021579402780340334,0,0
202,aligned_strong,development,1024,sgd,exact,0.3,False,False,0.0008217539310606487,0.000797910779485145,0,0
202,aligned_strong,development,1024,sgd,unit_broadcast,0.03,False,False,0.0012227596029791969,0.0011751026237114017,0,0
202,aligned_strong,development,1024,sgd,unit_broadcast,0.1,False,False,0.0003808436969660469,0.00038014999812517353,0,0
202,aligned_strong,development,1024,sgd,unit_broadcast,0.3,False,False,0.00022482541733295078,0.0002329459874721173,0,0
202,aligned_strong,development,1024,sgd,calibrated_broadcast,0.03,False,False,0.03628666078534285,0.03595242061192138,0,0
202,aligned_strong,development,1024,sgd,calibrated_broadcast,0.1,False,False,0.002512945321816637,0.0024559692633133183,0,0
202,aligned_strong,development,1024,sgd,calibrated_broadcast,0.3,False,False,0.0010541626014712532,0.0010501600564208563,0,0
202,aligned_strong,development,1024,sgd,ancestry_three_oracle,0.03,False,False,0.03395434714924008,0.033499030671605916,0,0
202,aligned_strong,development,1024,sgd,ancestry_three_oracle,0.1,False,False,0.0021172780491697575,0.00203846480689002,0,0
202,aligned_strong,development,1024,sgd,ancestry_three_oracle,0.3,False,False,0.0007779673296288072,0.0007563727690826039,0,0
202,aligned_strong,development,2048,adam,exact,0.003,False,False,0.0015783521328958648,0.0015105117966984659,0,0
202,aligned_strong,development,2048,adam,exact,0.01,False,False,0.00016330387169701845,0.00016344598111104561,0,0
202,aligned_strong,development,2048,adam,exact,0.03,False,False,3.309303535053775e-05,3.3808630785514546e-05,0,0
202,aligned_strong,development,2048,adam,unit_broadcast,0.003,False,False,0.0018416383066315286,0.001772969956236938,0,0
202,aligned_strong,development,2048,adam,unit_broadcast,0.01,False,False,0.00028120339278612047,0.0002916725865573732,0,0
202,aligned_strong,development,2048,adam,unit_broadcast,0.03,False,False,9.450027804751696e-05,9.695163625815958e-05,0,0
202,aligned_strong,development,2048,adam,calibrated_broadcast,0.003,False,False,0.001841641431758131,0.0017729729601265861,0,0
202,aligned_strong,development,2048,adam,calibrated_broadcast,0.01,False,False,0.00028120598941329427,0.0002916752243885499,0,0
202,aligned_strong,development,2048,adam,calibrated_broadcast,0.03,False,False,9.449968578931099e-05,9.695136367503194e-05,0,0
202,aligned_strong,development,2048,adam,ancestry_three_oracle,0.003,False,False,0.0015074567090622554,0.0014419541629882848,0,0
202,aligned_strong,development,2048,adam,ancestry_three_oracle,0.01,False,False,0.00017771971079864402,0.00017638715945143097,0,0
202,aligned_strong,development,2048,adam,ancestry_three_oracle,0.03,False,False,3.7185094956023625e-05,3.816569340621777e-05,0,0
202,aligned_strong,development,2048,sgd,exact,0.03,False,False,0.005370677508116537,0.005181581907614728,0,0
202,aligned_strong,development,2048,sgd,exact,0.1,False,False,0.0012498187952472205,0.0012119551798186196,0,0
202,aligned_strong,development,2048,sgd,exact,0.3,False,False,0.0003602906650291191,0.0003502511345812835,0,0
202,aligned_strong,development,2048,sgd,unit_broadcast,0.03,False,False,0.0005612576192963253,0.0005498176337360433,0,0
202,aligned_strong,development,2048,sgd,unit_broadcast,0.1,False,False,0.0002591302293590613,0.0002660354471240502,0,0
202,aligned_strong,development,2048,sgd,unit_broadcast,0.3,False,False,0.00020324047766791224,0.00020755473098036604,0,0
202,aligned_strong,development,2048,sgd,calibrated_broadcast,0.03,False,False,0.006809121892937509,0.006683977322947104,0,0
202,aligned_strong,development,2048,sgd,calibrated_broadcast,0.1,False,False,0.0014784196848074197,0.0014618170522659305,0,0
202,aligned_strong,development,2048,sgd,calibrated_broadcast,0.3,False,False,0.0005631370527386142,0.0005713679777291119,0,0
202,aligned_strong,development,2048,sgd,ancestry_three_oracle,0.03,False,False,0.005732078293055353,0.005560331029639647,0,0
202,aligned_strong,development,2048,sgd,ancestry_three_oracle,0.1,False,False,0.0011679075416902056,0.0011336792881886406,0,0
202,aligned_strong,development,2048,sgd,ancestry_three_oracle,0.3,False,False,0.00034816175030203143,0.00033894027386092903,0,0
202,aligned_strong,development,4096,adam,exact,0.003,False,False,0.0002517073348346405,0.0002484507313843269,0,0
202,aligned_strong,development,4096,adam,exact,0.01,False,False,3.964951065106162e-05,4.056011585905349e-05,0,0
202,aligned_strong,development,4096,adam,exact,0.03,False,False,5.532896895373943e-06,5.330953994995732e-06,0,0
202,aligned_strong,development,4096,adam,unit_broadcast,0.003,False,False,0.00033139454006704,0.0003403511970890924,0,0
202,aligned_strong,development,4096,adam,unit_broadcast,0.01,False,False,0.0001076061007333722,0.00011228901516070048,0,0
202,aligned_strong,development,4096,adam,unit_broadcast,0.03,False,False,6.097123154143008e-05,6.125497170872819e-05,0,0
202,aligned_strong,development,4096,adam,calibrated_broadcast,0.003,False,False,0.00033139565823334663,0.0003403522705251535,0,0
202,aligned_strong,development,4096,adam,calibrated_broadcast,0.01,False,False,0.00010760787797105733,0.00011229267970653833,0,0
202,aligned_strong,development,4096,adam,calibrated_broadcast,0.03,False,False,6.0966768223687205e-05,6.125060993641535e-05,0,0
202,aligned_strong,development,4096,adam,ancestry_three_oracle,0.003,False,False,0.00024885753511920324,0.00024542522811130926,0,0
202,aligned_strong,development,4096,adam,ancestry_three_oracle,0.01,False,False,4.038601930970573e-05,4.129979516345584e-05,0,0
202,aligned_strong,development,4096,adam,ancestry_three_oracle,0.03,False,False,4.8820709351181e-06,4.788009017883646e-06,0,0
202,aligned_strong,development,4096,sgd,exact,0.03,False,False,0.0019240484095577363,0.0018575891183601975,0,0
202,aligned_strong,development,4096,sgd,exact,0.1,False,False,0.0005955863070774731,0.0005778457959616407,0,0
202,aligned_strong,development,4096,sgd,exact,0.3,False,False,0.00016984600915914824,0.0001664995867077504,0,0
202,aligned_strong,development,4096,sgd,unit_broadcast,0.03,False,False,0.00034064135542150015,0.00034277269715028854,0,0
202,aligned_strong,development,4096,sgd,unit_broadcast,0.1,False,False,0.00021618624649606113,0.00022352664434160293,0,0
202,aligned_strong,development,4096,sgd,unit_broadcast,0.3,False,False,0.00017863345507188012,0.00017849766256890128,0,0
202,aligned_strong,development,4096,sgd,calibrated_broadcast,0.03,False,False,0.0021260181060983384,0.0020837673262669772,0,0
202,aligned_strong,development,4096,sgd,calibrated_broadcast,0.1,False,False,0.0008200281893685319,0.0008224621722397953,0,0
202,aligned_strong,development,4096,sgd,calibrated_broadcast,0.3,False,False,0.00033868867589987765,0.000352810346753174,0,0
202,aligned_strong,development,4096,sgd,ancestry_three_oracle,0.03,False,False,0.001786374932302082,0.001724713433833846,0,0
202,aligned_strong,development,4096,sgd,ancestry_three_oracle,0.1,False,False,0.0005693516293530538,0.0005530675673702929,0,0
202,aligned_strong,development,4096,sgd,ancestry_three_oracle,0.3,False,False,0.0001658748412295516,0.00016271065465543283,0,0
202,opposed_ungated,development,0,adam,exact,0.003,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,exact,0.01,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,exact,0.03,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,unit_broadcast,0.003,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,unit_broadcast,0.01,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,unit_broadcast,0.03,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,calibrated_broadcast,0.003,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,calibrated_broadcast,0.01,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,calibrated_broadcast,0.03,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,ancestry_three_oracle,0.003,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,ancestry_three_oracle,0.01,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,adam,ancestry_three_oracle,0.03,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,exact,0.03,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,exact,0.1,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,exact,0.3,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,unit_broadcast,0.03,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,unit_broadcast,0.1,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,unit_broadcast,0.3,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,calibrated_broadcast,0.03,False,False,2.166025683383832,2.1641898181047954,0,0
202,opposed_ungated,development,0,sgd,calibrated_broadcast,0.1,False,False,2.166025683383832,2.1641898181047954,0,0
