arm,regime,task_id,split,seed,rank,noise_sd,angle_pi,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,population_loss,observed_objective,population_objective
feedback_only,fixed_cache,s9300_r8_n750_a375,confirmatory,9300,8,0.75,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3066848537623363,0.3029580072024023,0.3905842010209121,0.38685735446097813
feedback_only,fixed_cache,s9301_r1_n000_a125,confirmatory,9301,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,4.496534051544031e-32,9.619117292552812e-33,0.013899347258575865,0.013899347258575865
feedback_only,fixed_cache,s9301_r1_n000_a375,confirmatory,9301,1,0.0,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,2.667394187161827e-12,2.6642325706780872e-12,0.013899347261243259,0.013899347261240098
feedback_only,fixed_cache,s9301_r1_n750_a125,confirmatory,9301,1,0.75,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2923138002318176,0.2870298700599513,0.30621314749039347,0.3009292173185272
feedback_only,fixed_cache,s9301_r1_n750_a375,confirmatory,9301,1,0.75,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2903015630188451,0.2824919540802386,0.30420091027742097,0.2963913013388145
feedback_only,fixed_cache,s9301_r2_n000_a125,confirmatory,9301,2,0.0,0.125,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.021209593129563e-32,1.9783663963887162e-32,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s9301_r2_n000_a375,confirmatory,9301,2,0.0,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,3.9772256523164e-09,3.931752856064998e-09,0.023899351235801516,0.02389935119032872
feedback_only,fixed_cache,s9301_r2_n750_a125,confirmatory,9301,2,0.75,0.125,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,0.2931502795951878,0.2899937254270989,0.3211502795951878,0.3179937254270989
feedback_only,fixed_cache,s9301_r2_n750_a375,confirmatory,9301,2,0.75,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2931475006909033,0.2879177250211651,0.3170468479494791,0.3118170722797409
feedback_only,fixed_cache,s9301_r4_n000_a125,confirmatory,9301,4,0.0,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,1.1696188504190077e-15,1.2139823839065881e-15,0.04389934725857704,0.04389934725857708
feedback_only,fixed_cache,s9301_r4_n000_a375,confirmatory,9301,4,0.0,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.0003957252468581,0.0003899066320365,0.04429507250543397,0.04428925389061237
feedback_only,fixed_cache,s9301_r4_n750_a125,confirmatory,9301,4,0.75,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.3083872993095837,0.2980956507869077,0.35228664656815956,0.34199499804548356
feedback_only,fixed_cache,s9301_r4_n750_a375,confirmatory,9301,4,0.75,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.3007701689848487,0.2898170593927218,0.34466951624342457,0.33371640665129765
feedback_only,fixed_cache,s9301_r8_n000_a125,confirmatory,9301,8,0.0,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,2.7906049823522758e-08,2.8538136237262744e-08,0.08389937516462567,0.0838993757967121
feedback_only,fixed_cache,s9301_r8_n000_a375,confirmatory,9301,8,0.0,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,2.857419757427677e-08,2.8038977887007443e-08,0.08389937583277343,0.08389937529755374
feedback_only,fixed_cache,s9301_r8_n750_a125,confirmatory,9301,8,0.75,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.29870321234516,0.3061954856294587,0.38260255960373585,0.39009483288803454
feedback_only,fixed_cache,s9301_r8_n750_a375,confirmatory,9301,8,0.75,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2987023938153197,0.3061966239866704,0.38260174107389555,0.39009597124524625
feedback_only,fixed_cache,s9302_r1_n000_a125,confirmatory,9302,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.423673190829938e-32,3.490748024201865e-33,0.013899347258575865,0.013899347258575865
feedback_only,fixed_cache,s9302_r1_n000_a375,confirmatory,9302,1,0.0,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,7.170692870494992e-12,7.100783252758526e-12,0.013899347265746558,0.013899347265676648
feedback_only,fixed_cache,s9302_r1_n750_a125,confirmatory,9302,1,0.75,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.294514752425821,0.2951396119123715,0.30841409968439687,0.30903895917094737
feedback_only,fixed_cache,s9302_r1_n750_a375,confirmatory,9302,1,0.75,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2860944219602594,0.2856394196590673,0.2999937692188353,0.2995387669176432
feedback_only,fixed_cache,s9302_r2_n000_a125,confirmatory,9302,2,0.0,0.125,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,1.0594912280490426e-31,6.168994353115365e-32,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s9302_r2_n000_a375,confirmatory,9302,2,0.0,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,3.004459288685901e-07,3.1514223326734785e-07,0.023899647704504732,0.02389966240080913
feedback_only,fixed_cache,s9302_r2_n750_a125,confirmatory,9302,2,0.75,0.125,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.3158846978750554,0.25,0.6588469787505544,64,64,16,256,0.3060288953655827,0.2932192158860504,0.3312996711955871,0.3184899917160548
feedback_only,fixed_cache,s9302_r2_n750_a375,confirmatory,9302,2,0.75,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2989385704919178,0.2862343346281122,0.32283791775049364,0.31013368188668805
feedback_only,fixed_cache,s9302_r4_n000_a125,confirmatory,9302,4,0.0,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,2.9510101495591453e-16,2.811914808729859e-16,0.043899347258576166,0.04389934725857615
feedback_only,fixed_cache,s9302_r4_n000_a375,confirmatory,9302,4,0.0,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,1.7013231412239766e-06,1.7224770222206456e-06,0.04390104858171709,0.04390106973559809
feedback_only,fixed_cache,s9302_r4_n750_a125,confirmatory,9302,4,0.75,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.3015881134645534,0.3015858859544388,0.34548746072312925,0.34548523321301466
feedback_only,fixed_cache,s9302_r4_n750_a375,confirmatory,9302,4,0.75,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2934645788455151,0.294201309678276,0.33736392610409094,0.3381006569368519
feedback_only,fixed_cache,s9302_r8_n000_a125,confirmatory,9302,8,0.0,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,3.2989142105010795e-08,3.2313280935752875e-08,0.08389938024771795,0.0838993795718568
feedback_only,fixed_cache,s9302_r8_n000_a375,confirmatory,9302,8,0.0,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,6.069871535078168e-08,5.960858172102113e-08,0.0838994079572912,0.08389940686715758
feedback_only,fixed_cache,s9302_r8_n750_a125,confirmatory,9302,8,0.75,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3103642441992317,0.3111175445240696,0.39426359145780754,0.39501689178264543
feedback_only,fixed_cache,s9302_r8_n750_a375,confirmatory,9302,8,0.75,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3103571421876514,0.3111108749563116,0.39425648944622727,0.39501022221488746
feedback_only,fixed_cache,s9303_r1_n000_a125,confirmatory,9303,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.383851627626816e-32,7.703719777548942e-33,0.013899347258575865,0.013899347258575865
feedback_only,fixed_cache,s9303_r1_n000_a375,confirmatory,9303,1,0.0,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.0280425274906056e-12,4.964734484017643e-12,0.013899347263603907,0.0138993472635406
feedback_only,fixed_cache,s9303_r1_n750_a125,confirmatory,9303,1,0.75,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.3050961428727624,0.3031640200414811,0.31899549013133827,0.31706336730005696
feedback_only,fixed_cache,s9303_r1_n750_a375,confirmatory,9303,1,0.75,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2877176617665881,0.2832654955759169,0.301617009025164,0.2971648428344928
feedback_only,fixed_cache,s9303_r2_n000_a125,confirmatory,9303,2,0.0,0.125,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.999050682809238e-32,2.2859133343830526e-32,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s9303_r2_n000_a375,confirmatory,9303,2,0.0,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,2.2346892805935385e-11,2.2073955886736883e-11,0.023899347280922755,0.02389934728064982
feedback_only,fixed_cache,s9303_r2_n750_a125,confirmatory,9303,2,0.75,0.125,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,0.287564818952596,0.2956725087876535,0.315564818952596,0.3236725087876535
feedback_only,fixed_cache,s9303_r2_n750_a375,confirmatory,9303,2,0.75,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2759117586268396,0.2857902257164647,0.29981110588541543,0.3096895729750405
feedback_only,fixed_cache,s9303_r4_n000_a125,confirmatory,9303,4,0.0,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,8.99596194852086e-16,8.68545360693222e-16,0.04389934725857677,0.043899347258576735
feedback_only,fixed_cache,s9303_r4_n000_a375,confirmatory,9303,4,0.0,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,3.4897347545512377e-05,3.244411258964458e-05,0.04393424460612138,0.04393179137116551
feedback_only,fixed_cache,s9303_r4_n750_a125,confirmatory,9303,4,0.75,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.3011665171456698,0.3049700286223896,0.34506586440424564,0.34886937588096545
feedback_only,fixed_cache,s9303_r4_n750_a375,confirmatory,9303,4,0.75,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2929972396502669,0.294323230457956,0.3368965869088428,0.33822257771653186
feedback_only,fixed_cache,s9303_r8_n000_a125,confirmatory,9303,8,0.0,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,1.957338802104444e-08,2.1423609079772562e-08,0.08389936683196388,0.08389936868218494
feedback_only,fixed_cache,s9303_r8_n000_a375,confirmatory,9303,8,0.0,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,1.988114879993116e-08,2.0875695302456116e-08,0.08389936713972465,0.08389936813427115
feedback_only,fixed_cache,s9303_r8_n750_a125,confirmatory,9303,8,0.75,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3080252547199331,0.3036945478743784,0.3919246019785089,0.3875938951329542
feedback_only,fixed_cache,s9303_r8_n750_a375,confirmatory,9303,8,0.75,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.3080295375258651,0.3036981795757788,0.39192888478444093,0.38759752683435467
feedback_only,fixed_cache,s9304_r1_n000_a125,confirmatory,9304,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.4895192765875e-32,1.8874113454994909e-32,0.013899347258575865,0.013899347258575865
feedback_only,fixed_cache,s9304_r1_n000_a375,confirmatory,9304,1,0.0,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,7.929167150758131e-12,7.747349928545556e-12,0.013899347266505033,0.013899347266323215
feedback_only,fixed_cache,s9304_r1_n750_a125,confirmatory,9304,1,0.75,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2944466253941839,0.2973109591281799,0.3083459726527598,0.3112103063867558
feedback_only,fixed_cache,s9304_r1_n750_a375,confirmatory,9304,1,0.75,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2807575645891004,0.2825292511127703,0.2946569118476763,0.29642859837134616
feedback_only,fixed_cache,s9304_r2_n000_a125,confirmatory,9304,2,0.0,0.125,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,6.226637829535368e-32,2.417042080205981e-32,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s9304_r2_n000_a375,confirmatory,9304,2,0.0,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,2.869099379627295e-07,2.875940013785578e-07,0.023899634168513827,0.02389963485257724
feedback_only,fixed_cache,s9304_r2_n750_a125,confirmatory,9304,2,0.75,0.125,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.3158846978750554,0.25,0.6588469787505544,64,64,16,256,0.2933216390503235,0.2894037385129364,0.3185924148803279,0.3146745143429408
feedback_only,fixed_cache,s9304_r2_n750_a375,confirmatory,9304,2,0.75,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,0.2911487919715083,0.2874388224983571,0.3150481392300841,0.31133816975693296
feedback_only,fixed_cache,s9304_r4_n000_a125,confirmatory,9304,4,0.0,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,9.230079634834113e-16,9.322739537382416e-16,0.04389934725857679,0.0438993472585768
feedback_only,fixed_cache,s9304_r4_n000_a375,confirmatory,9304,4,0.0,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,3.7883294083830655e-05,3.9868953162919095e-05,0.043937230552659697,0.04393921621173879
feedback_only,fixed_cache,s9304_r4_n750_a125,confirmatory,9304,4,0.75,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2909494154805466,0.2982409014412073,0.33484876273912245,0.34214024869978316
feedback_only,fixed_cache,s9304_r4_n750_a375,confirmatory,9304,4,0.75,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2854767319678859,0.2926468389363842,0.3293760792264618,0.3365461861949601
feedback_only,fixed_cache,s9304_r8_n000_a125,confirmatory,9304,8,0.0,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,1.3138237645707969e-08,1.2566817913998e-08,0.0838993603968135,0.08389935982539377
feedback_only,fixed_cache,s9304_r8_n000_a375,confirmatory,9304,8,0.0,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,8.592362781377516e-09,8.171362219786756e-09,0.08389935585093863,0.08389935542993808
feedback_only,fixed_cache,s9304_r8_n750_a125,confirmatory,9304,8,0.75,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2889468157436556,0.3020122836926747,0.37284616300223145,0.38591163095125053
feedback_only,fixed_cache,s9304_r8_n750_a375,confirmatory,9304,8,0.75,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2889482629065448,0.302013858579615,0.37284761016512064,0.38591320583819083
feedback_only,fixed_cache,s9305_r1_n000_a125,confirmatory,9305,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,6.069737063428658e-32,8.185202263645751e-33,0.013899347258575865,0.013899347258575865
feedback_only,fixed_cache,s9305_r1_n000_a375,confirmatory,9305,1,0.0,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,3.687437768018901e-12,3.672075677328855e-12,0.013899347262263302,0.013899347262247942
feedback_only,fixed_cache,s9305_r1_n750_a125,confirmatory,9305,1,0.75,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.3090560404303636,0.2961009655784227,0.3229553876889395,0.3100003128369986
feedback_only,fixed_cache,s9305_r1_n750_a375,confirmatory,9305,1,0.75,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.294730438578563,0.2835215083003545,0.3086297858371389,0.2974208555589304
feedback_only,fixed_cache,s9305_r2_n000_a125,confirmatory,9305,2,0.0,0.125,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.208645484925475e-32,1.0333817857852761e-32,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s9305_r2_n000_a375,confirmatory,9305,2,0.0,0.375,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,3.3015619326495793e-24,3.2212320615695833e-24,0.023899347258575863,0.023899347258575863
feedback_only,fixed_cache,s9305_r2_n750_a125,confirmatory,9305,2,0.75,0.125,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,0.2902719347801233,0.2931799547882877,0.3182719347801233,0.32117995478828765
feedback_only,fixed_cache,s9305_r2_n750_a375,confirmatory,9305,2,0.75,0.375,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.3134003977894598,0.25,0.6340039778945984,64,64,16,256,0.2878000264063149,0.2918053166267957,0.3128720582294717,0.31687734844995247
feedback_only,fixed_cache,s9305_r4_n000_a125,confirmatory,9305,4,0.0,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,9.472092350121895e-17,9.64142586613471e-17,0.043899347258575964,0.043899347258575964
feedback_only,fixed_cache,s9305_r4_n000_a375,confirmatory,9305,4,0.0,0.375,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,9.685452423570849e-12,9.41291659826174e-12,0.04389934726826132,0.04389934726798878
feedback_only,fixed_cache,s9305_r4_n750_a125,confirmatory,9305,4,0.75,0.125,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,0.2897779587063325,0.2980362980783996,0.33367730596490836,0.34193564533697546
feedback_only,fixed_cache,s9305_r4_n750_a375,confirmatory,9305,4,0.75,0.375,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,256,0.2846938769281654,0.2926001180412929,0.32981327757763423,0.3377195186907617
feedback_only,fixed_cache,s9305_r8_n000_a125,confirmatory,9305,8,0.0,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,6.664863137969799e-08,7.080942460183329e-08,0.08389941390720723,0.08389941806800046
feedback_only,fixed_cache,s9305_r8_n000_a375,confirmatory,9305,8,0.0,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,4.5445868097260935e-08,4.826678022183718e-08,0.08389939270444395,0.08389939552535608
feedback_only,fixed_cache,s9305_r8_n750_a125,confirmatory,9305,8,0.75,0.125,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2972100886789064,0.2996701835741033,0.38110943593748225,0.38356953083267914
feedback_only,fixed_cache,s9305_r8_n750_a375,confirmatory,9305,8,0.75,0.375,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,0.2972120078219163,0.2996719218443455,0.38111135508049215,0.38357126910292133
feedback_only,fixed_cache,s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.793995180489016e-32,3.9481563859938335e-33,0.013899347258575865,0.013899347258575865
feedback_only,fixed_cache,s9306_r1_n000_a375,confirmatory,9306,1,0.0,0.375,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,1.318018531956696e-11,1.2589658318599996e-11,0.013899347271756051,0.013899347271165523
feedback_only,fixed_cache,s9306_r1_n750_a125,confirmatory,9306,1,0.75,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,0.2892099255747025,0.285740840122568,0.3031092728332784,0.2996401873811439
