task_id,arm,regime,checkpoint,method,split,seed,rank,noise_sd,angle_pi,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,test_loss,population_loss,predicted_loss,predicted_objective,observed_objective,population_objective,oracle_objective,oracle_population_objective,regret,population_regret
s9300_r1_n000_a125,feedback_only,fixed_cache,256,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.6792146255845984e-32,5.392603844284261e-33,4.409789797743604e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fixed_cache,256,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.6792146255845984e-32,5.392603844284261e-33,3.0814879110195774e-33,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fixed_cache,256,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.6792146255845984e-32,5.392603844284261e-33,1.4137313665033144e-32,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.6792146255845984e-32,5.392603844284261e-33,5.088975911896955e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fixed_cache,256,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.6792146255845984e-32,5.392603844284261e-33,5.490878228322007e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fixed_cache,256,original_scalar,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,5.116556784529252e-32,1.5792625543975334e-32,0.0538648537836417,0.09893688560679847,0.045072031823156784,0.045072031823156784,0.013899347258575865,0.013899347258575865,0.03117268456458092,0.03117268456458092
s9300_r1_n000_a125,feedback_only,fixed_cache,256,pilot16,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.6792146255845984e-32,5.392603844284261e-33,1.5113030480095494e-05,0.01391446028905596,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,16,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.181820932925025e-06,4.27373561605061e-06,1.1356786443812651e-05,0.013910704045019678,0.01390352907950879,0.013903620994191915,0.01390352907950879,0.013903620994191915,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,16,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.181820932925025e-06,4.27373561605061e-06,5.848265728694472e-06,0.01390519552430456,0.01390352907950879,0.013903620994191915,0.01390352907950879,0.013903620994191915,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,16,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.181820932925025e-06,4.27373561605061e-06,1.297044967223079e-05,0.013912317708248096,0.01390352907950879,0.013903620994191915,0.01390352907950879,0.013903620994191915,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,16,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.181820932925025e-06,4.27373561605061e-06,5.848265728694492e-06,0.01390519552430456,0.01390352907950879,0.013903620994191915,0.01390352907950879,0.013903620994191915,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,16,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.181820932925025e-06,4.27373561605061e-06,1.2970449672230591e-05,0.013912317708248096,0.01390352907950879,0.013903620994191915,0.01390352907950879,0.013903620994191915,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,64,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,8.456656842181814e-20,8.589873992697607e-20,5.9628932034512754e-18,0.01389934725857587,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,64,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,8.456656842181814e-20,8.589873992697607e-20,9.358345279218798e-21,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,64,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,8.456656842181814e-20,8.589873992697607e-20,2.2641755873356214e-19,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,64,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,8.456656842181814e-20,8.589873992697607e-20,9.358350735992767e-21,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,64,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,8.456656842181814e-20,8.589873992697607e-20,2.2641756891721167e-19,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,256,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.528709030882716e-32,5.392603844284261e-33,4.409789797743604e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.528709030882716e-32,5.392603844284261e-33,3.0814879110195774e-33,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,256,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.528709030882716e-32,5.392603844284261e-33,1.4137313665033144e-32,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.528709030882716e-32,5.392603844284261e-33,5.088975911896955e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,256,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.528709030882716e-32,5.392603844284261e-33,5.490878228322007e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,feedback_only,fresh_iid,256,original_scalar,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,4.5521795388384086e-32,5.392603844284261e-33,0.0538648537836417,0.09893688560679847,0.045072031823156784,0.045072031823156784,0.013899347258575865,0.013899347258575865,0.03117268456458092,0.03117268456458092
s9300_r1_n000_a125,feedback_only,fresh_iid,256,pilot16,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.528709030882716e-32,5.392603844284261e-33,4.2143130292822095e-06,0.013903561571605147,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,16,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.0009428780719171,0.0009706248855994,0.0008050996604351,0.015877131483591884,0.016014909895073884,0.016042656708756185,0.016014909895073884,0.016042656708756185,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,16,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.0009428780719171,0.0009706248855994,0.0006757654642664,0.015747797287423183,0.016014909895073884,0.016042656708756185,0.016014909895073884,0.016042656708756185,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,16,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.0009428780719171,0.0009706248855994,0.0008546900031683,0.015926721826325083,0.016014909895073884,0.016042656708756185,0.016014909895073884,0.016042656708756185,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,16,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.0009428780719171,0.0009706248855994,0.0006757654642664,0.015747797287423183,0.016014909895073884,0.016042656708756185,0.016014909895073884,0.016042656708756185,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,16,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.0009428780719171,0.0009706248855994,0.0008546900031683,0.015926721826325083,0.016014909895073884,0.016042656708756185,0.016014909895073884,0.016042656708756185,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,64,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.87197678162507e-10,5.008536334087426e-10,1.149478158981145e-09,0.013899348408054023,0.013899347745773543,0.013899347759429498,0.013899347745773543,0.013899347759429498,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,64,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.87197678162507e-10,5.008536334087426e-10,1.714583740048874e-10,0.013899347430034239,0.013899347745773543,0.013899347759429498,0.013899347745773543,0.013899347759429498,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,64,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.87197678162507e-10,5.008536334087426e-10,3.1782809629960556e-10,0.01389934757640396,0.013899347745773543,0.013899347759429498,0.013899347745773543,0.013899347759429498,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,64,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.87197678162507e-10,5.008536334087426e-10,1.7145837400628148e-10,0.013899347430034239,0.013899347745773543,0.013899347759429498,0.013899347745773543,0.013899347759429498,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,64,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,4.87197678162507e-10,5.008536334087426e-10,3.1782809630026115e-10,0.01389934757640396,0.013899347745773543,0.013899347759429498,0.013899347745773543,0.013899347759429498,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,256,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.431034437216037e-32,1.363558400626163e-31,3.3391344966869742e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,256,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.431034437216037e-32,1.363558400626163e-31,2.311115933264683e-33,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,256,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.431034437216037e-32,1.363558400626163e-31,1.3827400272738242e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,256,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.431034437216037e-32,1.363558400626163e-31,5.0581610327867594e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,256,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.431034437216037e-32,1.363558400626163e-31,6.321627644033179e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,256,original_scalar,confirmatory,9300,1,0.0,0.125,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,4.968763569573495e-32,3.7363040921112376e-32,0.0192928576048366,0.06729285760483661,0.048,0.048,0.013899347258575865,0.013899347258575865,0.03410065274142414,0.03410065274142414
s9300_r1_n000_a125,joint_forward_feedback,fixed_cache,256,pilot16,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,4.6967195731782654e-32,3.5822296965602587e-32,0.0009483424242522,0.016020374247408983,0.015072031823156784,0.015072031823156784,0.013899347258575865,0.013899347258575865,0.0011726845645809187,0.0011726845645809187
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,16,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.000661952637528,0.0006763464240296,0.0008050996604351,0.015877131483591884,0.015733984460684785,0.015748378247186383,0.015733984460684785,0.015748378247186383,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,16,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.000661952637528,0.0006763464240296,0.0006757654642664,0.015747797287423183,0.015733984460684785,0.015748378247186383,0.015733984460684785,0.015748378247186383,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,16,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.000661952637528,0.0006763464240296,0.0008546900031683,0.015926721826325083,0.015733984460684785,0.015748378247186383,0.015733984460684785,0.015748378247186383,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,16,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.000661952637528,0.0006763464240296,0.0006757654642664,0.015747797287423183,0.015733984460684785,0.015748378247186383,0.015733984460684785,0.015748378247186383,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,16,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.1884003977894598,0.125,0.6340039778945984,64,64,8,0.000661952637528,0.0006763464240296,0.0008546900031683,0.015926721826325083,0.015733984460684785,0.015748378247186383,0.015733984460684785,0.015748378247186383,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,64,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,3.8632278811164244e-10,3.942546949272831e-10,1.149478158981145e-09,0.013899348408054023,0.013899347644898653,0.01389934765283056,0.013899347644898653,0.01389934765283056,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,64,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,3.8632278811164244e-10,3.942546949272831e-10,1.714583740048874e-10,0.013899347430034239,0.013899347644898653,0.01389934765283056,0.013899347644898653,0.01389934765283056,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,64,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,3.8632278811164244e-10,3.942546949272831e-10,3.1782809629960556e-10,0.01389934757640396,0.013899347644898653,0.01389934765283056,0.013899347644898653,0.01389934765283056,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,64,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,3.8632278811164244e-10,3.942546949272831e-10,1.7145837400628148e-10,0.013899347430034239,0.013899347644898653,0.01389934765283056,0.013899347644898653,0.01389934765283056,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,64,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,3.8632278811164244e-10,3.942546949272831e-10,3.1782809630026115e-10,0.01389934757640396,0.013899347644898653,0.01389934765283056,0.013899347644898653,0.01389934765283056,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,256,empirical_split_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.148512598456356e-32,1.8565964663892956e-31,3.3391344966869742e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,256,gaussian_oracle_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.148512598456356e-32,1.8565964663892956e-31,2.311115933264683e-33,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,256,gaussian_oracle_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.148512598456356e-32,1.8565964663892956e-31,1.3827400272738242e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,256,gaussian_plugin_fullbatch,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.148512598456356e-32,1.8565964663892956e-31,5.0581610327867594e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,256,gaussian_plugin_sgd,confirmatory,9300,1,0.0,0.125,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,5.148512598456356e-32,1.8565964663892956e-31,6.321627644033179e-31,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.013899347258575865,0.0,0.0
s9300_r1_n000_a125,joint_forward_feedback,fresh_iid,256,original_scalar,confirmatory,9300,1,0.0,0.125,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,4.84623767915706e-32,3.5051924987847687e-32,0.0192928576048366,0.06729285760483661,0.048,0.048,0.013899347258575865,0.013899347258575865,0.03410065274142414,0.03410065274142414
