arm,regime,checkpoint,method,rank,n_seed_blocks,n_tasks,mean_regret,ci95_low,ci95_high,mean_test_loss,mean_selected_k,mean_population_regret
feedback_only,fixed_cache,256,gaussian_oracle_fullbatch,2,20,80,0.0004902601115246014,0.00026754370895420846,0.000721672796687292,0.14541877858319338,2.0,0.0005346992403801425
feedback_only,fixed_cache,256,gaussian_oracle_fullbatch,4,20,80,4.446297882885752e-05,0.0,0.00010161362318762899,0.14638444713616194,4.0,3.0744162767158e-05
feedback_only,fixed_cache,256,gaussian_oracle_fullbatch,8,20,80,0.0,0.0,0.0,0.15037790809996224,8.0,0.0
feedback_only,fixed_cache,256,gaussian_oracle_sgd,all,20,320,7.90325232281619e-05,3.6959982882010376e-05,0.00012787967508314435,0.14666570642100138,3.75,5.582545279638213e-05
feedback_only,fixed_cache,256,gaussian_oracle_sgd,1,20,80,0.0,0.0,0.0,0.14550009299110486,1.0,0.0
feedback_only,fixed_cache,256,gaussian_oracle_sgd,2,20,80,0.00022137358627493596,6.906202345697376e-05,0.00040478224903912235,0.14437999315341102,2.0,0.00015993268096382295
feedback_only,fixed_cache,256,gaussian_oracle_sgd,4,20,80,9.475650663771165e-05,9.409668187842363e-06,0.00021363753557851958,0.14640483143952737,4.0,6.336913022170557e-05
feedback_only,fixed_cache,256,gaussian_oracle_sgd,8,20,80,0.0,0.0,0.0,0.15037790809996224,8.0,0.0
feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,all,20,320,0.0001336807725883647,7.425703186452797e-05,0.00019680727089736903,0.14692030670260564,3.75,0.00014136085078682512
feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,1,20,80,0.0,0.0,0.0,0.14550009299110486,1.0,0.0
feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,2,20,80,0.0004902601115246014,0.00026754370895420846,0.000721672796687292,0.14541877858319338,2.0,0.0005346992403801425
feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,4,20,80,4.446297882885752e-05,0.0,0.00010161362318762899,0.14638444713616194,4.0,3.0744162767158e-05
feedback_only,fixed_cache,256,gaussian_plugin_fullbatch,8,20,80,0.0,0.0,0.0,0.15037790809996224,8.0,0.0
feedback_only,fixed_cache,256,gaussian_plugin_sgd,all,20,320,6.423461966485535e-05,2.976278153229029e-05,0.00010421561095170983,0.14665885887098812,3.75,4.567853367271335e-05
feedback_only,fixed_cache,256,gaussian_plugin_sgd,1,20,80,0.0,0.0,0.0,0.14550009299110486,1.0,0.0
feedback_only,fixed_cache,256,gaussian_plugin_sgd,2,20,80,0.00020181502288598997,6.61364895792195e-05,0.00036778501702288606,0.14437757744716495,2.0,0.00015068655284859178
feedback_only,fixed_cache,256,gaussian_plugin_sgd,4,20,80,5.5123455773431475e-05,9.409668187842363e-06,0.00011227410013220293,0.14637985694572037,4.0,3.2027581842261624e-05
feedback_only,fixed_cache,256,gaussian_plugin_sgd,8,20,80,0.0,0.0,0.0,0.15037790809996224,8.0,0.0
feedback_only,fixed_cache,256,maximum_budget,all,20,320,0.04469251997614383,0.04435074929033935,0.04508854987938648,0.14897914590616107,8.0,0.04475156081381876
feedback_only,fixed_cache,256,maximum_budget,1,20,80,0.0735017385275215,0.07246864460170449,0.07461640007186493,0.1490018315186264,8.0,0.073561154337416
feedback_only,fixed_cache,256,maximum_budget,2,20,80,0.06334824955641105,0.06263127614195123,0.06415054459003673,0.14827676802807987,8.0,0.06344456298661956
feedback_only,fixed_cache,256,maximum_budget,4,20,80,0.04192009182064281,0.04157820215987622,0.04226978528846017,0.1482600759779759,8.0,0.04200052593123946
feedback_only,fixed_cache,256,maximum_budget,8,20,80,0.0,0.0,0.0,0.15037790809996224,8.0,0.0
feedback_only,fixed_cache,256,original_scalar,all,20,320,0.08142860362127237,0.07244043349854953,0.0905318439586679,0.21551636275694336,4.984375,0.08123018950036806
feedback_only,fixed_cache,256,original_scalar,1,20,80,0.04841227507650235,0.04543452063541486,0.051243499240581636,0.1487563036352269,5.45,0.04846822915378035
feedback_only,fixed_cache,256,original_scalar,2,20,80,0.032363972268707825,0.030894870146844472,0.03347996269029704,0.14779249074037662,4.95,0.032457416850620646
feedback_only,fixed_cache,256,original_scalar,4,20,80,0.01964053774261023,0.016502968826101895,0.0218252348530894,0.14787800558140773,5.8,0.019727334968923337
feedback_only,fixed_cache,256,original_scalar,8,20,80,0.2252976293972691,0.1866409073976755,0.2639312398469416,0.41763865107076226,3.7375,0.22426777702814796
feedback_only,fixed_cache,256,pilot16,all,20,320,0.009248084586278477,0.008056488797716106,0.010345034751273388,0.14773534605186556,4.55,0.009294386311061347
feedback_only,fixed_cache,256,pilot16,1,20,80,0.006964436970805237,0.0062368878034105325,0.008078577292128542,0.14636740830659437,1.55,0.006981079656973016
feedback_only,fixed_cache,256,pilot16,2,20,80,0.010469308670908478,0.007672355207197781,0.013560496013986177,0.14634874909944004,2.85,0.010557246677937945
feedback_only,fixed_cache,256,pilot16,4,20,80,0.0195585927034002,0.01678254218019949,0.0216901270405857,0.14784731870146547,5.8,0.019639218909334424
feedback_only,fixed_cache,256,pilot16,8,20,80,0.0,0.0,0.0,0.15037790809996224,8.0,0.0
feedback_only,fixed_cache,256,rank_only,all,20,320,0.008241663959732031,0.008132873378349559,0.008360228110671374,0.14722327654202605,4.5,0.008263219268565918
feedback_only,fixed_cache,256,rank_only,1,20,80,0.011639484694081123,0.011443466961863361,0.011880792133742334,0.14591952429429306,2.0,0.011660509377259438
feedback_only,fixed_cache,256,rank_only,2,20,80,0.021282708166018148,0.020898003973753795,0.021717383868989578,0.14621122663768693,4.0,0.021361623534237085
feedback_only,fixed_cache,256,rank_only,4,20,80,4.446297882885752e-05,0.0,0.00010161362318762899,0.14638444713616194,4.0,3.0744162767158e-05
feedback_only,fixed_cache,256,rank_only,8,20,80,0.0,0.0,0.0,0.15037790809996224,8.0,0.0
feedback_only,fresh_iid,16,empirical_split_fullbatch,all,20,320,0.0002025467214908362,3.411123015120523e-05,0.00040716994711100483,0.19113586175588365,4.6125,0.0001937573353450154
feedback_only,fresh_iid,16,empirical_split_fullbatch,1,20,80,0.0006020689081759564,2.4332618899608473e-05,0.0014019120758777318,0.14877576912892304,1.625,0.0005656244218677406
feedback_only,fresh_iid,16,empirical_split_fullbatch,2,20,80,0.0002081179777873884,0.0,0.0005704977736711126,0.156675401822501,2.925,0.000209404919512321
feedback_only,fresh_iid,16,empirical_split_fullbatch,4,20,80,0.0,0.0,0.0,0.1817437243302261,5.9,0.0
feedback_only,fresh_iid,16,empirical_split_fullbatch,8,20,80,0.0,0.0,0.0,0.27734855174188444,8.0,0.0
feedback_only,fresh_iid,16,gaussian_oracle_fullbatch,all,20,320,2.393655521165151e-05,4.516312206861994e-06,5.5389480414818835e-05,0.19132400518089,4.575,1.8729823963742386e-05
feedback_only,fresh_iid,16,gaussian_oracle_fullbatch,1,20,80,8.53589624622235e-05,6.267370072160494e-06,0.00021312773009856184,0.1489907321054086,1.55,7.491929585496954e-05
feedback_only,fresh_iid,16,gaussian_oracle_fullbatch,2,20,80,1.0387258384382536e-05,0.0,3.116177515314761e-05,0.15721301254604075,2.85,0.0
feedback_only,fresh_iid,16,gaussian_oracle_fullbatch,4,20,80,0.0,0.0,0.0,0.1817437243302261,5.9,0.0
feedback_only,fresh_iid,16,gaussian_oracle_fullbatch,8,20,80,0.0,0.0,0.0,0.27734855174188444,8.0,0.0
feedback_only,fresh_iid,16,gaussian_oracle_sgd,all,20,320,5.2832907563901105e-05,9.848895324852773e-06,0.0001079626485651001,0.19149118912049834,4.5625,5.104410136280769e-05
feedback_only,fresh_iid,16,gaussian_oracle_sgd,1,20,80,7.356108370693603e-05,0.0,0.00019597586220383703,0.14898082641641003,1.55,6.290226455255929e-05
feedback_only,fresh_iid,16,gaussian_oracle_sgd,2,20,80,0.0001377705465486684,0.0,0.0003420683040960035,0.15789165399347285,2.8,0.00014127414089867146
feedback_only,fresh_iid,16,gaussian_oracle_sgd,4,20,80,0.0,0.0,0.0,0.1817437243302261,5.9,0.0
feedback_only,fresh_iid,16,gaussian_oracle_sgd,8,20,80,0.0,0.0,0.0,0.27734855174188444,8.0,0.0
feedback_only,fresh_iid,16,gaussian_plugin_fullbatch,all,20,320,2.393655521165151e-05,4.516312206861994e-06,5.5389480414818835e-05,0.19132400518089,4.575,1.8729823963742386e-05
feedback_only,fresh_iid,16,gaussian_plugin_fullbatch,1,20,80,8.53589624622235e-05,6.267370072160494e-06,0.00021312773009856184,0.1489907321054086,1.55,7.491929585496954e-05
feedback_only,fresh_iid,16,gaussian_plugin_fullbatch,2,20,80,1.0387258384382536e-05,0.0,3.116177515314761e-05,0.15721301254604075,2.85,0.0
feedback_only,fresh_iid,16,gaussian_plugin_fullbatch,4,20,80,0.0,0.0,0.0,0.1817437243302261,5.9,0.0
feedback_only,fresh_iid,16,gaussian_plugin_fullbatch,8,20,80,0.0,0.0,0.0,0.27734855174188444,8.0,0.0
feedback_only,fresh_iid,16,gaussian_plugin_sgd,all,20,320,7.069167287062493e-05,9.848895324852773e-06,0.00016055193340016048,0.19162123334598813,4.55,7.56390608165259e-05
feedback_only,fresh_iid,16,gaussian_plugin_sgd,1,20,80,7.356108370693603e-05,0.0,0.00019597586220383703,0.14898082641641003,1.55,6.290226455255929e-05
feedback_only,fresh_iid,16,gaussian_plugin_sgd,2,20,80,0.0001377705465486684,0.0,0.0003420683040960035,0.15789165399347285,2.8,0.00014127414089867146
feedback_only,fresh_iid,16,gaussian_plugin_sgd,4,20,80,7.143506122689534e-05,0.0,0.00021430518368068598,0.1822639012321852,5.85,9.837983781487286e-05
feedback_only,fresh_iid,16,gaussian_plugin_sgd,8,20,80,0.0,0.0,0.0,0.27734855174188444,8.0,0.0
feedback_only,fresh_iid,64,empirical_split_fullbatch,all,20,320,0.00023341712627792066,7.3344807662962e-05,0.00043087287076580495,0.14836250823014194,3.8375,0.00022109752169260834
feedback_only,fresh_iid,64,empirical_split_fullbatch,1,20,80,0.0,0.0,0.0,0.14556095977153186,1.0,0.0
feedback_only,fresh_iid,64,empirical_split_fullbatch,2,20,80,0.0005895986773663887,9.398397512735209e-05,0.0012639314872521965,0.14604416650051535,2.05,0.0005600216652727364
feedback_only,fresh_iid,64,empirical_split_fullbatch,4,20,80,0.000344069827745294,7.843003167922607e-06,0.0007185914129468087,0.1526878705066875,4.3,0.00032436842149769705
feedback_only,fresh_iid,64,empirical_split_fullbatch,8,20,80,0.0,0.0,0.0,0.14915703614183298,8.0,0.0
feedback_only,fresh_iid,64,gaussian_oracle_fullbatch,all,20,320,7.969036767031293e-05,1.0706090095680286e-05,0.0001657353758357312,0.14835758992914422,3.825,6.74581776977244e-05
feedback_only,fresh_iid,64,gaussian_oracle_fullbatch,1,20,80,0.0,0.0,0.0,0.14556095977153186,1.0,0.0
feedback_only,fresh_iid,64,gaussian_oracle_fullbatch,2,20,80,9.347810248917028e-05,4.040103804889283e-06,0.00024099486972200832,0.14614327975607774,2.0,9.163475242248324e-05
feedback_only,fresh_iid,64,gaussian_oracle_fullbatch,4,20,80,0.00022528336819208143,0.0,0.00057474286142822,0.15256908404713432,4.3,0.0001781979583684144
feedback_only,fresh_iid,64,gaussian_oracle_fullbatch,8,20,80,0.0,0.0,0.0,0.14915703614183298,8.0,0.0
feedback_only,fresh_iid,64,gaussian_oracle_sgd,all,20,320,4.247481600147238e-05,1.0626056558752481e-05,8.319327225396656e-05,0.1485757116111815,3.8,4.571933608960215e-05
feedback_only,fresh_iid,64,gaussian_oracle_sgd,1,20,80,0.0,0.0,0.0,0.14556095977153186,1.0,0.0
feedback_only,fresh_iid,64,gaussian_oracle_sgd,2,20,80,9.347810248917028e-05,4.040103804889283e-06,0.00024099486972200832,0.14614327975607774,2.0,9.163475242248324e-05
feedback_only,fresh_iid,64,gaussian_oracle_sgd,4,20,80,7.642116151671922e-05,0.0,0.00017637067059939719,0.15344157077528334,4.2,9.124259193592533e-05
feedback_only,fresh_iid,64,gaussian_oracle_sgd,8,20,80,0.0,0.0,0.0,0.14915703614183298,8.0,0.0
feedback_only,fresh_iid,64,gaussian_plugin_fullbatch,all,20,320,0.00012932822280529877,2.865854616436283e-05,0.000260795913900839,0.14841089242354352,3.825,0.00011718636657367169
feedback_only,fresh_iid,64,gaussian_plugin_fullbatch,1,20,80,0.0,0.0,0.0,0.14556095977153186,1.0,0.0
feedback_only,fresh_iid,64,gaussian_plugin_fullbatch,2,20,80,9.347810248917028e-05,4.040103804889283e-06,0.00024099486972200832,0.14614327975607774,2.0,9.163475242248324e-05
feedback_only,fresh_iid,64,gaussian_plugin_fullbatch,4,20,80,0.00042383478873202484,0.0,0.0009451137548559689,0.1527822940247315,4.3,0.0003771107138722035
feedback_only,fresh_iid,64,gaussian_plugin_fullbatch,8,20,80,0.0,0.0,0.0,0.14915703614183298,8.0,0.0
feedback_only,fresh_iid,64,gaussian_plugin_sgd,all,20,320,0.00012119595160549187,2.8513122824418594e-05,0.0002460566190131241,0.14841191005289636,3.825,0.00010381569051155055
feedback_only,fresh_iid,64,gaussian_plugin_sgd,1,20,80,0.0,0.0,0.0,0.14556095977153186,1.0,0.0
feedback_only,fresh_iid,64,gaussian_plugin_sgd,2,20,80,9.347810248917028e-05,4.040103804889283e-06,0.00024099486972200832,0.14614327975607774,2.0,9.163475242248324e-05
feedback_only,fresh_iid,64,gaussian_plugin_sgd,4,20,80,0.00039130570393279725,3.137135073388135e-05,0.00088121331932286,0.15278636454214284,4.3,0.00032362800962371893
feedback_only,fresh_iid,64,gaussian_plugin_sgd,8,20,80,0.0,0.0,0.0,0.14915703614183298,8.0,0.0
feedback_only,fresh_iid,256,development_best,all,20,320,0.04494227291555152,0.04451706861889508,0.045462367672863914,0.14753895228263142,8.0,0.04487415277860544
feedback_only,fresh_iid,256,development_best,1,20,80,0.07323377566537134,0.07241104607480023,0.07415660522518924,0.1482061986882585,8.0,0.07316666388684542
feedback_only,fresh_iid,256,development_best,2,20,80,0.06442827428814005,0.06331931201207767,0.06583239139256537,0.14842981099260802,8.0,0.06426251381906528
feedback_only,fresh_iid,256,development_best,4,20,80,0.042107041708694726,0.041759014806496374,0.04248487898189344,0.14681092079257385,8.0,0.04206743340851103
feedback_only,fresh_iid,256,development_best,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,empirical_split_fullbatch,all,20,320,0.00030150284135086505,0.000175188219195737,0.0004458572297867996,0.1453621376829851,3.75,0.00029182338350681287
feedback_only,fresh_iid,256,empirical_split_fullbatch,1,20,80,0.0,0.0,0.0,0.14497242302288713,1.0,0.0
feedback_only,fresh_iid,256,empirical_split_fullbatch,2,20,80,0.0011258468240441632,0.0006127697552108193,0.001713483660800199,0.1450125225408441,2.0,0.0010767217096702177
feedback_only,fresh_iid,256,empirical_split_fullbatch,4,20,80,8.016454135929691e-05,0.0,0.00018360901392554875,0.14475472651112392,4.0,9.057182435703374e-05
feedback_only,fresh_iid,256,empirical_split_fullbatch,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,all,20,320,0.00025918844168109425,0.00014564759478510569,0.00039599638815843575,0.14535586780876095,3.75,0.00024137526151493706
feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,1,20,80,0.0,0.0,0.0,0.14497242302288713,1.0,0.0
feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,2,20,80,0.0010057262491626633,0.0005493247001093346,0.0015535010590319721,0.14500726295363062,2.0,0.0009246067991535781
feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,4,20,80,3.102751756171376e-05,0.0,8.252434392428537e-05,0.14473490660144087,4.0,4.089424690617016e-05
feedback_only,fresh_iid,256,gaussian_oracle_fullbatch,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,gaussian_oracle_sgd,all,20,320,4.661721634224014e-05,1.6436521519968585e-05,8.206986541525313e-05,0.14494334455117808,3.75,3.441172224186422e-05
feedback_only,fresh_iid,256,gaussian_oracle_sgd,1,20,80,0.0,0.0,0.0,0.14497242302288713,1.0,0.0
feedback_only,fresh_iid,256,gaussian_oracle_sgd,2,20,80,0.00013168275982307077,4.8160532708926544e-05,0.00023559703875296827,0.14336332055975834,2.0,8.126410633783471e-05
feedback_only,fresh_iid,256,gaussian_oracle_sgd,4,20,80,5.4786105545889804e-05,0.0,0.0001538001078768135,0.1447287559649816,4.0,5.638278262962218e-05
feedback_only,fresh_iid,256,gaussian_oracle_sgd,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,all,20,320,0.00025918844168109425,0.00014564759478510569,0.00039599638815843575,0.14535586780876095,3.75,0.00024137526151493706
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,1,20,80,0.0,0.0,0.0,0.14497242302288713,1.0,0.0
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,2,20,80,0.0010057262491626633,0.0005493247001093346,0.0015535010590319721,0.14500726295363062,2.0,0.0009246067991535781
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,4,20,80,3.102751756171376e-05,0.0,8.252434392428537e-05,0.14473490660144087,4.0,4.089424690617016e-05
feedback_only,fresh_iid,256,gaussian_plugin_fullbatch,8,20,80,0.0,0.0,0.0,0.14670887865708515,8.0,0.0
feedback_only,fresh_iid,256,gaussian_plugin_sgd,all,20,320,3.7423293515342386e-05,1.4227142389076185e-05,6.569749826818986e-05,0.1449421009819012,3.75,2.4926885893913377e-05
feedback_only,fresh_iid,256,gaussian_plugin_sgd,1,20,80,0.0,0.0,0.0,0.14497242302288713,1.0,0.0
feedback_only,fresh_iid,256,gaussian_plugin_sgd,2,20,80,0.0001391349653005136,5.4979479530721416e-05,0.00024128909662605503,0.14338791562237865,2.0,8.316412050186628e-05
feedback_only,fresh_iid,256,gaussian_plugin_sgd,4,20,80,1.0558208760855919e-05,0.0,3.167462628256776e-05,0.14469918662525383,4.0,1.6543423073787227e-05
