seed,phase,task,step,model,optimizer,rule,rate,selected_rate,common_rate,state,gradient_cosine,optimizer_update_cosine,exact_gradient_norm,delivered_gradient_norm,path_uniform_oracle_capture,path_calibrated_oracle_capture,path_sign_oracle_capture,path_best_rank_one_capture,path_effective_rank,path_full_rank_capture,path_delivered_relative_squared_error,path_delivered_cosine,path_energy,credit_uniform_oracle_capture,credit_calibrated_oracle_capture,credit_sign_oracle_capture,credit_best_rank_one_capture,credit_effective_rank,credit_full_rank_capture,credit_delivered_relative_squared_error,credit_delivered_cosine,credit_energy
211217,fresh,0,0,conductance,sgd,exact,0.01,True,True,own_checkpoint,1.0000000000000002,1.0000000000000002,2.021190517822994,2.021190517822994,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,0.0,0.9999999999999998,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,0.0,1.0,119053.93648354748
211217,fresh,0,0,conductance,sgd,unit_broadcast,0.01,True,True,own_checkpoint,0.8012612399490758,0.8012612399490758,2.021190517822994,8.100854343378309,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,5.6291774758051485,0.8167764884694694,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,5.656972893932398,0.8123065048410509,119053.93648354748
211217,fresh,0,0,conductance,sgd,calibrated_broadcast,0.01,True,True,own_checkpoint,0.9998684684712339,0.9998684684712339,2.021190517822994,2.0216461557635066,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,0.004365455835046931,0.9978152427135462,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,0.003873141276361677,0.9980617268230203,119053.93648354748
211217,fresh,0,0,conductance,sgd,sign_broadcast,0.01,True,True,own_checkpoint,0.8012612399490758,0.8012612399490758,2.021190517822994,8.100854343378309,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,5.6291774758051485,0.8167764884694694,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,5.656972893932398,0.8123065048410509,119053.93648354748
211217,fresh,0,0,conductance,adam,exact,0.03,True,True,own_checkpoint,1.0000000000000002,1.0000000000000002,2.021190517822994,2.021190517822994,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,0.0,0.9999999999999998,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,0.0,1.0,119053.93648354748
211217,fresh,0,0,conductance,adam,unit_broadcast,0.03,True,True,own_checkpoint,0.8012612399490758,0.8012612399490758,2.021190517822994,8.100854343378309,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,5.6291774758051485,0.8167764884694694,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,5.656972893932398,0.8123065048410509,119053.93648354748
211217,fresh,0,0,conductance,adam,calibrated_broadcast,0.03,True,True,own_checkpoint,0.9998684684712339,0.9998684684712339,2.021190517822994,2.0216461557635066,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,0.004365455835046931,0.9978152427135462,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,0.003873141276361677,0.9980617268230203,119053.93648354748
211217,fresh,0,0,conductance,adam,sign_broadcast,0.03,True,True,own_checkpoint,0.8012612399490758,0.8012612399490758,2.021190517822994,8.100854343378309,0.6684619453559364,0.996246991546793,0.6684619453559364,0.9962518878511023,1.0075307852055675,1.0,5.6291774758051485,0.8167764884694694,315.9572596292155,0.6609644622153693,0.9965225527949304,0.6609644622153693,0.9967772308932853,1.0064714133461419,1.0,5.656972893932398,0.8123065048410509,119053.93648354748
211217,fresh,0,1,conductance,sgd,exact,0.01,True,True,own_checkpoint,0.9999999999999999,0.9999999999999999,1.9588751904097088,1.9588751904097088,0.670788668257869,0.9961852736582513,0.670788668257869,0.9962071206872752,1.0076211891509548,1.0,0.0,1.0000000000000004,314.08863818688985,0.6630653769870734,0.9964945864831505,0.6630653769870734,0.9967163151178023,1.006594219742168,1.0,0.0,1.0000000000000002,112611.34636728605
211217,fresh,0,1,conductance,sgd,unit_broadcast,0.01,True,True,own_checkpoint,0.7996861462215616,0.7996861462215616,1.832172322542222,7.323946770807651,0.67034434582935,0.9961635890805662,0.67034434582935,0.996189340325656,1.0076570887032412,1.0,5.667648043462138,0.8179161271356213,313.9632872361527,0.6619791530639357,0.9964180749565484,0.6619791530639357,0.9966788542562546,1.0066697538586817,1.0,5.702681472979481,0.812910069737887,101183.58176582119
