seed,task_group,task_group_name,compatible,phase,step,optimizer,learning_rate,student_group,student_group_name,credit_rule,rule_id,train_nmse,validation_nmse,test_nmse,test_mse,test_target_variance,conductance_sum,min_conductance,max_conductance,min_total_conductance,max_voltage,bound_events,training_seconds
15304,0,01_23,True,development,0,sgd,0.001,0,01_23,exact_path,0,1.1087514613005396,1.2266291773741151,1.0877087899471614,0.005892214122366447,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,True,development,0,sgd,0.001,0,01_23,calibrated_broadcast,1,1.1087514613005396,1.2266291773741151,1.0877087899471614,0.005892214122366447,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,True,development,0,sgd,0.001,0,01_23,subtree_projection,2,1.1087514613005396,1.2266291773741151,1.0877087899471614,0.005892214122366447,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,True,development,0,sgd,0.001,0,01_23,broadcast_projection,3,1.1087514613005396,1.2266291773741151,1.0877087899471614,0.005892214122366447,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,False,development,0,sgd,0.001,1,02_13,exact_path,0,0.9736946724007697,0.9370376524312657,0.9698560115196461,0.005253795262623241,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,False,development,0,sgd,0.001,1,02_13,calibrated_broadcast,1,0.9736946724007697,0.9370376524312657,0.9698560115196461,0.005253795262623241,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,False,development,0,sgd,0.001,1,02_13,subtree_projection,2,0.9736946724007697,0.9370376524312657,0.9698560115196461,0.005253795262623241,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,False,development,0,sgd,0.001,1,02_13,broadcast_projection,3,0.9736946724007697,0.9370376524312657,0.9698560115196461,0.005253795262623241,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,False,development,0,sgd,0.001,2,03_12,exact_path,0,0.9440420212550914,0.8945220089562407,0.9328539737996782,0.005053351971896021,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,False,development,0,sgd,0.001,2,03_12,calibrated_broadcast,1,0.9440420212550914,0.8945220089562407,0.9328539737996782,0.005053351971896021,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
15304,0,01_23,False,development,0,sgd,0.001,2,03_12,subtree_projection,2,0.9440420212550914,0.8945220089562407,0.9328539737996782,0.005053351971896021,0.005417087897811949,50.53588347131124,0.3239811659876376,17.802904841959748,1.2529086425351816,0.9428881748246453,0,0.0
