seed,family,structure,optimizer,rate,rule,step,test_nmse,population_nmse,variance,gradient_cosine,field_relative_squared_error,gradient_clipped_steps,parameter_projected_steps,parameter_norm,max_abs_parameter,centered_cut_bound,parameters,edges,depth,elapsed_seconds
126102,matching,compatible,sgd,0.003,exact,0,1.092813587141351,1.037660056547558,1.0,0.9999999999999999,0.0,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049070572946220636
126102,matching,compatible,sgd,0.003,broadcast,0,1.092813587141351,1.037660056547558,1.0,0.3844166649178861,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04909282689914107
126102,matching,compatible,sgd,0.003,global_projection,0,1.092813587141351,1.037660056547558,1.0,0.6668873061799906,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049106811988167465
126102,matching,compatible,sgd,0.003,subtree_projection,0,1.092813587141351,1.037660056547558,1.0,0.7266739178968834,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04911829193588346
126102,matching,compatible,sgd,0.003,shuffled_projection,0,1.092813587141351,1.037660056547558,1.0,0.8686356053237587,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04912969993893057
126102,matching,compatible,sgd,0.01,exact,0,1.092813587141351,1.037660056547558,1.0,0.9999999999999999,0.0,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049140646937303245
126102,matching,compatible,sgd,0.01,broadcast,0,1.092813587141351,1.037660056547558,1.0,0.3844166649178861,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049151074956171215
126102,matching,compatible,sgd,0.01,global_projection,0,1.092813587141351,1.037660056547558,1.0,0.6668873061799906,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04916120192501694
126102,matching,compatible,sgd,0.01,subtree_projection,0,1.092813587141351,1.037660056547558,1.0,0.7266739178968834,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04918244597502053
126102,matching,compatible,sgd,0.01,shuffled_projection,0,1.092813587141351,1.037660056547558,1.0,0.8686356053237587,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04919384093955159
126102,matching,compatible,sgd,0.03,exact,0,1.092813587141351,1.037660056547558,1.0,0.9999999999999999,0.0,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04920477396808565
126102,matching,compatible,sgd,0.03,broadcast,0,1.092813587141351,1.037660056547558,1.0,0.3844166649178861,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049215473933145404
126102,matching,compatible,sgd,0.03,global_projection,0,1.092813587141351,1.037660056547558,1.0,0.6668873061799906,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049235200975090265
126102,matching,compatible,sgd,0.03,subtree_projection,0,1.092813587141351,1.037660056547558,1.0,0.7266739178968834,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04924581293016672
126102,matching,compatible,sgd,0.03,shuffled_projection,0,1.092813587141351,1.037660056547558,1.0,0.8686356053237587,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049256146885454655
126102,matching,compatible,adam,0.003,exact,0,1.092813587141351,1.037660056547558,1.0,0.9999999999999999,0.0,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04926681297365576
126102,matching,compatible,adam,0.003,broadcast,0,1.092813587141351,1.037660056547558,1.0,0.3844166649178861,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049277617945335805
126102,matching,compatible,adam,0.003,global_projection,0,1.092813587141351,1.037660056547558,1.0,0.6668873061799906,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049288389971479774
126102,matching,compatible,adam,0.003,subtree_projection,0,1.092813587141351,1.037660056547558,1.0,0.7266739178968834,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04929892590735108
126102,matching,compatible,adam,0.003,shuffled_projection,0,1.092813587141351,1.037660056547558,1.0,0.8686356053237587,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04930923692882061
126102,matching,compatible,adam,0.01,exact,0,1.092813587141351,1.037660056547558,1.0,0.9999999999999999,0.0,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04931954690255225
126102,matching,compatible,adam,0.01,broadcast,0,1.092813587141351,1.037660056547558,1.0,0.3844166649178861,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04932982590980828
126102,matching,compatible,adam,0.01,global_projection,0,1.092813587141351,1.037660056547558,1.0,0.6668873061799906,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04933997988700867
126102,matching,compatible,adam,0.01,subtree_projection,0,1.092813587141351,1.037660056547558,1.0,0.7266739178968834,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04934993898496032
126102,matching,compatible,adam,0.01,shuffled_projection,0,1.092813587141351,1.037660056547558,1.0,0.8686356053237587,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049360401928424835
126102,matching,compatible,adam,0.03,exact,0,1.092813587141351,1.037660056547558,1.0,0.9999999999999999,0.0,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04937065194826573
126102,matching,compatible,adam,0.03,broadcast,0,1.092813587141351,1.037660056547558,1.0,0.3844166649178861,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04938103293534368
126102,matching,compatible,adam,0.03,global_projection,0,1.092813587141351,1.037660056547558,1.0,0.6668873061799906,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049391076900064945
126102,matching,compatible,adam,0.03,subtree_projection,0,1.092813587141351,1.037660056547558,1.0,0.7266739178968834,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.04940125497523695
126102,matching,compatible,adam,0.03,shuffled_projection,0,1.092813587141351,1.037660056547558,1.0,0.8686356053237587,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.0,28,14,3,0.049411616986617446
126102,matching,assignment_shuffled,sgd,0.003,exact,0,1.071331385886161,1.0334896629879615,1.0,1.0,0.0,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.049424756900407374
126102,matching,assignment_shuffled,sgd,0.003,broadcast,0,1.071331385886161,1.0334896629879615,1.0,0.7070715762493421,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04943543893750757
126102,matching,assignment_shuffled,sgd,0.003,global_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8348287593390012,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.049445823999121785
126102,matching,assignment_shuffled,sgd,0.003,subtree_projection,0,1.071331385886161,1.0334896629879615,1.0,0.885628623587194,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.049456541892141104
126102,matching,assignment_shuffled,sgd,0.003,shuffled_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8867887812475256,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04946755198761821
126102,matching,assignment_shuffled,sgd,0.01,exact,0,1.071331385886161,1.0334896629879615,1.0,1.0,0.0,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04947779595386237
126102,matching,assignment_shuffled,sgd,0.01,broadcast,0,1.071331385886161,1.0334896629879615,1.0,0.7070715762493421,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04948808392509818
126102,matching,assignment_shuffled,sgd,0.01,global_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8348287593390012,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04949839995242655
126102,matching,assignment_shuffled,sgd,0.01,subtree_projection,0,1.071331385886161,1.0334896629879615,1.0,0.885628623587194,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.049508536932989955
126102,matching,assignment_shuffled,sgd,0.01,shuffled_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8867887812475256,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04951854899991304
126102,matching,assignment_shuffled,sgd,0.03,exact,0,1.071331385886161,1.0334896629879615,1.0,1.0,0.0,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04952881997451186
126102,matching,assignment_shuffled,sgd,0.03,broadcast,0,1.071331385886161,1.0334896629879615,1.0,0.7070715762493421,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04953929490875453
126102,matching,assignment_shuffled,sgd,0.03,global_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8348287593390012,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.0495494669303298
126102,matching,assignment_shuffled,sgd,0.03,subtree_projection,0,1.071331385886161,1.0334896629879615,1.0,0.885628623587194,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04955942998640239
126102,matching,assignment_shuffled,sgd,0.03,shuffled_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8867887812475256,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04956949199549854
126102,matching,assignment_shuffled,adam,0.003,exact,0,1.071331385886161,1.0334896629879615,1.0,1.0,0.0,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04957986297085881
126102,matching,assignment_shuffled,adam,0.003,broadcast,0,1.071331385886161,1.0334896629879615,1.0,0.7070715762493421,4.363985597722946,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04959001496899873
126102,matching,assignment_shuffled,adam,0.003,global_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8348287593390012,0.2546680531157464,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.0496000429848209
126102,matching,assignment_shuffled,adam,0.003,subtree_projection,0,1.071331385886161,1.0334896629879615,1.0,0.885628623587194,0.20434188871958028,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04961042990908027
126102,matching,assignment_shuffled,adam,0.003,shuffled_projection,0,1.071331385886161,1.0334896629879615,1.0,0.8867887812475256,0.1642125819403992,0,0,2.0561599696792596,0.9614365855547395,0.75,28,14,3,0.04962369299028069
