seed,family,structure,optimizer,rate,rule,step,test_nmse,population_nmse,variance,gradient_cosine,field_relative_squared_error,gradient_clipped_steps,parameter_projected_steps,parameter_norm,max_abs_parameter,centered_cut_bound,parameters,edges,depth,elapsed_seconds
126101,matching,compatible,sgd,0.003,exact,0,2.5215234163157434,2.53201916788918,1.0,1.0,0.0,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06321076594758779
126101,matching,compatible,sgd,0.003,broadcast,0,2.5215234163157434,2.53201916788918,1.0,-0.09064477060651491,3.212581364515227,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06323388498276472
126101,matching,compatible,sgd,0.003,global_projection,0,2.5215234163157434,2.53201916788918,1.0,0.7985389461816693,0.5993509198637172,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06324735004454851
126101,matching,compatible,sgd,0.003,subtree_projection,0,2.5215234163157434,2.53201916788918,1.0,0.8500945587466998,0.5348673694295598,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06325918401125818
126101,matching,compatible,sgd,0.003,shuffled_projection,0,2.5215234163157434,2.53201916788918,1.0,0.8093857961618592,0.5301477661543067,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06328424997627735
126101,matching,compatible,sgd,0.01,exact,0,2.5215234163157434,2.53201916788918,1.0,1.0,0.0,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.0632953989552334
126101,matching,compatible,sgd,0.01,broadcast,0,2.5215234163157434,2.53201916788918,1.0,-0.09064477060651491,3.212581364515227,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06330569402780384
126101,matching,compatible,sgd,0.01,global_projection,0,2.5215234163157434,2.53201916788918,1.0,0.7985389461816693,0.5993509198637172,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06331593997310847
126101,matching,compatible,sgd,0.01,subtree_projection,0,2.5215234163157434,2.53201916788918,1.0,0.8500945587466998,0.5348673694295598,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.063326396048069
126101,matching,compatible,sgd,0.01,shuffled_projection,0,2.5215234163157434,2.53201916788918,1.0,0.8093857961618592,0.5301477661543067,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06333714199718088
126101,matching,compatible,sgd,0.03,exact,0,2.5215234163157434,2.53201916788918,1.0,1.0,0.0,0,0,2.9201677654371285,1.6447193201118098,0.0,28,14,3,0.06334779097232968
