epoch,rule_variant,error_broadcast_mode,parameter_name,component,numel,cosine_similarity,local_grad_norm,backprop_grad_norm,norm_ratio
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.27492838602330927,0.0026369192637503147,0.0003810436464846134,6.920255149659184
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,0.29589014645994477,0.0013813166879117489,0.0001885644596768543,7.325434935902008
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.b,reactivation,180,0.37911835242573716,0.05955943092703819,0.004411483183503151,13.500999195975886
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.reactivation.log_m,reactivation,180,0.27239335645913376,0.007949051447212696,0.0008305986993946135,9.570267137952587
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_excitation.pre_w,excitatory_synapse,47040,0.2452709407058523,3.716053470270708e-05,2.251513251394499e-05,1.6504692135043884
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branch_inhibition.pre_w,inhibitory_synapse,47040,0.31774067456770455,0.0001226409076480195,7.55596993258223e-05,1.6230994447989804
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.branches_to_output.log_weight,dendritic_conductance,180,0.16159919578962198,3.9273141737794504e-05,2.7669117116602138e-05,1.4193853802022578
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.b,reactivation,60,0.3796045740618843,0.034788213670253754,0.011057190597057343,3.1462072903370006
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1.reactivation.log_m,reactivation,60,0.3100569661922478,0.003187420777976513,0.0013535526813939214,2.3548553517245994
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.branches_to_output.log_weight,dendritic_conductance,60,0.9989402320459311,3.586793172871694e-05,2.6571115085971542e-05,1.3498842733088556
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.b,reactivation,20,0.999999904603588,0.053558140993118286,0.026779068633913994,2.0000001390373336
0,3f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2.reactivation.log_m,reactivation,20,0.9999997907351256,0.004597910679876804,0.002298955572769046,1.9999997965766314
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_excitation.pre_w,excitatory_synapse,141120,0.27492835801483895,0.002635458018630743,0.0003810436464846134,6.9164202999530735
0,4f,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0.branch_inhibition.pre_w,inhibitory_synapse,141120,0.2958901583842412,0.0013805512571707368,0.0001885644596768543,7.321375683494292
