task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9311_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005299559561535716,0.0030000670813024044,,,
s9311_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.026547849993221462,0.0030000670813024044,,,
s9311_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005230869865044951,0.0,,,
s9311_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.02677467092871666,0.0,,,
s9311_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.010141848004423082,,,,
s9311_r1_n000_a125,feedback_only,original_scalar,0.03125828003976494,,,,
s9311_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005475819343701005,0.0028110989369452,,,
s9311_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.026676206034608185,0.0028110989369452,,,
s9311_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005198389990255237,0.0,,,
s9311_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.026686707977205515,0.0,,,
s9311_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010207959916442633,,,,
s9311_r1_n000_a125,joint_forward_feedback,original_scalar,0.028990454971790314,,,,
s9311_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.00048257492017000914,0.0024428340839222074,,,
s9311_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.026561717968434095,0.0024428340839222074,,,
s9311_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.000523452996276319,0.0,,,
s9311_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.02671614394057542,0.0,,,
s9311_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.010077748913317919,,,,
s9311_r1_n000_a375,feedback_only,original_scalar,0.02921300509478897,,,,
s9311_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004843550268560648,0.0023566180607303977,,,
s9311_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.026431253063492477,0.0023566180607303977,,,
s9311_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005281700287014246,0.0,,,
s9311_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.02665787097066641,0.0,,,
s9311_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.010206572944298387,,,,
s9311_r1_n000_a375,joint_forward_feedback,original_scalar,0.030168460099957883,,,,
s9311_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.00048731500282883644,0.0024036040995270014,,,
s9311_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.026691443054005504,0.0024036040995270014,,,
s9311_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0005213799886405468,0.0,,,
s9311_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.026486646966077387,0.0,,,
s9311_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.010100361076183617,,,,
s9311_r1_n750_a125,feedback_only,original_scalar,0.02918335294816643,,,,
s9311_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004915850004181266,0.0024139039451256394,,,
s9311_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.02665837900713086,0.0024139039451256394,,,
s9311_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.000527980038896203,0.0,,,
s9311_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.02695672307163477,0.0,,,
s9311_r1_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.010119704995304346,,,,
s9311_r1_n750_a125,joint_forward_feedback,original_scalar,0.03000705793965608,,,,
s9311_r1_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.0004893610021099448,0.0023750209948047996,,,
s9311_r1_n750_a375,feedback_only,gaussian_plugin_sgd,0.026416945969685912,0.0023750209948047996,,,
s9311_r1_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.0005243970081210136,0.0,,,
s9311_r1_n750_a375,feedback_only,gaussian_oracle_sgd,0.02690475306008011,0.0,,,
s9311_r1_n750_a375,feedback_only,empirical_split_fullbatch,0.010087092057801783,,,,
s9311_r1_n750_a375,feedback_only,original_scalar,0.03072670695837587,,,,
s9311_r1_n750_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.000481416005641222,0.0023831870639696717,,,
s9311_r1_n750_a375,joint_forward_feedback,gaussian_plugin_sgd,0.02660766406916082,0.0023831870639696717,,,
s9311_r1_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.000516755972057581,0.0,,,
s9311_r1_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.026592078967951238,0.0,,,
s9311_r1_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.01015674090012908,,,,
s9311_r1_n750_a375,joint_forward_feedback,original_scalar,0.0289652650244534,,,,
s9311_r2_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0006035540718585253,0.0029660960426554084,,,
s9311_r2_n000_a125,feedback_only,gaussian_plugin_sgd,0.037009582039900124,0.0029660960426554084,,,
s9311_r2_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0006032510427758098,0.0,,,
s9311_r2_n000_a125,feedback_only,gaussian_oracle_sgd,0.037078688968904316,0.0,,,
s9311_r2_n000_a125,feedback_only,empirical_split_fullbatch,0.010435707052238286,,,,
s9311_r2_n000_a125,feedback_only,original_scalar,0.029272017069160938,,,,
s9311_r2_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005692349513992667,0.0028289699694141746,,,
s9311_r2_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.03698263701517135,0.0028289699694141746,,,
s9311_r2_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0006033909739926457,0.0,,,
s9311_r2_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.03691293497104198,0.0,,,
s9311_r2_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010336596984416246,,,,
s9311_r2_n000_a125,joint_forward_feedback,original_scalar,0.02882713102735579,,,,
s9311_r2_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.0005657209549099207,0.0028672730550169945,,,
s9311_r2_n000_a375,feedback_only,gaussian_plugin_sgd,0.03695328696630895,0.0028672730550169945,,,
s9311_r2_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0005842690588906407,0.0,,,
s9311_r2_n000_a375,feedback_only,gaussian_oracle_sgd,0.037052380037494004,0.0,,,
s9311_r2_n000_a375,feedback_only,empirical_split_fullbatch,0.010285001946613193,,,,
s9311_r2_n000_a375,feedback_only,original_scalar,0.028774172998964787,,,,
s9311_r2_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005588249769061804,0.002785025048069656,,,
s9311_r2_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.03720120608340949,0.002785025048069656,,,
s9311_r2_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005984189920127392,0.0,,,
s9311_r2_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.03692130499985069,0.0,,,
s9311_r2_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.010320742963813245,,,,
s9311_r2_n000_a375,joint_forward_feedback,original_scalar,0.028545655077323318,,,,
s9311_r2_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.0005699180765077472,0.0029364910442382097,,,
s9311_r2_n750_a125,feedback_only,gaussian_plugin_sgd,0.03689795103855431,0.0029364910442382097,,,
s9311_r2_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0006020009750500321,0.0,,,
s9311_r2_n750_a125,feedback_only,gaussian_oracle_sgd,0.037040775059722364,0.0,,,
s9311_r2_n750_a125,feedback_only,empirical_split_fullbatch,0.010352098965086043,,,,
s9311_r2_n750_a125,feedback_only,original_scalar,0.028737677028402686,,,,
s9311_r2_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005706750089302659,0.002826754003763199,,,
s9311_r2_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.03683842404279858,0.002826754003763199,,,
s9311_r2_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005953559884801507,0.0,,,
s9311_r2_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.03708856797311455,0.0,,,
s9311_r2_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.010313138947822154,,,,
s9311_r2_n750_a125,joint_forward_feedback,original_scalar,0.02861727005802095,,,,
s9311_r2_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.0005695059662684798,0.0028541790088638663,,,
s9311_r2_n750_a375,feedback_only,gaussian_plugin_sgd,0.037179899984039366,0.0028541790088638663,,,
s9311_r2_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.0005840910598635674,0.0,,,
s9311_r2_n750_a375,feedback_only,gaussian_oracle_sgd,0.03673334501218051,0.0,,,
s9311_r2_n750_a375,feedback_only,empirical_split_fullbatch,0.010330143035389483,,,,
s9311_r2_n750_a375,feedback_only,original_scalar,0.028396256966516376,,,,
s9311_r2_n750_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005680880276486278,0.00280916690826416,,,
s9311_r2_n750_a375,joint_forward_feedback,gaussian_plugin_sgd,0.03689607698470354,0.00280916690826416,,,
s9311_r2_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.000600772094912827,0.0,,,
s9311_r2_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.037109655095264316,0.0,,,
s9311_r2_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.010302747949026525,,,,
s9311_r2_n750_a375,joint_forward_feedback,original_scalar,0.028402452007867396,,,,
s9311_r4_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0006871270015835762,0.0034359180135652423,,,
s9311_r4_n000_a125,feedback_only,gaussian_plugin_sgd,0.049898322904482484,0.0034359180135652423,,,
s9311_r4_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.000711399014107883,0.0,,,
s9311_r4_n000_a125,feedback_only,gaussian_oracle_sgd,0.04975042294245213,0.0,,,
s9311_r4_n000_a125,feedback_only,empirical_split_fullbatch,0.010515603004023433,,,,
s9311_r4_n000_a125,feedback_only,original_scalar,0.02822121896315366,,,,
s9311_r4_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0006650699069723487,0.0032651590881869197,,,
s9311_r4_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.04996623389888555,0.0032651590881869197,,,
s9311_r4_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0007183830020949244,0.0,,,
s9311_r4_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.049836108926683664,0.0,,,
s9311_r4_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010537368943914771,,,,
s9311_r4_n000_a125,joint_forward_feedback,original_scalar,0.028563517960719764,,,,
s9311_r4_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.0006777660455554724,0.0034253420308232307,,,
s9311_r4_n000_a375,feedback_only,gaussian_plugin_sgd,0.04983292298857123,0.0034253420308232307,,,
s9311_r4_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.000708519946783781,0.0,,,
s9311_r4_n000_a375,feedback_only,gaussian_oracle_sgd,0.04990930808708072,0.0,,,
