task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,regime,checkpoint,test_loss,population_loss
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,fixed_cache,16,1.0306812764185045e-05,1.0205022126467633e-05
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,fixed_cache,16,7.44674635835672e-06,7.377648041943496e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,fixed_cache,16,6.793533649857154e-06,6.731720060436993e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,fixed_cache,16,1.4718426276323954e-06,1.46387135257495e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,fixed_cache,16,1.0306812764185045e-05,1.0205022126467633e-05
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,fixed_cache,16,9.898228706950487e-06,9.801174067837072e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,fixed_cache,16,7.294532043008985e-06,7.2271385021415095e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,fixed_cache,16,1.4718426276323954e-06,1.46387135257495e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,fixed_cache,16,1.0306812764185045e-05,1.0205022126467633e-05
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,fixed_cache,16,7.254112089397414e-06,7.187170527721237e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,fixed_cache,16,3.571919584394655e-06,3.5444080575444103e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,fixed_cache,16,1.4718426276323954e-06,1.46387135257495e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,fixed_cache,16,1.0306812764185045e-05,1.0205022126467633e-05
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,fixed_cache,16,4.6157829389722656e-06,4.577531710090115e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,fixed_cache,16,4.072395439260115e-06,4.039792530991034e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,fixed_cache,16,1.4718426276323954e-06,1.46387135257495e-06
s9316_r1_n000_a125,confirmatory,9316,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,fixed_cache,16,1.0306812764185045e-05,1.0205022126467633e-05
