task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9312_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005290539702400565,0.003792785108089447,,,
s9312_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.023924964014440775,0.003792785108089447,,,
s9312_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005531850038096309,0.0,,,
s9312_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.02311292104423046,0.0,,,
s9312_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.00873947492800653,,,,
s9312_r1_n000_a125,feedback_only,original_scalar,0.02454502903856337,,,,
s9312_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004057439509779215,0.002020788029767573,,,
s9312_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.02340732899028808,0.002020788029767573,,,
s9312_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.00041681795846670866,0.0,,,
s9312_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.022351555060595274,0.0,,,
s9312_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.008034704951569438,,,,
s9312_r1_n000_a125,joint_forward_feedback,original_scalar,0.024673423962667584,,,,
s9312_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.0003640679642558098,0.002073276089504361,,,
s9312_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.021486974088475108,0.002073276089504361,,,
s9312_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0004026190144941211,0.0,,,
s9312_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.021921611041761935,0.0,,,
s9312_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.007899155025370419,,,,
s9312_r1_n000_a375,feedback_only,original_scalar,0.023904999950900674,,,,
s9312_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0003618909977376461,0.001925547025166452,,,
s9312_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.02032668108586222,0.001925547025166452,,,
s9312_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.00037654093466699123,0.0,,,
s9312_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.02100555202923715,0.0,,,
s9312_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.008105872082524002,,,,
s9312_r1_n000_a375,joint_forward_feedback,original_scalar,0.0239650160074234,,,,
s9312_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.0003655060427263379,0.001987981959246099,,,
s9312_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.02036209707148373,0.001987981959246099,,,
s9312_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0004376100841909647,0.0,,,
s9312_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.0227292540948838,0.0,,,
s9312_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.008597066043876112,,,,
s9312_r1_n750_a125,feedback_only,original_scalar,0.02483676199335605,,,,
s9312_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004208480240777135,0.0022369909565895796,,,
s9312_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.020256007090210915,0.0022369909565895796,,,
s9312_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0004108540015295148,0.0,,,
s9312_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.025205753045156598,0.0,,,
