task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9316_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005689619574695826,0.0030144359916448593,,,
s9316_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.023757554008625448,0.0030144359916448593,,,
s9316_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.00039454398211091757,0.0,,,
s9316_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.02102019195444882,0.0,,,
s9316_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.008021218003705144,,,,
s9316_r1_n000_a125,feedback_only,original_scalar,0.024308206979185343,,,,
s9316_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0003860939759761095,0.002002200926654041,,,
s9316_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.02120451896917075,0.002002200926654041,,,
s9316_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.00039171299431473017,0.0,,,
s9316_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.020640842034481466,0.0,,,
s9316_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.007886008941568434,,,,
s9316_r1_n000_a125,joint_forward_feedback,original_scalar,0.024306972045451403,,,,
s9316_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.00037169107235968113,0.002018605940975249,,,
s9316_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.020475693978369236,0.002018605940975249,,,
s9316_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.00039394304621964693,0.0,,,
s9316_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.02043080795556307,0.0,,,
s9316_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.007779996958561242,,,,
s9316_r1_n000_a375,feedback_only,original_scalar,0.024135041050612926,,,,
s9316_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0003807829925790429,0.002005061018280685,,,
