task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9318_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.028237657039426267,0.1324131169822067,,,
s9318_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.032568434020504355,0.1324131169822067,,,
s9318_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0004659030819311738,0.0,,,
s9318_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.025194496964104474,0.0,,,
s9318_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.009690067963674664,,,,
s9318_r1_n000_a125,feedback_only,original_scalar,0.027889488032087684,,,,
s9318_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004460270283743739,0.0021798519883304834,,,
s9318_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.025231759063899517,0.0021798519883304834,,,
s9318_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.00045666599180549383,0.0,,,
s9318_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.02522957290057093,0.0,,,
s9318_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.009430091944523156,,,,
s9318_r1_n000_a125,joint_forward_feedback,original_scalar,0.02777891792356968,,,,
s9318_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.0004430880071595311,0.0022068540565669537,,,
s9318_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.025093702017329633,0.0022068540565669537,,,
s9318_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.00045332906302064657,0.0,,,
s9318_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.025513245025649667,0.0,,,
s9318_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.009236824931576848,,,,
s9318_r1_n000_a375,feedback_only,original_scalar,0.027830339036881924,,,,
s9318_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004474070155993104,0.002133619971573353,,,
s9318_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.02494677307549864,0.002133619971573353,,,
s9318_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0004603409906849265,0.0,,,
s9318_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.025229164049960673,0.0,,,
s9318_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.009350725915282965,,,,
s9318_r1_n000_a375,joint_forward_feedback,original_scalar,0.028056720038875937,,,,
s9318_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.0004578379448503256,0.002225981908850372,,,
s9318_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.02501602191478014,0.002225981908850372,,,
s9318_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0004579779924824834,0.0,,,
s9318_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.025166493956930935,0.0,,,
s9318_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.009397884015925229,,,,
s9318_r1_n750_a125,feedback_only,original_scalar,0.028071325970813632,,,,
s9318_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.00044521596282720566,0.0022140720393508673,,,
s9318_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.025380805018357933,0.0022140720393508673,,,
s9318_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0004715430550277233,0.0,,,
s9318_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.02523677796125412,0.0,,,
s9318_r1_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.009431199985556304,,,,
s9318_r1_n750_a125,joint_forward_feedback,original_scalar,0.027678005979396403,,,,
s9318_r1_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.0004453869769349694,0.0022086920216679573,,,
s9318_r1_n750_a375,feedback_only,gaussian_plugin_sgd,0.024997123051434755,0.0022086920216679573,,,
s9318_r1_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.00046323100104928017,0.0,,,
s9318_r1_n750_a375,feedback_only,gaussian_oracle_sgd,0.02514325303491205,0.0,,,
s9318_r1_n750_a375,feedback_only,empirical_split_fullbatch,0.009369693929329515,,,,
s9318_r1_n750_a375,feedback_only,original_scalar,0.027822240954265,,,,
s9318_r1_n750_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004569130251184106,0.0021747229620814323,,,
s9318_r1_n750_a375,joint_forward_feedback,gaussian_plugin_sgd,0.02525196992792189,0.0021747229620814323,,,
s9318_r1_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.00046381098218262196,0.0,,,
s9318_r1_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.02509244903922081,0.0,,,
s9318_r1_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.009438576991669834,,,,
s9318_r1_n750_a375,joint_forward_feedback,original_scalar,0.027390078990720212,,,,
s9318_r2_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005406029522418976,0.002676552045159042,,,
s9318_r2_n000_a125,feedback_only,gaussian_plugin_sgd,0.035000173025764525,0.002676552045159042,,,
s9318_r2_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005586360348388553,0.0,,,
s9318_r2_n000_a125,feedback_only,gaussian_oracle_sgd,0.034951037960126996,0.0,,,
s9318_r2_n000_a125,feedback_only,empirical_split_fullbatch,0.0220405759755522,,,,
s9318_r2_n000_a125,feedback_only,original_scalar,0.027691190945915878,,,,
s9318_r2_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.000516794971190393,0.0026424400275573134,,,
s9318_r2_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.034921734943054616,0.0026424400275573134,,,
