task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9302_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0007626259466633201,0.004402082064189017,,,
s9302_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.022605183999985456,0.004402082064189017,,,
s9302_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.00040540401823818684,0.0,,,
s9302_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.02089848299510777,0.0,,,
s9302_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.008037321968004107,,,,
s9302_r1_n000_a125,feedback_only,original_scalar,0.02419912104960531,,,,
s9302_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0003870310029014945,0.0019942220533266664,,,
s9302_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.020926170982420444,0.0019942220533266664,,,
s9302_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.00038489210419356823,0.0,,,
s9302_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.021066954010166228,0.0,,,
s9302_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.00803871697280556,,,,
s9302_r1_n000_a125,joint_forward_feedback,original_scalar,0.024233603035099804,,,,
s9302_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.00038981297984719276,0.002066786983050406,,,
s9302_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.020632797037251294,0.002066786983050406,,,
s9302_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0003997929161414504,0.0,,,
s9302_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.020944406976923347,0.0,,,
s9302_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.008008340024389327,,,,
s9302_r1_n000_a375,feedback_only,original_scalar,0.02458676800597459,,,,
s9302_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0003877700073644519,0.0020337500609457493,,,
s9302_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.020666026044636965,0.0020337500609457493,,,
s9302_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0004068150883540511,0.0,,,
s9302_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.021151958033442497,0.0,,,
s9302_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.008222883101552725,,,,
s9302_r1_n000_a375,joint_forward_feedback,original_scalar,0.024777677026577294,,,,
s9302_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.00037925795186311007,0.0020360489143058658,,,
s9302_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.020690410980023444,0.0020360489143058658,,,
s9302_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0004230550257489085,0.0,,,
s9302_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.020523622981272638,0.0,,,
s9302_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.008384423097595572,,,,
s9302_r1_n750_a125,feedback_only,original_scalar,0.02464269590564072,,,,
s9302_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.000384229002520442,0.001973566017113626,,,
s9302_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.020912051084451377,0.001973566017113626,,,
s9302_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.00046553590800613165,0.0,,,
s9302_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.020778333069756627,0.0,,,
s9302_r1_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.008017772110179067,,,,
s9302_r1_n750_a125,joint_forward_feedback,original_scalar,0.024296354968100786,,,,
