task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9300_r4_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0007000289624556899,0.0,,,
s9300_r4_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.049746427917853,0.0,,,
s9300_r4_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.010532850050367415,,,,
s9300_r4_n750_a375,joint_forward_feedback,original_scalar,0.028088234015740454,,,,
s9300_r8_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0009321579709649086,0.0038860549684613943,,,
s9300_r8_n000_a125,feedback_only,gaussian_plugin_sgd,0.07414117304142565,0.0038860549684613943,,,
s9300_r8_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0008468959713354707,0.0,,,
s9300_r8_n000_a125,feedback_only,gaussian_oracle_sgd,0.0739042490022257,0.0,,,
s9300_r8_n000_a125,feedback_only,empirical_split_fullbatch,0.011031663976609707,,,,
s9300_r8_n000_a125,feedback_only,original_scalar,0.028887914028018713,,,,
s9300_r8_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0008533480577170849,0.003784715896472335,,,
s9300_r8_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.07421618199441582,0.003784715896472335,,,
s9300_r8_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0008397049969062209,0.0,,,
s9300_r8_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.07422462094109505,0.0,,,
s9300_r8_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.011100093950517476,,,,
s9300_r8_n000_a125,joint_forward_feedback,original_scalar,0.0292811879189685,,,,
s9300_r8_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.00088982202578336,0.003938566893339157,,,
s9300_r8_n000_a375,feedback_only,gaussian_plugin_sgd,0.07433385297190398,0.003938566893339157,,,
s9300_r8_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0008246069774031639,0.0,,,
s9300_r8_n000_a375,feedback_only,gaussian_oracle_sgd,0.0747472079237923,0.0,,,
s9300_r8_n000_a375,feedback_only,empirical_split_fullbatch,0.01108418800868094,,,,
s9300_r8_n000_a375,feedback_only,original_scalar,0.028978538932278752,,,,
s9300_r8_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0009193849982693791,0.003794379997998476,,,
s9300_r8_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.07378945511300117,0.003794379997998476,,,
s9300_r8_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0008334059966728091,0.0,,,
s9300_r8_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.07382159098051488,0.0,,,
s9300_r8_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.010994634940288961,,,,
s9300_r8_n000_a375,joint_forward_feedback,original_scalar,0.029429829097352922,,,,
s9300_r8_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.0008615270489826798,0.0038616370875388384,,,
s9300_r8_n750_a125,feedback_only,gaussian_plugin_sgd,0.07445837499108166,0.0038616370875388384,,,
s9300_r8_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0008364280220121145,0.0,,,
s9300_r8_n750_a125,feedback_only,gaussian_oracle_sgd,0.07395395799539983,0.0,,,
s9300_r8_n750_a125,feedback_only,empirical_split_fullbatch,0.011160464026033878,,,,
s9300_r8_n750_a125,feedback_only,original_scalar,0.03003404091577977,,,,
s9300_r8_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0009278419893234968,0.003812687937170267,,,
s9300_r8_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.0744277349440381,0.003812687937170267,,,
s9300_r8_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0008406339911743999,0.0,,,
s9300_r8_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.07438904303126037,0.0,,,
s9300_r8_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.011168967932462692,,,,
s9300_r8_n750_a125,joint_forward_feedback,original_scalar,0.02997967798728496,,,,
s9300_r8_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.0009087179787456989,0.0038781960029155016,,,
s9300_r8_n750_a375,feedback_only,gaussian_plugin_sgd,0.07449647400062531,0.0038781960029155016,,,
s9300_r8_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.0008378260536119342,0.0,,,
s9300_r8_n750_a375,feedback_only,gaussian_oracle_sgd,0.07462583598680794,0.0,,,
s9300_r8_n750_a375,feedback_only,empirical_split_fullbatch,0.011289066052995622,,,,
s9300_r8_n750_a375,feedback_only,original_scalar,0.029763091006316245,,,,
s9300_r8_n750_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0009319890523329377,0.0039023839635774493,,,
s9300_r8_n750_a375,joint_forward_feedback,gaussian_plugin_sgd,0.0742069419939071,0.0039023839635774493,,,
s9300_r8_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0008416880154982209,0.0,,,
s9300_r8_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.07462984602898359,0.0,,,
s9300_r8_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.01119950192514807,,,,
s9300_r8_n750_a375,joint_forward_feedback,original_scalar,0.02945513103622943,,,,
s9300_r1_n000_a125,feedback_only,candidate_training,0.15838691522367299,,fixed_cache,0.009947548620402813,0.004193910048343241
s9300_r1_n000_a125,feedback_only,candidate_training,0.16282549710012972,,fresh_iid,0.010393160046078265,0.00511057092808187
s9300_r1_n000_a125,joint_forward_feedback,candidate_training,0.15254753723274916,,fixed_cache,0.009701423114165664,0.004776953952386975
s9300_r1_n000_a125,joint_forward_feedback,candidate_training,0.16338157816790044,,fresh_iid,0.010292331338860095,0.004781935946084559
s9300_r1_n000_a375,feedback_only,candidate_training,0.15346565726213157,,fixed_cache,0.00976449716836214,0.00490945705678314
s9300_r1_n000_a375,feedback_only,candidate_training,0.1629336002515629,,fresh_iid,0.010361617081798613,0.004862808040343225
s9300_r1_n000_a375,joint_forward_feedback,candidate_training,0.15466696582734585,,fixed_cache,0.009771217708475888,0.005150282057002187
s9300_r1_n000_a375,joint_forward_feedback,candidate_training,0.16216724377591163,,fresh_iid,0.010302261100150645,0.004857935942709446
s9300_r1_n750_a125,feedback_only,candidate_training,0.15209362423047423,,fixed_cache,0.009659805917181075,0.004785028984770179
s9300_r1_n750_a125,feedback_only,candidate_training,0.1629583906615153,,fresh_iid,0.010228092782199383,0.004964306019246578
s9300_r1_n750_a125,joint_forward_feedback,candidate_training,0.15376888716127723,,fixed_cache,0.010144555591978133,0.004930826951749623
s9300_r1_n750_a125,joint_forward_feedback,candidate_training,0.1615919484756887,,fresh_iid,0.010318015585653484,0.004843186936341226
s9300_r1_n750_a375,feedback_only,candidate_training,0.15390225150622427,,fixed_cache,0.009766089613549411,0.004785439930856228
s9300_r1_n750_a375,feedback_only,candidate_training,0.16261975816451013,,fresh_iid,0.010294949170202017,0.004879530053585768
s9300_r1_n750_a375,joint_forward_feedback,candidate_training,0.15237700613215566,,fixed_cache,0.009713976294733584,0.004935709061101079
s9300_r1_n750_a375,joint_forward_feedback,candidate_training,0.1632270603440702,,fresh_iid,0.010291545884683728,0.00478100311011076
s9300_r2_n000_a125,feedback_only,candidate_training,0.15253247926011682,,fixed_cache,0.009690931881777942,0.004933709977194667
s9300_r2_n000_a125,feedback_only,candidate_training,0.16218345996458083,,fresh_iid,0.010303545044735074,0.004806656041182578
s9300_r2_n000_a125,joint_forward_feedback,candidate_training,0.1533834597794339,,fixed_cache,0.009683604235760868,0.004726434010080993
s9300_r2_n000_a125,joint_forward_feedback,candidate_training,0.1619071130407974,,fresh_iid,0.010312185855582356,0.004771618987433612
s9300_r2_n000_a375,feedback_only,candidate_training,0.15216902736574411,,fixed_cache,0.009729960933327675,0.004900940926745534
s9300_r2_n000_a375,feedback_only,candidate_training,0.1629258004250005,,fresh_iid,0.010299476678483188,0.004890586948022246
s9300_r2_n000_a375,joint_forward_feedback,candidate_training,0.15352780662942678,,fixed_cache,0.009686263976618648,0.0038041799562051892
s9300_r2_n000_a375,joint_forward_feedback,candidate_training,0.16343397658783942,,fresh_iid,0.01026873616501689,0.0038497489877045155
s9300_r2_n750_a125,feedback_only,candidate_training,0.1530718575231731,,fixed_cache,0.009632740286178887,0.003819367033429444
s9300_r2_n750_a125,feedback_only,candidate_training,0.16282375704031438,,fresh_iid,0.010239801835268736,0.003814479918219149
s9300_r2_n750_a125,joint_forward_feedback,candidate_training,0.15292921278160065,,fixed_cache,0.009761833935044706,0.004053425043821335
s9300_r2_n750_a125,joint_forward_feedback,candidate_training,0.1624696400249377,,fresh_iid,0.010192807298153639,0.004083091975189745
s9300_r2_n750_a375,feedback_only,candidate_training,0.15396570693701506,,fixed_cache,0.009695125161670148,0.003868064028210938
s9300_r2_n750_a375,feedback_only,candidate_training,0.1636602422222495,,fresh_iid,0.010467418003827333,0.0038655090611428022
s9300_r2_n750_a375,joint_forward_feedback,candidate_training,0.1536188756581396,,fixed_cache,0.009717552224174142,0.003816507989540696
s9300_r2_n750_a375,joint_forward_feedback,candidate_training,0.16276458546053618,,fresh_iid,0.010272351210005581,0.0038342690095305443
s9300_r4_n000_a125,feedback_only,candidate_training,0.15188533870968968,,fixed_cache,0.009686351986601949,0.0038452110020443797
s9300_r4_n000_a125,feedback_only,candidate_training,0.16165751812513918,,fresh_iid,0.010202379897236824,0.0037918529706075788
s9300_r4_n000_a125,joint_forward_feedback,candidate_training,0.153338355361484,,fixed_cache,0.009695351007394493,0.00394284597132355
s9300_r4_n000_a125,joint_forward_feedback,candidate_training,0.16288478823844343,,fresh_iid,0.010341913206502795,0.0038402939680963755
s9300_r4_n000_a375,feedback_only,candidate_training,0.15312478109262884,,fixed_cache,0.009822110878303647,0.004245502059347928
s9300_r4_n000_a375,feedback_only,candidate_training,0.16288133256603032,,fresh_iid,0.010343484464101493,0.003816268057562411
s9300_r4_n000_a375,joint_forward_feedback,candidate_training,0.15371321921702474,,fixed_cache,0.00974271446466446,0.00413681601639837
s9300_r4_n000_a375,joint_forward_feedback,candidate_training,0.16251271881628782,,fresh_iid,0.010264372103847563,0.00406192394439131
s9300_r4_n750_a125,feedback_only,candidate_training,0.15208719240035862,,fixed_cache,0.009966433746740222,0.0035086609423160553
s9300_r4_n750_a125,feedback_only,candidate_training,0.1625310778617859,,fresh_iid,0.01021315110847354,0.003579624928534031
s9300_r4_n750_a125,joint_forward_feedback,candidate_training,0.1525520628783852,,fixed_cache,0.009779597749002278,0.003810610040090978
s9300_r4_n750_a125,joint_forward_feedback,candidate_training,0.16227687150239944,,fresh_iid,0.010235962807200849,0.0038960129022598267
s9300_r4_n750_a375,feedback_only,candidate_training,0.15311700105667114,,fixed_cache,0.009807995054870844,0.0039753110613673925
s9300_r4_n750_a375,feedback_only,candidate_training,0.16264813905581832,,fresh_iid,0.01034478226210922,0.003967886092141271
s9300_r4_n750_a375,joint_forward_feedback,candidate_training,0.1532123393844813,,fixed_cache,0.00970295479055494,0.0038600279949605465
s9300_r4_n750_a375,joint_forward_feedback,candidate_training,0.16225172067061067,,fresh_iid,0.010255701141431928,0.003898789989762008
s9300_r8_n000_a125,feedback_only,candidate_training,0.15338019409682602,,fixed_cache,0.009681934025138617,0.0038824419025331736
s9300_r8_n000_a125,feedback_only,candidate_training,0.1628546523861587,,fresh_iid,0.01024914369918406,0.003870813990943134
s9300_r8_n000_a125,joint_forward_feedback,candidate_training,0.1535375202074647,,fixed_cache,0.009684938006103039,0.0039000839460641146
s9300_r8_n000_a125,joint_forward_feedback,candidate_training,0.16270301886834204,,fresh_iid,0.010257458896376193,0.0039571309462189674
s9300_r8_n000_a375,feedback_only,candidate_training,0.15358169609680772,,fixed_cache,0.009715329972095788,0.003965943004004657
s9300_r8_n000_a375,feedback_only,candidate_training,0.16317565774079412,,fresh_iid,0.010299247922375798,0.0038715460104867816
s9300_r8_n000_a375,joint_forward_feedback,candidate_training,0.153058156138286,,fixed_cache,0.009717198088765144,0.003911682055331767
s9300_r8_n000_a375,joint_forward_feedback,candidate_training,0.16374484717380255,,fresh_iid,0.010278789093717933,0.0038862089859321713
s9300_r8_n750_a125,feedback_only,candidate_training,0.15345639339648187,,fixed_cache,0.009666937869042158,0.003870283020660281
s9300_r8_n750_a125,feedback_only,candidate_training,0.16212889540474862,,fresh_iid,0.010265946853905916,0.003868248895741999
s9300_r8_n750_a125,joint_forward_feedback,candidate_training,0.15330208220984787,,fixed_cache,0.00965143891517073,0.003884709905833006
s9300_r8_n750_a125,joint_forward_feedback,candidate_training,0.16269521170761436,,fresh_iid,0.010300565976649523,0.0038896038895472884
s9300_r8_n750_a375,feedback_only,candidate_training,0.15340073977131397,,fixed_cache,0.009767477167770267,0.003951079095713794
s9300_r8_n750_a375,feedback_only,candidate_training,0.16268508124630898,,fresh_iid,0.010276258108206093,0.003887946018949151
s9300_r8_n750_a375,joint_forward_feedback,candidate_training,0.15473601268604398,,fixed_cache,0.010677581187337637,0.004504550015553832
s9300_r8_n750_a375,joint_forward_feedback,candidate_training,0.16382327349856496,,fresh_iid,0.010355895035900176,0.0038560619577765465
