task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,regime,checkpoint,test_loss,population_loss
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,fixed_cache,16,1.010893023150662e-05,1.0053617924740266e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,fixed_cache,16,3.481385848071109e-06,3.458931906932497e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,fixed_cache,16,2.850506003154386e-06,2.831405168376195e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,fixed_cache,16,1.3045471699575988e-06,1.2943052188163269e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,fixed_cache,16,1.010893023150662e-05,1.0053617924740266e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,fixed_cache,16,1.0097520816576842e-05,1.0042264102214334e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,fixed_cache,16,9.025633526361053e-06,8.975598328731863e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,fixed_cache,16,1.3045471699575988e-06,1.2943052188163269e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,fixed_cache,16,1.010893023150662e-05,1.0053617924740266e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,fixed_cache,16,8.884865045389038e-06,8.835515694276266e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,fixed_cache,16,4.823087363147472e-06,4.793748612077512e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,fixed_cache,16,1.3045471699575988e-06,1.2943052188163269e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,fixed_cache,16,1.010893023150662e-05,1.0053617924740266e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,fixed_cache,16,1.0102641459441237e-05,1.004735979481362e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,fixed_cache,16,7.057307008543307e-06,7.016884459781023e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,fixed_cache,16,1.3045471699575988e-06,1.2943052188163269e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,fixed_cache,16,1.010893023150662e-05,1.0053617924740266e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,fixed_cache,16,1.010850743671741e-05,1.0053197190031419e-05
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,fixed_cache,16,6.43630566311507e-06,6.398935854067147e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,fixed_cache,16,1.3045471699575988e-06,1.2943052188163269e-06
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,fixed_cache,64,2.257607137882487e-19,2.217490084631134e-19
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,fixed_cache,64,1.9306879905396876e-21,1.8952650856538546e-21
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,fixed_cache,64,7.812591245570099e-22,7.668400005642306e-22
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,fixed_cache,64,2.189265170519173e-23,2.147872114819626e-23
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,fixed_cache,64,2.257607137882487e-19,2.217490084631134e-19
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,fixed_cache,64,2.2463650315702485e-19,2.206446294744015e-19
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,fixed_cache,64,1.3671299758656504e-19,1.3427470452801012e-19
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,fixed_cache,64,2.189265170519173e-23,2.147872114819626e-23
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,fixed_cache,64,2.257607137882487e-19,2.217490084631134e-19
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,fixed_cache,64,1.2751546157023479e-19,1.2524007143687876e-19
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,fixed_cache,64,8.371542724674503e-21,8.219394330479393e-21
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,fixed_cache,64,2.189265170519173e-23,2.147872114819626e-23
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,fixed_cache,64,2.257607137882487e-19,2.217490084631134e-19
s9314_r1_n000_a125,confirmatory,9314,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,fixed_cache,64,2.2514058728852327e-19,2.211398208918495e-19
