task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9308_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005519780097529292,0.0026532820193096995,,,
s9308_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.02629276691004634,0.0026532820193096995,,,
s9308_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005033769411966205,0.0,,,
s9308_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.02631440293043852,0.0,,,
s9308_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.010180935030803084,,,,
s9308_r1_n000_a125,feedback_only,original_scalar,0.02951374091207981,,,,
s9308_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004970170557498932,0.0023184079909697175,,,
s9308_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.028251457028090954,0.0023184079909697175,,,
s9308_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0007431809790432453,0.0,,,
s9308_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.026377051952295005,0.0,,,
s9308_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010301733040250838,,,,
s9308_r1_n000_a125,joint_forward_feedback,original_scalar,0.029330147895962,,,,
s9308_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.0004806169308722019,0.002716087969020009,,,
s9308_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.02628497697878629,0.002716087969020009,,,
s9308_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0005000259261578321,0.0,,,
s9308_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.02621593396179378,0.0,,,
s9308_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.010013035032898188,,,,
s9308_r1_n000_a375,feedback_only,original_scalar,0.029128829948604107,,,,
s9308_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004718450363725424,0.002325392095372081,,,
s9308_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.02627123601268977,0.002325392095372081,,,
s9308_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0004994230112060905,0.0,,,
s9308_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.026198272011242807,0.0,,,
s9308_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.010087501956149936,,,,
s9308_r1_n000_a375,joint_forward_feedback,original_scalar,0.02904333802871406,,,,
s9308_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.000477647059597075,0.002374781994149089,,,
s9308_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.0263127819634974,0.002374781994149089,,,
s9308_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0005008399020880461,0.0,,,
s9308_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.026318412041291595,0.0,,,
s9308_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.010019310982897878,,,,
s9308_r1_n750_a125,feedback_only,original_scalar,0.028624485014006495,,,,
s9308_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004823829513043165,0.0023158739786595106,,,
s9308_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.026274465024471283,0.0023158739786595106,,,
s9308_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.000502150971442461,0.0,,,
s9308_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.02660268102772534,0.0,,,
s9308_r1_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.01005439693108201,,,,
s9308_r1_n750_a125,joint_forward_feedback,original_scalar,0.02886112593114376,,,,
s9308_r1_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.00047314504627138376,0.0024231949355453253,,,
s9308_r1_n750_a375,feedback_only,gaussian_plugin_sgd,0.026226200978271663,0.0024231949355453253,,,
s9308_r1_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.0005040860269218683,0.0,,,
s9308_r1_n750_a375,feedback_only,gaussian_oracle_sgd,0.026501761050894856,0.0,,,
s9308_r1_n750_a375,feedback_only,empirical_split_fullbatch,0.009991738013923168,,,,
s9308_r1_n750_a375,feedback_only,original_scalar,0.02873594395350665,,,,
s9308_r1_n750_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004733669338747859,0.0023145360173657537,,,
s9308_r1_n750_a375,joint_forward_feedback,gaussian_plugin_sgd,0.02606140892021358,0.0023145360173657537,,,
s9308_r1_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005015489878132939,0.0,,,
s9308_r1_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.026421461952850223,0.0,,,
s9308_r1_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.010042096022516489,,,,
s9308_r1_n750_a375,joint_forward_feedback,original_scalar,0.028660392970778048,,,,
s9308_r2_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.000578259932808578,0.0028419930022209883,,,
s9308_r2_n000_a125,feedback_only,gaussian_plugin_sgd,0.03655798395629972,0.0028419930022209883,,,
s9308_r2_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005917529342696071,0.0,,,
s9308_r2_n000_a125,feedback_only,gaussian_oracle_sgd,0.03673169098328799,0.0,,,
s9308_r2_n000_a125,feedback_only,empirical_split_fullbatch,0.01025177794508636,,,,
s9308_r2_n000_a125,feedback_only,original_scalar,0.028351807966828346,,,,
s9308_r2_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005542760482057929,0.0027735900366678834,,,
s9308_r2_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.036650090012699366,0.0027735900366678834,,,
s9308_r2_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005927300080657005,0.0,,,
s9308_r2_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.03661370894405991,0.0,,,
s9308_r2_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010212230030447245,,,,
s9308_r2_n000_a125,joint_forward_feedback,original_scalar,0.028501200024038553,,,,
s9308_r2_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.000559923006221652,0.002813647035509348,,,
s9308_r2_n000_a375,feedback_only,gaussian_plugin_sgd,0.03644541802350432,0.002813647035509348,,,
s9308_r2_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0005902789998799562,0.0,,,
s9308_r2_n000_a375,feedback_only,gaussian_oracle_sgd,0.03670415701344609,0.0,,,
s9308_r2_n000_a375,feedback_only,empirical_split_fullbatch,0.010146584012545645,,,,
s9308_r2_n000_a375,feedback_only,original_scalar,0.028500613989308476,,,,
s9308_r2_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005600940203294158,0.0027849030448123813,,,
s9308_r2_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.036532665020786226,0.0027849030448123813,,,
s9308_r2_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005860950332134962,0.0,,,
s9308_r2_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.03668551298324019,0.0,,,
s9308_r2_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.01017625699751079,,,,
s9308_r2_n000_a375,joint_forward_feedback,original_scalar,0.028409264981746674,,,,
s9308_r2_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.0005616790149360895,0.002807970973663032,,,
s9308_r2_n750_a125,feedback_only,gaussian_plugin_sgd,0.0365667020669207,0.002807970973663032,,,
s9308_r2_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0005813869647681713,0.0,,,
s9308_r2_n750_a125,feedback_only,gaussian_oracle_sgd,0.036573118064552546,0.0,,,
s9308_r2_n750_a125,feedback_only,empirical_split_fullbatch,0.010203553014434874,,,,
s9308_r2_n750_a125,feedback_only,original_scalar,0.028384422999806702,,,,
s9308_r2_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005511640338227153,0.002796769025735557,,,
s9308_r2_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.03668748901691288,0.002796769025735557,,,
s9308_r2_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005864830454811454,0.0,,,
s9308_r2_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.03649626101832837,0.0,,,
s9308_r2_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.010161111946217716,,,,
s9308_r2_n750_a125,joint_forward_feedback,original_scalar,0.029026366071775556,,,,
s9308_r2_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.0005574239185079932,0.002932769013568759,,,
s9308_r2_n750_a375,feedback_only,gaussian_plugin_sgd,0.036748533020727336,0.002932769013568759,,,
