task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9301_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0006144300568848848,0.0038127979496493936,,,
s9301_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.02694732102099806,0.0038127979496493936,,,
s9301_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005224989727139473,0.0,,,
s9301_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.026310343062505126,0.0,,,
s9301_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.010213567991741002,,,,
s9301_r1_n000_a125,feedback_only,original_scalar,0.02975297998636961,,,,
s9301_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004754769615828991,0.002399757970124483,,,
s9301_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.0260142229963094,0.002399757970124483,,,
s9301_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005055520450696349,0.0,,,
s9301_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.02611203503329307,0.0,,,
s9301_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010113142081536353,,,,
s9301_r1_n000_a125,joint_forward_feedback,original_scalar,0.030133671942166984,,,,
s9301_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.00047387205995619297,0.0024197710445150733,,,
s9301_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.02579321200028062,0.0024197710445150733,,,
s9301_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0005096569657325745,0.0,,,
s9301_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.02619995700661093,0.0,,,
s9301_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.009948189021088183,,,,
s9301_r1_n000_a375,feedback_only,original_scalar,0.029490503016859293,,,,
s9301_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004715279210358858,0.0024037330877035856,,,
s9301_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.026927624945528805,0.0024037330877035856,,,
s9301_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005234800046309829,0.0,,,
s9301_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.02625541004817933,0.0,,,
s9301_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.009991746977902949,,,,
s9301_r1_n000_a375,joint_forward_feedback,original_scalar,0.029557714937254786,,,,
s9301_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.00046868494246155024,0.002382711973041296,,,
s9301_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.025877301930449903,0.002382711973041296,,,
s9301_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0005234410054981709,0.0,,,
s9301_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.025924605084583163,0.0,,,
s9301_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.010090315947309136,,,,
s9301_r1_n750_a125,feedback_only,original_scalar,0.029600237030535936,,,,
s9301_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004725089529529214,0.0023379779886454344,,,
s9301_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.02579991496168077,0.0023379779886454344,,,
s9301_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005025110440328717,0.0,,,
s9301_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.026215734076686203,0.0,,,
s9301_r1_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.01007882400881499,,,,
s9301_r1_n750_a125,joint_forward_feedback,original_scalar,0.030020097037777305,,,,
s9301_r1_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.000476679066196084,0.0024209209950640798,,,
s9301_r1_n750_a375,feedback_only,gaussian_plugin_sgd,0.025974916061386466,0.0024209209950640798,,,
s9301_r1_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.0005214039701968431,0.0,,,
s9301_r1_n750_a375,feedback_only,gaussian_oracle_sgd,0.026458006934262812,0.0,,,
s9301_r1_n750_a375,feedback_only,empirical_split_fullbatch,0.010333145037293434,,,,
s9301_r1_n750_a375,feedback_only,original_scalar,0.029857778106816113,,,,
s9301_r1_n750_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004705429309979081,0.0023864279501140118,,,
s9301_r1_n750_a375,joint_forward_feedback,gaussian_plugin_sgd,0.026036359020508826,0.0023864279501140118,,,
s9301_r1_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005159690044820309,0.0,,,
s9301_r1_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.025919035077095032,0.0,,,
s9301_r1_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.010040025925263762,,,,
s9301_r1_n750_a375,joint_forward_feedback,original_scalar,0.02969273808412254,,,,
s9301_r2_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.000593814067542553,0.0027602200862020254,,,
s9301_r2_n000_a125,feedback_only,gaussian_plugin_sgd,0.03681775298900902,0.0027602200862020254,,,
s9301_r2_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.000613837968558073,0.0,,,
s9301_r2_n000_a125,feedback_only,gaussian_oracle_sgd,0.036755973007529974,0.0,,,
s9301_r2_n000_a125,feedback_only,empirical_split_fullbatch,0.010360365035012364,,,,
s9301_r2_n000_a125,feedback_only,original_scalar,0.02960678795352578,,,,
s9301_r2_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005703869974240661,0.0027699460042640567,,,
s9301_r2_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.03645671799313277,0.0027699460042640567,,,
s9301_r2_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005986520554870367,0.0,,,
s9301_r2_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.03659939602948725,0.0,,,
s9301_r2_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010313945007510483,,,,
s9301_r2_n000_a125,joint_forward_feedback,original_scalar,0.030008426983840764,,,,
s9301_r2_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.000591911026276648,0.002910509007051587,,,
s9301_r2_n000_a375,feedback_only,gaussian_plugin_sgd,0.03637023898772895,0.002910509007051587,,,
s9301_r2_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0005841130623593926,0.0,,,
s9301_r2_n000_a375,feedback_only,gaussian_oracle_sgd,0.036584218963980675,0.0,,,
s9301_r2_n000_a375,feedback_only,empirical_split_fullbatch,0.010422133025713265,,,,
s9301_r2_n000_a375,feedback_only,original_scalar,0.029407511930912733,,,,
s9301_r2_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005611750530079007,0.0028272909112274647,,,
s9301_r2_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.03651744592934847,0.0028272909112274647,,,
s9301_r2_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005952200153842568,0.0,,,
s9301_r2_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.036736862966790795,0.0,,,
s9301_r2_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.010346948052756488,,,,
s9301_r2_n000_a375,joint_forward_feedback,original_scalar,0.03327675303444266,,,,
s9301_r2_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.00064889807254076,0.0034820560831576586,,,
s9301_r2_n750_a125,feedback_only,gaussian_plugin_sgd,0.03660587396007031,0.0034820560831576586,,,
s9301_r2_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0005977490218356252,0.0,,,
