task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9310_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0004286529729142785,0.0032053780741989613,,,
s9310_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.020463014021515846,0.0032053780741989613,,,
s9310_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0004020819906145334,0.0,,,
s9310_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.02089875901583582,0.0,,,
s9310_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.008031568955630064,,,,
s9310_r1_n000_a125,feedback_only,original_scalar,0.0238456359365955,,,,
s9310_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004123849794268608,0.0020383530063554645,,,
s9310_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.02095985203050077,0.0020383530063554645,,,
s9310_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0003951350226998329,0.0,,,
s9310_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.020770300994627178,0.0,,,
s9310_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.008164944942109287,,,,
s9310_r1_n000_a125,joint_forward_feedback,original_scalar,0.024537523044273257,,,,
s9310_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.00037278898525983095,0.002066485001705587,,,
s9310_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.020354634034447372,0.002066485001705587,,,
s9310_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.00041962694376707077,0.0,,,
s9310_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.020597854047082365,0.0,,,
s9310_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.007896493072621524,,,,
s9310_r1_n000_a375,feedback_only,original_scalar,0.024011222063563764,,,,
s9310_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0003765339497476816,0.002014753990806639,,,
s9310_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.02057961607351899,0.002014753990806639,,,
s9310_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0004058140330016613,0.0,,,
s9310_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.020718551008030772,0.0,,,
s9310_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.00812028895597905,,,,
s9310_r1_n000_a375,joint_forward_feedback,original_scalar,0.02413465699646622,,,,
s9310_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.0003805729793384671,0.0020188940688967705,,,
s9310_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.020756777958013117,0.0020188940688967705,,,
s9310_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.00040145195089280605,0.0,,,
s9310_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.020913321990519762,0.0,,,
s9310_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.007899707998149097,,,,
s9310_r1_n750_a125,feedback_only,original_scalar,0.024027848965488374,,,,
s9310_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0003748619928956032,0.0019525709794834256,,,
s9310_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.02142192702740431,0.0019525709794834256,,,
s9310_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0004097610944882035,0.0,,,
s9310_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.020682140020653605,0.0,,,
s9310_r1_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.008059418993070722,,,,
s9310_r1_n750_a125,joint_forward_feedback,original_scalar,0.024013153975829482,,,,
s9310_r1_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.00037891301326453686,0.002055531949736178,,,
s9310_r1_n750_a375,feedback_only,gaussian_plugin_sgd,0.02082225796766579,0.002055531949736178,,,
s9310_r1_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.0004021800123155117,0.0,,,
s9310_r1_n750_a375,feedback_only,gaussian_oracle_sgd,0.02059262292459607,0.0,,,
