task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9315_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005325879901647568,0.0026650559157133102,,,
s9315_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.02593387698289007,0.0026650559157133102,,,
s9315_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005124569870531559,0.0,,,
s9315_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.026159420027397573,0.0,,,
s9315_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.01010549208149314,,,,
s9315_r1_n000_a125,feedback_only,original_scalar,0.028867279062978923,,,,
s9315_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004736339906230569,0.002305374015122652,,,
s9315_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.028016992029733956,0.002305374015122652,,,
s9315_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0007249899208545685,0.0,,,
s9315_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.026223421096801758,0.0,,,
s9315_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.01021987700369209,,,,
s9315_r1_n000_a125,joint_forward_feedback,original_scalar,0.029022056027315557,,,,
s9315_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.0004820029716938734,0.0026667729252949357,,,
s9315_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.026082179974764585,0.0026667729252949357,,,
s9315_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.000499306945130229,0.0,,,
s9315_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.026052608038298786,0.0,,,
s9315_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.010009497054852545,,,,
s9315_r1_n000_a375,feedback_only,original_scalar,0.02914152992889285,,,,
s9315_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.00048616097774356604,0.002302525914274156,,,
s9315_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.026079006027430296,0.002302525914274156,,,
s9315_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005144390743225813,0.0,,,
s9315_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.026240975013934076,0.0,,,
s9315_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.009994401945732534,,,,
s9315_r1_n000_a375,joint_forward_feedback,original_scalar,0.029299772926606238,,,,
s9315_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.0004818430170416832,0.002345228916965425,,,
s9315_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.026031502056866884,0.002345228916965425,,,
s9315_r1_n750_a125,feedback_only,gaussian_oracle_fullbatch,0.0005266990046948195,0.0,,,
s9315_r1_n750_a125,feedback_only,gaussian_oracle_sgd,0.02607537806034088,0.0,,,
s9315_r1_n750_a125,feedback_only,empirical_split_fullbatch,0.010037738946266472,,,,
s9315_r1_n750_a125,feedback_only,original_scalar,0.029228352941572666,,,,
s9315_r1_n750_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004889629781246185,0.0023618150735273957,,,
s9315_r1_n750_a125,joint_forward_feedback,gaussian_plugin_sgd,0.026158325956203043,0.0023618150735273957,,,
s9315_r1_n750_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005093259969726205,0.0,,,
s9315_r1_n750_a125,joint_forward_feedback,gaussian_oracle_sgd,0.026425397023558617,0.0,,,
s9315_r1_n750_a125,joint_forward_feedback,empirical_split_fullbatch,0.010001964983530343,,,,
s9315_r1_n750_a125,joint_forward_feedback,original_scalar,0.030864221043884754,,,,
s9315_r1_n750_a375,feedback_only,gaussian_plugin_fullbatch,0.00048732804134488106,0.002325237961485982,,,
s9315_r1_n750_a375,feedback_only,gaussian_plugin_sgd,0.026267130044288933,0.002325237961485982,,,
s9315_r1_n750_a375,feedback_only,gaussian_oracle_fullbatch,0.0005234250565990806,0.0,,,
s9315_r1_n750_a375,feedback_only,gaussian_oracle_sgd,0.026128844008781016,0.0,,,
s9315_r1_n750_a375,feedback_only,empirical_split_fullbatch,0.010089100920595229,,,,
s9315_r1_n750_a375,feedback_only,original_scalar,0.029104163986630738,,,,
s9315_r1_n750_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004939560312777758,0.002340116072446108,,,
s9315_r1_n750_a375,joint_forward_feedback,gaussian_plugin_sgd,0.026091760955750942,0.002340116072446108,,,
s9315_r1_n750_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005053359782323241,0.0,,,
s9315_r1_n750_a375,joint_forward_feedback,gaussian_oracle_sgd,0.026260313927195966,0.0,,,
s9315_r1_n750_a375,joint_forward_feedback,empirical_split_fullbatch,0.009970325045287609,,,,
s9315_r1_n750_a375,joint_forward_feedback,original_scalar,0.030084257945418358,,,,
s9315_r2_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005797439953312278,0.0028639750089496374,,,
s9315_r2_n000_a125,feedback_only,gaussian_plugin_sgd,0.03643731796182692,0.0028639750089496374,,,
s9315_r2_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0006051160162314773,0.0,,,
s9315_r2_n000_a125,feedback_only,gaussian_oracle_sgd,0.036558511084876955,0.0,,,
s9315_r2_n000_a125,feedback_only,empirical_split_fullbatch,0.0102403819328174,,,,
s9315_r2_n000_a125,feedback_only,original_scalar,0.02917510294355452,,,,
s9315_r2_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.0005602820310741663,0.0027911129873245955,,,
s9315_r2_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.03637797792907804,0.0027911129873245955,,,
s9315_r2_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005801529623568058,0.0,,,
s9315_r2_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.03644528309814632,0.0,,,
s9315_r2_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010301791015081108,,,,
s9315_r2_n000_a125,joint_forward_feedback,original_scalar,0.029089024057611823,,,,
