task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,regime,checkpoint,test_loss,population_loss
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,fixed_cache,16,4.231301054235969e-06,4.166086385573169e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,fixed_cache,16,1.770282333765852e-06,1.7434524325917712e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,fixed_cache,16,1.4987966010039936e-06,1.4759534914420933e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,fixed_cache,16,5.622826200916875e-07,5.526285207185867e-07
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,fixed_cache,16,4.231301054235969e-06,4.166086385573169e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,fixed_cache,16,1.7641057838642011e-06,1.737367340920913e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,fixed_cache,16,1.358033936533564e-06,1.3372295534271964e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,fixed_cache,16,5.622826200916875e-07,5.526285207185867e-07
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,fixed_cache,16,4.231301054235969e-06,4.166086385573169e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,fixed_cache,16,3.381940188239537e-06,3.3303254369964746e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,fixed_cache,16,2.5671126721503854e-06,2.528232457667275e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,fixed_cache,16,5.622826200916875e-07,5.526285207185867e-07
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,fixed_cache,16,4.231301054235969e-06,4.166086385573169e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,fixed_cache,16,2.2087009515465085e-06,2.175298615118862e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,fixed_cache,16,2.2044826357502895e-06,2.171144245474665e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,fixed_cache,16,5.622826200916875e-07,5.526285207185867e-07
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,fixed_cache,16,4.231301054235969e-06,4.166086385573169e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,fixed_cache,16,3.2977073092728445e-06,3.2474246898042524e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,fixed_cache,16,1.7605717665888884e-06,1.733885637826716e-06
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,fixed_cache,16,5.622826200916875e-07,5.526285207185867e-07
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,fixed_cache,64,4.511303296848868e-19,4.429288840986535e-19
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,fixed_cache,64,1.0097990715764516e-20,9.981963762182103e-21
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,fixed_cache,64,4.5991384720494795e-21,4.5505306434184575e-21
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,fixed_cache,64,3.203910912288702e-23,3.126191887339991e-23
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,fixed_cache,64,4.511303296848868e-19,4.429288840986535e-19
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,fixed_cache,64,9.934821351758929e-21,9.820892852828199e-21
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,fixed_cache,64,2.856764553361619e-21,2.8275749105325634e-21
s9306_r1_n000_a125,confirmatory,9306,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,fixed_cache,64,3.203910912288702e-23,3.126191887339991e-23
