task_id,arm,method,seconds,calibration_fitting_shared_seconds,regime,pilot_update_seconds,pilot_evaluation_seconds
s9304_r1_n000_a125,feedback_only,gaussian_plugin_fullbatch,0.0005488909082487226,0.0026897089555859566,,,
s9304_r1_n000_a125,feedback_only,gaussian_plugin_sgd,0.025994426920078695,0.0026897089555859566,,,
s9304_r1_n000_a125,feedback_only,gaussian_oracle_fullbatch,0.0005193309625610709,0.0,,,
s9304_r1_n000_a125,feedback_only,gaussian_oracle_sgd,0.02633470797445625,0.0,,,
s9304_r1_n000_a125,feedback_only,empirical_split_fullbatch,0.010497469105757773,,,,
s9304_r1_n000_a125,feedback_only,original_scalar,0.029063135967589915,,,,
s9304_r1_n000_a125,joint_forward_feedback,gaussian_plugin_fullbatch,0.00048523000441491604,0.0022932409774512053,,,
s9304_r1_n000_a125,joint_forward_feedback,gaussian_plugin_sgd,0.027673469972796738,0.0022932409774512053,,,
s9304_r1_n000_a125,joint_forward_feedback,gaussian_oracle_fullbatch,0.0007531300652772188,0.0,,,
s9304_r1_n000_a125,joint_forward_feedback,gaussian_oracle_sgd,0.02603222301695496,0.0,,,
s9304_r1_n000_a125,joint_forward_feedback,empirical_split_fullbatch,0.010398044949397445,,,,
s9304_r1_n000_a125,joint_forward_feedback,original_scalar,0.029088879004120827,,,,
s9304_r1_n000_a375,feedback_only,gaussian_plugin_fullbatch,0.00048287399113178253,0.002791771083138883,,,
s9304_r1_n000_a375,feedback_only,gaussian_plugin_sgd,0.025682152016088367,0.002791771083138883,,,
s9304_r1_n000_a375,feedback_only,gaussian_oracle_fullbatch,0.0005051179323345423,0.0,,,
s9304_r1_n000_a375,feedback_only,gaussian_oracle_sgd,0.02588447101879865,0.0,,,
s9304_r1_n000_a375,feedback_only,empirical_split_fullbatch,0.010056130937300622,,,,
s9304_r1_n000_a375,feedback_only,original_scalar,0.02936678403057158,,,,
s9304_r1_n000_a375,joint_forward_feedback,gaussian_plugin_fullbatch,0.0004993410548195243,0.0023445740807801485,,,
s9304_r1_n000_a375,joint_forward_feedback,gaussian_plugin_sgd,0.025736400042660534,0.0023445740807801485,,,
s9304_r1_n000_a375,joint_forward_feedback,gaussian_oracle_fullbatch,0.0005133110098540783,0.0,,,
s9304_r1_n000_a375,joint_forward_feedback,gaussian_oracle_sgd,0.025842883973382413,0.0,,,
s9304_r1_n000_a375,joint_forward_feedback,empirical_split_fullbatch,0.010029069962911308,,,,
s9304_r1_n000_a375,joint_forward_feedback,original_scalar,0.02924780105240643,,,,
s9304_r1_n750_a125,feedback_only,gaussian_plugin_fullbatch,0.00047541409730911255,0.002458684961311519,,,
s9304_r1_n750_a125,feedback_only,gaussian_plugin_sgd,0.025871971040032804,0.002458684961311519,,,
