seed,phase,optimizer,rate_scope,rule,contrast,value
1113,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00030259604554210007
1114,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,8.72522926773861e-05
1115,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00010579781423699993
1116,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.0004475736073762999
1117,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,3.691628467110002e-05
1118,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00037140062424220006
1119,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.0007037838754464001
1120,fresh,sgd,selected,calibrated_broadcast,task_difference_in_gap,0.00011736145502650008
1101,fresh,sgd,common,unit_broadcast,target_gap,0.001924853608181
1102,fresh,sgd,common,unit_broadcast,target_gap,0.00038306848979450104
1103,fresh,sgd,common,unit_broadcast,target_gap,0.0007661194949393
1104,fresh,sgd,common,unit_broadcast,target_gap,0.0006185026884756
1105,fresh,sgd,common,unit_broadcast,target_gap,0.0012072353890939
1106,fresh,sgd,common,unit_broadcast,target_gap,0.0010981852271127
1107,fresh,sgd,common,unit_broadcast,target_gap,0.0018148288589428002
1108,fresh,sgd,common,unit_broadcast,target_gap,0.0003050754997286
1109,fresh,sgd,common,unit_broadcast,target_gap,0.0003165998538762
1110,fresh,sgd,common,unit_broadcast,target_gap,0.0005136111695278
1111,fresh,sgd,common,unit_broadcast,target_gap,0.00030159113980350003
1112,fresh,sgd,common,unit_broadcast,target_gap,0.0005535703562245999
1113,fresh,sgd,common,unit_broadcast,target_gap,0.0012745208485551
1114,fresh,sgd,common,unit_broadcast,target_gap,0.0006615602686324861
1115,fresh,sgd,common,unit_broadcast,target_gap,0.0003849901711939001
1116,fresh,sgd,common,unit_broadcast,target_gap,-7.611987473180005e-05
1117,fresh,sgd,common,unit_broadcast,target_gap,0.00035752213797720007
1118,fresh,sgd,common,unit_broadcast,target_gap,0.0007434990856753999
1119,fresh,sgd,common,unit_broadcast,target_gap,0.0023600718265180997
1120,fresh,sgd,common,unit_broadcast,target_gap,0.0007421228197175999
1101,fresh,sgd,common,unit_broadcast,control_gap,-0.000297813569035
1102,fresh,sgd,common,unit_broadcast,control_gap,-0.00018498287868690195
1103,fresh,sgd,common,unit_broadcast,control_gap,-0.0007498140913326363
1104,fresh,sgd,common,unit_broadcast,control_gap,-0.0006761165692603244
1105,fresh,sgd,common,unit_broadcast,control_gap,-0.0002024445230768304
1106,fresh,sgd,common,unit_broadcast,control_gap,-0.0006038625988115153
1107,fresh,sgd,common,unit_broadcast,control_gap,-0.0004302728304829
1108,fresh,sgd,common,unit_broadcast,control_gap,-0.00012546741755288702
1109,fresh,sgd,common,unit_broadcast,control_gap,-0.0001714315480317161
1110,fresh,sgd,common,unit_broadcast,control_gap,-0.00027325606352610597
1111,fresh,sgd,common,unit_broadcast,control_gap,-0.0005482310674521302
1112,fresh,sgd,common,unit_broadcast,control_gap,-0.00031133991368857694
1113,fresh,sgd,common,unit_broadcast,control_gap,-0.00085352219376
1114,fresh,sgd,common,unit_broadcast,control_gap,-0.00015324640463245341
1115,fresh,sgd,common,unit_broadcast,control_gap,-0.00047600646201787866
1116,fresh,sgd,common,unit_broadcast,control_gap,-0.0012489869658043186
1117,fresh,sgd,common,unit_broadcast,control_gap,-0.0001948131505820524
1118,fresh,sgd,common,unit_broadcast,control_gap,-0.0005699818563416377
1119,fresh,sgd,common,unit_broadcast,control_gap,-0.0013186588897242633
1120,fresh,sgd,common,unit_broadcast,control_gap,-0.0004414130812466883
1101,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.002222667177216
1102,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.000568051368481403
1103,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0015159335862719365
1104,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0012946192577359245
1105,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0014096799121707303
1106,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0017020478259242152
1107,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0022451016894257003
1108,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.000430542917281487
1109,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0004880314019079161
1110,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0007868672330539059
1111,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0008498222072556303
1112,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0008649102699131769
1113,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0021280430423151
1114,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0008148066732649395
1115,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0008609966332117787
1116,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0011728670910725186
1117,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0005523352885592525
1118,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0013134809420170376
1119,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.003678730716242363
1120,fresh,sgd,common,unit_broadcast,task_difference_in_gap,0.0011835359009642883
1101,fresh,sgd,common,calibrated_broadcast,target_gap,0.00037669267745169997
1102,fresh,sgd,common,calibrated_broadcast,target_gap,6.179914182580107e-05
1103,fresh,sgd,common,calibrated_broadcast,target_gap,0.00035091989910039997
1104,fresh,sgd,common,calibrated_broadcast,target_gap,0.00012117566924999999
1105,fresh,sgd,common,calibrated_broadcast,target_gap,0.0002348413018492
1106,fresh,sgd,common,calibrated_broadcast,target_gap,0.00037528430022190005
1107,fresh,sgd,common,calibrated_broadcast,target_gap,0.00027529386675320005
1108,fresh,sgd,common,calibrated_broadcast,target_gap,0.00022233966583269998
1109,fresh,sgd,common,calibrated_broadcast,target_gap,3.05593109426e-05
1110,fresh,sgd,common,calibrated_broadcast,target_gap,8.170525146779998e-05
1111,fresh,sgd,common,calibrated_broadcast,target_gap,0.00010984124057640001
1112,fresh,sgd,common,calibrated_broadcast,target_gap,-8.589836496000162e-07
1113,fresh,sgd,common,calibrated_broadcast,target_gap,0.00022307407812760006
1114,fresh,sgd,common,calibrated_broadcast,target_gap,8.56451728826861e-05
1115,fresh,sgd,common,calibrated_broadcast,target_gap,6.005186908679999e-05
1116,fresh,sgd,common,calibrated_broadcast,target_gap,0.00039749339280349997
1117,fresh,sgd,common,calibrated_broadcast,target_gap,5.643120856300011e-06
1118,fresh,sgd,common,calibrated_broadcast,target_gap,0.00034852291326530006
1119,fresh,sgd,common,calibrated_broadcast,target_gap,0.0006971915678474001
1120,fresh,sgd,common,calibrated_broadcast,target_gap,7.886042016400001e-05
1101,fresh,sgd,common,calibrated_broadcast,control_gap,9.310122712249995e-05
1102,fresh,sgd,common,calibrated_broadcast,control_gap,1.3185580129300016e-05
1103,fresh,sgd,common,calibrated_broadcast,control_gap,-2.1173706296100038e-05
1104,fresh,sgd,common,calibrated_broadcast,control_gap,-9.263071126849995e-05
1105,fresh,sgd,common,calibrated_broadcast,control_gap,-9.616624704300006e-06
1106,fresh,sgd,common,calibrated_broadcast,control_gap,-4.727729849500007e-06
1107,fresh,sgd,common,calibrated_broadcast,control_gap,-2.3638890839699947e-05
1108,fresh,sgd,common,calibrated_broadcast,control_gap,-1.5983100485500006e-05
1109,fresh,sgd,common,calibrated_broadcast,control_gap,1.0696052689799986e-05
1110,fresh,sgd,common,calibrated_broadcast,control_gap,-2.7443451419900038e-05
1111,fresh,sgd,common,calibrated_broadcast,control_gap,-1.4137252808199942e-05
1112,fresh,sgd,common,calibrated_broadcast,control_gap,-4.940126091229998e-05
1113,fresh,sgd,common,calibrated_broadcast,control_gap,-7.95219674145e-05
1114,fresh,sgd,common,calibrated_broadcast,control_gap,-1.607119794699998e-06
1115,fresh,sgd,common,calibrated_broadcast,control_gap,-4.574594515019994e-05
1116,fresh,sgd,common,calibrated_broadcast,control_gap,-5.008021457279994e-05
1117,fresh,sgd,common,calibrated_broadcast,control_gap,-3.1273163814800006e-05
1118,fresh,sgd,common,calibrated_broadcast,control_gap,-2.2877710976899998e-05
1119,fresh,sgd,common,calibrated_broadcast,control_gap,-6.592307599000017e-06
1120,fresh,sgd,common,calibrated_broadcast,control_gap,-3.850103486250007e-05
1101,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0002835914503292
1102,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,4.8613561696501055e-05
1103,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0003720936053965
1104,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00021380638051849993
1105,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0002444579265535
1106,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00038001203007140006
1107,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0002989327575929
1108,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0002383227663182
1109,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,1.9863258252800014e-05
1110,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00010914870288770002
1111,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00012397849338459995
1112,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,4.8542277262699965e-05
1113,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00030259604554210007
1114,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,8.72522926773861e-05
1115,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00010579781423699993
1116,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0004475736073762999
1117,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,3.691628467110002e-05
1118,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00037140062424220006
1119,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.0007037838754464001
1120,fresh,sgd,common,calibrated_broadcast,task_difference_in_gap,0.00011736145502650008
1101,extension,adam,selected,unit_broadcast,target_gap,0.0010510672194898117
1102,extension,adam,selected,unit_broadcast,target_gap,0.0003656342842610496
1103,extension,adam,selected,unit_broadcast,target_gap,8.433065912930516e-05
1104,extension,adam,selected,unit_broadcast,target_gap,7.485990671321647e-05
1105,extension,adam,selected,unit_broadcast,target_gap,4.481144050896036e-05
1106,extension,adam,selected,unit_broadcast,target_gap,0.0008953743891279731
1107,extension,adam,selected,unit_broadcast,target_gap,0.0006635920239286196
1108,extension,adam,selected,unit_broadcast,target_gap,0.00015986855489874373
1109,extension,adam,selected,unit_broadcast,target_gap,0.000369278324988177
1110,extension,adam,selected,unit_broadcast,target_gap,6.87748123045274e-05
1111,extension,adam,selected,unit_broadcast,target_gap,0.0003216798747145566
1112,extension,adam,selected,unit_broadcast,target_gap,2.6361417793801983e-05
1113,extension,adam,selected,unit_broadcast,target_gap,0.0014219313540769953
1114,extension,adam,selected,unit_broadcast,target_gap,0.00028988585463894407
1115,extension,adam,selected,unit_broadcast,target_gap,1.1252855364126949e-05
1116,extension,adam,selected,unit_broadcast,target_gap,0.0020273380823424224
1117,extension,adam,selected,unit_broadcast,target_gap,4.11274877541937e-05
1118,extension,adam,selected,unit_broadcast,target_gap,5.528662816694003e-05
1119,extension,adam,selected,unit_broadcast,target_gap,0.00137671649975203
1120,extension,adam,selected,unit_broadcast,target_gap,1.6116756142959776e-05
1101,extension,adam,selected,unit_broadcast,control_gap,-3.987783904696976e-07
1102,extension,adam,selected,unit_broadcast,control_gap,-1.945704982323236e-06
1103,extension,adam,selected,unit_broadcast,control_gap,1.2852060463035899e-06
1104,extension,adam,selected,unit_broadcast,control_gap,5.82639934329561e-08
1105,extension,adam,selected,unit_broadcast,control_gap,2.645960520564695e-08
1106,extension,adam,selected,unit_broadcast,control_gap,1.2065775287370144e-06
1107,extension,adam,selected,unit_broadcast,control_gap,-3.087486734290482e-08
1108,extension,adam,selected,unit_broadcast,control_gap,-2.396350678213619e-09
1109,extension,adam,selected,unit_broadcast,control_gap,6.259197135910213e-07
1110,extension,adam,selected,unit_broadcast,control_gap,-2.658370217701544e-06
1111,extension,adam,selected,unit_broadcast,control_gap,3.554029887731185e-07
1112,extension,adam,selected,unit_broadcast,control_gap,1.7370165521446893e-06
1113,extension,adam,selected,unit_broadcast,control_gap,9.627115223232627e-07
1114,extension,adam,selected,unit_broadcast,control_gap,-3.740929883472486e-06
1115,extension,adam,selected,unit_broadcast,control_gap,-1.0918720469624327e-05
1116,extension,adam,selected,unit_broadcast,control_gap,-5.6547475188085896e-06
1117,extension,adam,selected,unit_broadcast,control_gap,-1.3910735765194726e-06
1118,extension,adam,selected,unit_broadcast,control_gap,-3.040781288032446e-07
1119,extension,adam,selected,unit_broadcast,control_gap,6.796691283034965e-07
1120,extension,adam,selected,unit_broadcast,control_gap,-3.6370773006957623e-06
1101,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.0010514659978802814
1102,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.0003675799892433728
1103,extension,adam,selected,unit_broadcast,task_difference_in_gap,8.304545308300157e-05
1104,extension,adam,selected,unit_broadcast,task_difference_in_gap,7.480164271978351e-05
1105,extension,adam,selected,unit_broadcast,task_difference_in_gap,4.478498090375471e-05
1106,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.0008941678115992361
1107,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.0006636228987959625
1108,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.00015987095124942195
1109,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.000368652405274586
1110,extension,adam,selected,unit_broadcast,task_difference_in_gap,7.143318252222894e-05
1111,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.0003213244717257835
1112,extension,adam,selected,unit_broadcast,task_difference_in_gap,2.4624401241657294e-05
1113,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.0014209686425546721
1114,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.00029362678452241655
1115,extension,adam,selected,unit_broadcast,task_difference_in_gap,2.2171575833751275e-05
1116,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.002032992829861231
1117,extension,adam,selected,unit_broadcast,task_difference_in_gap,4.251856133071317e-05
1118,extension,adam,selected,unit_broadcast,task_difference_in_gap,5.559070629574328e-05
1119,extension,adam,selected,unit_broadcast,task_difference_in_gap,0.0013760368306237265
1120,extension,adam,selected,unit_broadcast,task_difference_in_gap,1.9753833443655537e-05
1101,extension,adam,selected,calibrated_broadcast,target_gap,0.0010533780656776118
1102,extension,adam,selected,calibrated_broadcast,target_gap,0.00037079674711974954
1103,extension,adam,selected,calibrated_broadcast,target_gap,0.0004173875257873068
1104,extension,adam,selected,calibrated_broadcast,target_gap,0.00011544844334773522
1105,extension,adam,selected,calibrated_broadcast,target_gap,6.654718521275556e-05
1106,extension,adam,selected,calibrated_broadcast,target_gap,0.0009099996101245731
1107,extension,adam,selected,calibrated_broadcast,target_gap,0.0006676623795251195
1108,extension,adam,selected,calibrated_broadcast,target_gap,0.00016761677887604373
1109,extension,adam,selected,calibrated_broadcast,target_gap,0.000376828716137077
1110,extension,adam,selected,calibrated_broadcast,target_gap,6.968978201765799e-05
1111,extension,adam,selected,calibrated_broadcast,target_gap,0.00032430259583655663
1112,extension,adam,selected,calibrated_broadcast,target_gap,3.0349616751857115e-05
1113,extension,adam,selected,calibrated_broadcast,target_gap,0.0014484779663136952
1114,extension,adam,selected,calibrated_broadcast,target_gap,0.00029462982884704403
1115,extension,adam,selected,calibrated_broadcast,target_gap,1.5435342594295893e-05
1116,extension,adam,selected,calibrated_broadcast,target_gap,0.0020374946902127224
1117,extension,adam,selected,calibrated_broadcast,target_gap,6.371547947839801e-05
1118,extension,adam,selected,calibrated_broadcast,target_gap,6.58399024739087e-05
1119,extension,adam,selected,calibrated_broadcast,target_gap,0.0015300875092791298
1120,extension,adam,selected,calibrated_broadcast,target_gap,1.9743716190486145e-05
1101,extension,adam,selected,calibrated_broadcast,control_gap,-2.6097719746004704e-07
1102,extension,adam,selected,calibrated_broadcast,control_gap,-2.4754925911114994e-06
1103,extension,adam,selected,calibrated_broadcast,control_gap,2.0414014054548096e-06
1104,extension,adam,selected,calibrated_broadcast,control_gap,1.6186477534447213e-07
1105,extension,adam,selected,calibrated_broadcast,control_gap,1.1504156021185146e-07
1106,extension,adam,selected,calibrated_broadcast,control_gap,4.5045806339992913e-07
1107,extension,adam,selected,calibrated_broadcast,control_gap,-2.434724832183184e-08
1108,extension,adam,selected,calibrated_broadcast,control_gap,1.4457666870586299e-08
1109,extension,adam,selected,calibrated_broadcast,control_gap,-1.3004019403364825e-08
1110,extension,adam,selected,calibrated_broadcast,control_gap,-2.6096814859344385e-06
1111,extension,adam,selected,calibrated_broadcast,control_gap,4.349708751992044e-07
1112,extension,adam,selected,calibrated_broadcast,control_gap,7.218418735270019e-07
1113,extension,adam,selected,calibrated_broadcast,control_gap,-2.3118321079958077e-07
1114,extension,adam,selected,calibrated_broadcast,control_gap,-3.94588985628826e-06
1115,extension,adam,selected,calibrated_broadcast,control_gap,-1.0889062998785803e-05
1116,extension,adam,selected,calibrated_broadcast,control_gap,-5.451900092031475e-06
1117,extension,adam,selected,calibrated_broadcast,control_gap,4.308871484185369e-06
1118,extension,adam,selected,calibrated_broadcast,control_gap,-2.6253603543313976e-07
1119,extension,adam,selected,calibrated_broadcast,control_gap,1.0298885480108286e-07
1120,extension,adam,selected,calibrated_broadcast,control_gap,-3.328664368739803e-06
1101,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.0010536390428750719
1102,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.00037327223971086104
1103,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.00041534612438185196
1104,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.00011528657857239074
1105,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,6.643214365254371e-05
1106,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.0009095491520611732
1107,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.0006676867267734414
1108,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.00016760232120917315
1109,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.00037684172015648034
1110,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,7.229946350359243e-05
1111,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.00032386762496135744
1112,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,2.9627774878330113e-05
1113,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.0014487091495244948
1114,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.0002985757187033323
1115,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,2.6324405593081697e-05
1116,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.0020429465903047538
1117,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,5.940660799421264e-05
1118,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,6.610243850934185e-05
1119,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,0.0015299845204243287
1120,extension,adam,selected,calibrated_broadcast,task_difference_in_gap,2.307238055922595e-05
1101,extension,adam,common,unit_broadcast,target_gap,0.0010510672194898117
1102,extension,adam,common,unit_broadcast,target_gap,0.0003656342842610496
1103,extension,adam,common,unit_broadcast,target_gap,8.433065912930516e-05
1104,extension,adam,common,unit_broadcast,target_gap,7.485990671321647e-05
1105,extension,adam,common,unit_broadcast,target_gap,4.481144050896036e-05
1106,extension,adam,common,unit_broadcast,target_gap,0.0008953743891279731
1107,extension,adam,common,unit_broadcast,target_gap,0.0006635920239286196
1108,extension,adam,common,unit_broadcast,target_gap,0.00015986855489874373
1109,extension,adam,common,unit_broadcast,target_gap,0.000369278324988177
1110,extension,adam,common,unit_broadcast,target_gap,6.87748123045274e-05
1111,extension,adam,common,unit_broadcast,target_gap,0.0003216798747145566
1112,extension,adam,common,unit_broadcast,target_gap,2.6361417793801983e-05
1113,extension,adam,common,unit_broadcast,target_gap,0.0014219313540769953
1114,extension,adam,common,unit_broadcast,target_gap,0.00028988585463894407
1115,extension,adam,common,unit_broadcast,target_gap,1.1252855364126949e-05
1116,extension,adam,common,unit_broadcast,target_gap,0.0020273380823424224
1117,extension,adam,common,unit_broadcast,target_gap,4.11274877541937e-05
1118,extension,adam,common,unit_broadcast,target_gap,5.528662816694003e-05
1119,extension,adam,common,unit_broadcast,target_gap,0.00137671649975203
1120,extension,adam,common,unit_broadcast,target_gap,1.6116756142959776e-05
1101,extension,adam,common,unit_broadcast,control_gap,-3.987783904696976e-07
1102,extension,adam,common,unit_broadcast,control_gap,-1.945704982323236e-06
1103,extension,adam,common,unit_broadcast,control_gap,1.2852060463035899e-06
1104,extension,adam,common,unit_broadcast,control_gap,5.82639934329561e-08
1105,extension,adam,common,unit_broadcast,control_gap,2.645960520564695e-08
1106,extension,adam,common,unit_broadcast,control_gap,1.2065775287370144e-06
1107,extension,adam,common,unit_broadcast,control_gap,-3.087486734290482e-08
1108,extension,adam,common,unit_broadcast,control_gap,-2.396350678213619e-09
1109,extension,adam,common,unit_broadcast,control_gap,6.259197135910213e-07
1110,extension,adam,common,unit_broadcast,control_gap,-2.658370217701544e-06
1111,extension,adam,common,unit_broadcast,control_gap,3.554029887731185e-07
1112,extension,adam,common,unit_broadcast,control_gap,1.7370165521446893e-06
1113,extension,adam,common,unit_broadcast,control_gap,9.627115223232627e-07
1114,extension,adam,common,unit_broadcast,control_gap,-3.740929883472486e-06
1115,extension,adam,common,unit_broadcast,control_gap,-1.0918720469624327e-05
1116,extension,adam,common,unit_broadcast,control_gap,-5.6547475188085896e-06
1117,extension,adam,common,unit_broadcast,control_gap,-1.3910735765194726e-06
1118,extension,adam,common,unit_broadcast,control_gap,-3.040781288032446e-07
1119,extension,adam,common,unit_broadcast,control_gap,6.796691283034965e-07
1120,extension,adam,common,unit_broadcast,control_gap,-3.6370773006957623e-06
1101,extension,adam,common,unit_broadcast,task_difference_in_gap,0.0010514659978802814
1102,extension,adam,common,unit_broadcast,task_difference_in_gap,0.0003675799892433728
1103,extension,adam,common,unit_broadcast,task_difference_in_gap,8.304545308300157e-05
1104,extension,adam,common,unit_broadcast,task_difference_in_gap,7.480164271978351e-05
1105,extension,adam,common,unit_broadcast,task_difference_in_gap,4.478498090375471e-05
1106,extension,adam,common,unit_broadcast,task_difference_in_gap,0.0008941678115992361
1107,extension,adam,common,unit_broadcast,task_difference_in_gap,0.0006636228987959625
1108,extension,adam,common,unit_broadcast,task_difference_in_gap,0.00015987095124942195
1109,extension,adam,common,unit_broadcast,task_difference_in_gap,0.000368652405274586
1110,extension,adam,common,unit_broadcast,task_difference_in_gap,7.143318252222894e-05
1111,extension,adam,common,unit_broadcast,task_difference_in_gap,0.0003213244717257835
1112,extension,adam,common,unit_broadcast,task_difference_in_gap,2.4624401241657294e-05
1113,extension,adam,common,unit_broadcast,task_difference_in_gap,0.0014209686425546721
1114,extension,adam,common,unit_broadcast,task_difference_in_gap,0.00029362678452241655
1115,extension,adam,common,unit_broadcast,task_difference_in_gap,2.2171575833751275e-05
1116,extension,adam,common,unit_broadcast,task_difference_in_gap,0.002032992829861231
1117,extension,adam,common,unit_broadcast,task_difference_in_gap,4.251856133071317e-05
1118,extension,adam,common,unit_broadcast,task_difference_in_gap,5.559070629574328e-05
1119,extension,adam,common,unit_broadcast,task_difference_in_gap,0.0013760368306237265
1120,extension,adam,common,unit_broadcast,task_difference_in_gap,1.9753833443655537e-05
1101,extension,adam,common,calibrated_broadcast,target_gap,0.0010533780656776118
1102,extension,adam,common,calibrated_broadcast,target_gap,0.00037079674711974954
1103,extension,adam,common,calibrated_broadcast,target_gap,0.0004173875257873068
1104,extension,adam,common,calibrated_broadcast,target_gap,0.00011544844334773522
1105,extension,adam,common,calibrated_broadcast,target_gap,6.654718521275556e-05
1106,extension,adam,common,calibrated_broadcast,target_gap,0.0009099996101245731
1107,extension,adam,common,calibrated_broadcast,target_gap,0.0006676623795251195
1108,extension,adam,common,calibrated_broadcast,target_gap,0.00016761677887604373
1109,extension,adam,common,calibrated_broadcast,target_gap,0.000376828716137077
1110,extension,adam,common,calibrated_broadcast,target_gap,6.968978201765799e-05
1111,extension,adam,common,calibrated_broadcast,target_gap,0.00032430259583655663
1112,extension,adam,common,calibrated_broadcast,target_gap,3.0349616751857115e-05
1113,extension,adam,common,calibrated_broadcast,target_gap,0.0014484779663136952
1114,extension,adam,common,calibrated_broadcast,target_gap,0.00029462982884704403
1115,extension,adam,common,calibrated_broadcast,target_gap,1.5435342594295893e-05
1116,extension,adam,common,calibrated_broadcast,target_gap,0.0020374946902127224
1117,extension,adam,common,calibrated_broadcast,target_gap,6.371547947839801e-05
1118,extension,adam,common,calibrated_broadcast,target_gap,6.58399024739087e-05
1119,extension,adam,common,calibrated_broadcast,target_gap,0.0015300875092791298
1120,extension,adam,common,calibrated_broadcast,target_gap,1.9743716190486145e-05
1101,extension,adam,common,calibrated_broadcast,control_gap,-2.6097719746004704e-07
1102,extension,adam,common,calibrated_broadcast,control_gap,-2.4754925911114994e-06
1103,extension,adam,common,calibrated_broadcast,control_gap,2.0414014054548096e-06
1104,extension,adam,common,calibrated_broadcast,control_gap,1.6186477534447213e-07
1105,extension,adam,common,calibrated_broadcast,control_gap,1.1504156021185146e-07
1106,extension,adam,common,calibrated_broadcast,control_gap,4.5045806339992913e-07
1107,extension,adam,common,calibrated_broadcast,control_gap,-2.434724832183184e-08
1108,extension,adam,common,calibrated_broadcast,control_gap,1.4457666870586299e-08
1109,extension,adam,common,calibrated_broadcast,control_gap,-1.3004019403364825e-08
1110,extension,adam,common,calibrated_broadcast,control_gap,-2.6096814859344385e-06
1111,extension,adam,common,calibrated_broadcast,control_gap,4.349708751992044e-07
1112,extension,adam,common,calibrated_broadcast,control_gap,7.218418735270019e-07
1113,extension,adam,common,calibrated_broadcast,control_gap,-2.3118321079958077e-07
1114,extension,adam,common,calibrated_broadcast,control_gap,-3.94588985628826e-06
1115,extension,adam,common,calibrated_broadcast,control_gap,-1.0889062998785803e-05
1116,extension,adam,common,calibrated_broadcast,control_gap,-5.451900092031475e-06
1117,extension,adam,common,calibrated_broadcast,control_gap,4.308871484185369e-06
1118,extension,adam,common,calibrated_broadcast,control_gap,-2.6253603543313976e-07
1119,extension,adam,common,calibrated_broadcast,control_gap,1.0298885480108286e-07
1120,extension,adam,common,calibrated_broadcast,control_gap,-3.328664368739803e-06
1101,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.0010536390428750719
1102,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.00037327223971086104
1103,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.00041534612438185196
1104,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.00011528657857239074
1105,extension,adam,common,calibrated_broadcast,task_difference_in_gap,6.643214365254371e-05
1106,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.0009095491520611732
1107,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.0006676867267734414
1108,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.00016760232120917315
1109,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.00037684172015648034
1110,extension,adam,common,calibrated_broadcast,task_difference_in_gap,7.229946350359243e-05
1111,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.00032386762496135744
1112,extension,adam,common,calibrated_broadcast,task_difference_in_gap,2.9627774878330113e-05
1113,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.0014487091495244948
1114,extension,adam,common,calibrated_broadcast,task_difference_in_gap,0.0002985757187033323
