run_dir,config_index,task,core,strategy,feedback,depth,branch_factors,non_somatic_compartments_per_soma,inhibitory_synapses_per_branch,topology,routing,seed,init_policy,duration_seconds,test_accuracy,valid_accuracy,best_epoch,best_loss,epochs_recorded,total_parameters,active_synapses,cuda_peak_memory_allocated_bytes,cuda_peak_memory_reserved_bytes,checkpoint_bytes,checkpoint_tensors,status,issues,family
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,4,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,46,occupancy_quantile,172.0,0.9321999549865724,0.9294166564941406,22,0.2368204374313354,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,5,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,47,occupancy_quantile,172.0,0.9363999962806702,0.930833339691162,21,0.2320401850144068,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,6,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,48,occupancy_quantile,174.0,0.9343000054359436,0.9317499995231628,25,0.226214574933052,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,7,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,49,occupancy_quantile,173.0,0.9330999851226808,0.9299166798591614,22,0.2364104740222295,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,8,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,50,occupancy_quantile,173.0,0.9337999820709229,0.9315000176429749,23,0.2400541487534841,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,9,noise_resilience,dendritic_additive,local_ca,per_soma_shared,2,2x2,6,20,standard,correct,51,occupancy_quantile,172.0,0.9300999641418456,0.9264166355133056,21,0.2454111123085022,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,10,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,42,occupancy_quantile,174.0,0.9230999946594238,0.9232500195503236,23,0.2589915362199148,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,11,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,43,occupancy_quantile,178.0,0.9259999990463256,0.9211666584014891,20,0.2613712182442347,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,12,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,44,occupancy_quantile,177.0,0.9264000058174132,0.9234166741371156,28,0.2570880974133809,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,13,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,45,occupancy_quantile,175.0,0.9254999756813048,0.9233333468437196,21,0.2571338267723719,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,14,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,46,occupancy_quantile,173.0,0.9264000058174132,0.9204999804496764,22,0.2616771127780278,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,15,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,47,occupancy_quantile,175.0,0.930799961090088,0.9234166741371156,21,0.2490198270877202,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,16,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,48,occupancy_quantile,176.0,0.924299955368042,0.9209166765213012,25,0.2614027995268503,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,17,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,49,occupancy_quantile,174.0,0.9239999651908876,0.92208331823349,28,0.2602199354171753,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,18,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,50,occupancy_quantile,176.0,0.9268999695777892,0.9211666584014891,22,0.2573680566151937,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,19,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,2,2x2,6,20,standard,shuffled,51,occupancy_quantile,175.0,0.9264999628067015,0.9225000143051147,28,0.2556828925609589,180,1208074,46080,724458496,838860800,4842834,23,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,20,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,42,occupancy_quantile,246.0,0.9358999729156494,0.9291666746139526,18,0.2359250429471333,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,21,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,43,occupancy_quantile,248.0,0.9330999851226808,0.9302499890327454,15,0.2294131553570429,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,22,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,44,occupancy_quantile,249.0,0.9336999654769896,0.9319166541099548,16,0.2290422239303589,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,23,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,45,occupancy_quantile,236.0,0.934599995613098,0.9280833005905152,14,0.2364977049827575,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,24,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,46,occupancy_quantile,248.0,0.9332000017166138,0.9299166798591614,14,0.2306839828888575,180,6034186,230400,2461674496,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,25,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,47,occupancy_quantile,249.0,0.932699978351593,0.930999994277954,14,0.2306578081846237,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,26,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,48,occupancy_quantile,246.0,0.9340999722480774,0.9334166646003724,17,0.2245182402531306,180,6034186,230400,2462297088,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,27,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,49,occupancy_quantile,248.0,0.9350000023841858,0.9325000047683716,15,0.2322576805353164,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,28,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,50,occupancy_quantile,248.0,0.9329999685287476,0.9305832982063292,14,0.2338847960631052,180,6034186,230400,2461674496,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,29,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,20,standard,correct,51,occupancy_quantile,247.0,0.9351999759674072,0.9324166774749756,16,0.2319922680060068,180,6034186,230400,2461674496,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,30,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,42,occupancy_quantile,252.0,0.9318999648094176,0.93108332157135,21,0.2377254503568013,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,31,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,43,occupancy_quantile,250.0,0.9312999844551086,0.928250014781952,19,0.2393961023489634,180,6034186,230400,2461707264,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,32,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,44,occupancy_quantile,255.0,0.9328999519348145,0.9304166436195374,18,0.2356301704247792,180,6034186,230400,2462575616,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,33,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,45,occupancy_quantile,253.0,0.9334999918937684,0.9281666278839112,16,0.2321917038758595,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,34,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,46,occupancy_quantile,252.0,0.9355999827384948,0.9301666617393494,20,0.2351818300088246,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,35,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,47,occupancy_quantile,250.0,0.934599995613098,0.924916684627533,17,0.2455730945666631,180,6034186,230400,2461674496,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,36,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,48,occupancy_quantile,251.0,0.9307000041007996,0.9295833110809326,17,0.23400692542394,180,6034186,230400,2461674496,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,37,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,49,occupancy_quantile,252.0,0.930899977684021,0.928250014781952,17,0.2382134353717168,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,38,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,50,occupancy_quantile,253.0,0.9316999912261964,0.9252499938011168,17,0.240240675608317,180,6034186,230400,2461674496,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_ancestry_routing_noise_additive_local3f_20260803232913,39,noise_resilience,dendritic_additive,local_ca,per_soma_shuffled,4,2x2x2x2,30,20,standard,shuffled,51,occupancy_quantile,252.0,0.9319999814033508,0.9281666278839112,18,0.2385756758054097,180,6034186,230400,2461936640,3214934016,24154082,39,pass,,routing
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,0,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,42,occupancy_quantile,229.0,0.9674999713897704,0.9633333086967468,22,0.1177870436410109,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,1,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,43,occupancy_quantile,229.0,0.9666000008583068,0.9670000076293944,23,0.1186717928846677,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,2,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,44,occupancy_quantile,229.0,0.9657999873161316,0.9640833139419556,26,0.1153744494318962,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,3,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,45,occupancy_quantile,230.0,0.966099977493286,0.965499997138977,23,0.1151325106223424,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,4,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,46,occupancy_quantile,230.0,0.9666000008583068,0.9629999995231628,24,0.1208272414207458,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,5,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,47,occupancy_quantile,229.0,0.9687999486923218,0.965666651725769,28,0.1114194751580556,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,6,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,48,occupancy_quantile,229.0,0.9677000045776368,0.9651666283607484,23,0.1146986291408538,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,7,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,49,occupancy_quantile,227.0,0.9648000001907348,0.9662500023841858,27,0.1140666241645813,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,8,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,50,occupancy_quantile,228.0,0.9643999934196472,0.9649166464805604,26,0.1188500777482986,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,9,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,random,correct,51,occupancy_quantile,229.0,0.9685999751091005,0.9662500023841858,24,0.113528858423233,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,10,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,42,occupancy_quantile,230.0,0.9720999598503112,0.9693333506584167,28,0.1003001559873422,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,11,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,43,occupancy_quantile,228.0,0.9731999635696412,0.9698333144187928,25,0.0967830483118693,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,12,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,44,occupancy_quantile,235.0,0.973699986934662,0.9705833196640016,29,0.0920760565896829,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,13,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,45,occupancy_quantile,229.0,0.9723999500274658,0.9729999899864196,24,0.0921321679353713,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,14,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,46,occupancy_quantile,228.0,0.9724999666213988,0.9699999690055848,29,0.0966432227889696,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,15,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,47,occupancy_quantile,228.0,0.9723999500274658,0.9722499847412108,25,0.0905278300444285,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,16,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,48,occupancy_quantile,228.0,0.9734999537467957,0.96875,25,0.0983837978243827,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,17,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,49,occupancy_quantile,228.0,0.9738999605178832,0.9711666703224182,26,0.0937948092619578,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,18,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,50,occupancy_quantile,228.0,0.9720999598503112,0.9716666340827942,26,0.0991770226856072,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_backprop_20260803233032,19,mnist,dendritic_additive,standard,backprop,4,2x2x2x2,30,11,spatial,correct,51,occupancy_quantile,214.0,0.9713999629020692,0.9711666703224182,28,0.0950427260200182,180,135946,122880,2298161664,3026190336,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,0,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,42,occupancy_quantile,281.0,0.8991000056266785,0.893750011920929,72,0.3623000960350037,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,1,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,43,occupancy_quantile,280.0,0.9031999707221984,0.8999999761581421,78,0.3327893547217051,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,2,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,44,occupancy_quantile,282.0,0.8974999785423279,0.8920833468437195,90,0.3632898836930593,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,3,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,45,occupancy_quantile,280.0,0.9061999917030334,0.9085000157356262,116,0.321486199537913,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,4,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,46,occupancy_quantile,329.0,0.903499960899353,0.8995833396911621,100,0.3362357579867045,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,5,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,47,occupancy_quantile,289.0,0.9019999504089355,0.9017499685287476,74,0.3244208805561066,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,6,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,48,occupancy_quantile,347.0,0.8917999863624573,0.8894999623298645,64,0.3633165539105733,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,7,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,49,occupancy_quantile,279.0,0.8939999938011169,0.8914999961853027,67,0.3608575905958811,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,8,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,50,occupancy_quantile,278.0,0.8994999527931213,0.8920833468437195,57,0.348350469827652,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,9,mnist,dendritic_additive,local_ca,per_soma,4,2x2x2x2,30,11,random,not_applicable,51,occupancy_quantile,276.0,0.901799976825714,0.9014166593551636,114,0.3282911461989085,180,135946,122880,2378800128,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,10,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,42,occupancy_quantile,265.0,0.9666000008583068,0.9627500176429749,34,0.1237964436113834,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,11,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,43,occupancy_quantile,280.0,0.9661999940872192,0.9651666283607484,30,0.118989123404026,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,12,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,44,occupancy_quantile,281.0,0.9648000001907348,0.9663333296775818,40,0.115026275858283,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,13,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,45,occupancy_quantile,281.0,0.9643999934196472,0.9644166827201844,34,0.1212252884705861,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,14,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,46,occupancy_quantile,297.0,0.9664999842643738,0.9639999866485596,30,0.1192303064664205,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,15,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,47,occupancy_quantile,293.0,0.9678999781608582,0.9660833477973938,45,0.1100461905797322,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,16,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,48,occupancy_quantile,280.0,0.9668999910354614,0.9645833373069764,40,0.1177818267742792,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,17,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,49,occupancy_quantile,282.0,0.9657999873161316,0.9668332934379578,39,0.1096063174804051,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,18,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,50,occupancy_quantile,282.0,0.966099977493286,0.9629166722297668,34,0.1217916937271754,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,19,mnist,dendritic_additive,local_ca,per_soma_shared,4,2x2x2x2,30,11,random,correct,51,occupancy_quantile,340.0,0.9651999473571776,0.9664166569709778,37,0.1145841526985168,180,135946,122880,2379922432,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,20,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,42,occupancy_quantile,294.0,0.9674999713897704,0.9633333086967468,22,0.1177871194481849,180,135946,122880,2380929024,3221225472,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,21,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,43,occupancy_quantile,296.0,0.9666000008583068,0.9670000076293944,23,0.1186719803214073,180,135946,122880,2380929024,3221225472,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,22,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,44,occupancy_quantile,286.0,0.9657999873161316,0.9640833139419556,26,0.115374616463979,180,135946,122880,2380929024,3221225472,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,23,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,45,occupancy_quantile,283.0,0.966099977493286,0.965499997138977,23,0.1151327088673909,180,135946,122880,2380929024,3221225472,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,24,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,46,occupancy_quantile,284.0,0.9666000008583068,0.9629999995231628,24,0.1208273853262265,180,135946,122880,2380929024,3221225472,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,25,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,47,occupancy_quantile,284.0,0.9687999486923218,0.965666651725769,28,0.1114197452068328,180,135946,122880,2380929024,3221225472,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,26,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,48,occupancy_quantile,288.0,0.9677000045776368,0.9651666283607484,23,0.1146988164583842,180,135946,122880,2380929024,3219128320,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,27,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,49,occupancy_quantile,284.0,0.9648000001907348,0.9662500023841858,27,0.1140669330755869,180,135946,122880,2380929024,3221225472,1055722,47,pass,,spatial
prospective_runs/journal_confirmatory_spatial_topology_mnist_additive_local3f_20260803233001,28,mnist,dendritic_additive,local_ca,path_transport,4,2x2x2x2,30,11,random,not_applicable,50,occupancy_quantile,283.0,0.9643999934196472,0.9649166464805604,26,0.1188503361344337,180,135946,122880,2380929024,3219128320,1055722,47,pass,,spatial
