run_dir,factorization_weighted_cosine,factorization_weighted_relative_l2,factorization_weighted_scaled_relative_l2,factorization_weighted_scale_mismatch,factorization_weighted_r2,path_factor_scalar_weighted_cosine,path_factor_scalar_weighted_relative_l2,path_factor_scalar_weighted_scaled_relative_l2,path_factor_scalar_weighted_scale_mismatch,path_factor_scalar_weighted_r2,path_factor_scalar_no_inhibition_weighted_cosine,path_factor_scalar_no_inhibition_weighted_relative_l2,path_factor_scalar_no_inhibition_weighted_scaled_relative_l2,path_factor_scalar_no_inhibition_weighted_scale_mismatch,path_factor_scalar_no_inhibition_weighted_r2,path_transport_weighted_cosine,path_transport_weighted_relative_l2,path_transport_weighted_scaled_relative_l2,path_transport_weighted_scale_mismatch,path_transport_weighted_r2,per_soma_weighted_cosine,per_soma_weighted_relative_l2,per_soma_weighted_scaled_relative_l2,per_soma_weighted_scale_mismatch,per_soma_weighted_r2,scalar_weighted_cosine,scalar_weighted_relative_l2,scalar_weighted_scaled_relative_l2,scalar_weighted_scale_mismatch,scalar_weighted_r2,path_gain_cv_mean,path_gain_mean,path_gain_no_inhibition_cv_mean,path_gain_no_inhibition_mean,path_gain_suppression_mean,path_gain_log_suppression_mean,inhibitory_conductance_mean,inhibitory_conductance_fraction
analysis/morphology_ie_diag_subset/selected_sweep/results/config_0,0.2314560590304382,1.215686518522486e-07,0.8011786545908293,5.202072149847388e-10,0.999999999997615,0.5665433507944856,656.9939472591274,0.6685882771563131,2.5169052152233236,-406119.2325185123,0.5665433507944856,656.9939472591274,0.6685882771563131,2.5169052152233236,-406119.2325185123,0.6166320004988284,676.9235193378894,0.4904927286765779,2.5981715722508625,-418360.40295759967,0.4643617818974668,1061582516278.1062,0.7050879627978306,9.131054429423763,-500755.02601348393,0.46644312642248614,1061582516278.8334,0.7059260213934825,9.127823797868611,-542902.311677206,0.1089069231385452,0.09428598975416473,0.1089069231385452,0.09428598975416473,1.0,0.0,0.0,0.0
analysis/morphology_ie_diag_subset/selected_sweep/results/config_1,0.999341961180616,0.8330926123148846,0.03122423397614995,0.9125905667526033,0.4726755478886468,0.027555345513281367,11.908922291334832,0.9875590929743449,1.073747839343773,-5382.060760299099,0.027555345513281367,11.908922291334832,0.9875590929743449,1.073747839343773,-5382.060760299099,0.25368109438568354,12.269545821414708,0.9192711907358541,1.0460032001639896,-5695.987022175601,0.023395774974709467,15861.797624665165,0.9761749068405405,3.5875858180103304,-5402013.350981721,0.02030341624326649,15860.431621940024,0.9875773518206137,3.584974014133747,-5400569.164290477,0.07054070703119864,0.09566933484304518,0.07054070703119864,0.09566933484304518,1.0,0.0,0.0,0.0
analysis/morphology_ie_diag_subset/selected_sweep/results/config_2,0.9300207832602527,8.609184080150369e-08,0.057234224173189276,0.20658741455781926,0.9999999999953053,0.561717142909816,3118.510537257679,0.24122347526212606,2.685780332063108,-11251879.249848496,0.5598432242870839,4088.932632664967,0.2490981358796051,2.7436894917504193,-11251879.249848496,0.5745073195547589,3122.1500717680574,0.20683674448377526,2.671048490904392,-11259349.268955408,0.3776058240233043,23134146289641.14,0.48523479556424876,8.947218798967093,-13377097.783287724,0.37779538840037374,23134146289634.254,0.487283264608296,8.945732421186374,-11400494.623079645,0.08245467687786678,0.05937817189000608,0.06625981800063345,0.061396952535454796,0.9054384395480156,0.10929891094565392,3.5658859848976134,0.1624584887176752
analysis/morphology_ie_diag_subset/selected_sweep/results/config_3,0.999369672402811,3.4295197649847227,0.06947571457902427,0.714381748482326,-6.137662412647931,0.017359080573078244,6.099210195078861,0.9936293247020327,1.758245752430795,-11884.150236859576,0.017407310908311047,6.404350319999833,0.9936278616189582,1.7384660173264777,-11884.150236859576,0.19997291838517411,6.3071656409761,0.9689939472509052,1.7271859491377068,-12952.438264291159,0.012849093314434868,1292256.3472450483,0.9874973405476728,4.994654940846698,-146096.8199323833,0.011242482990201096,1292255.6123836464,0.9936426611714564,4.993062708951366,-142083.79314422273,0.1863795918442327,0.047482737890823044,0.10520613666436658,0.04903678113187197,0.7490352109074593,0.4015829488635063,3.8158402919769285,0.21039474606513978
analysis/morphology_ie_diag_subset/selected_sweep/results/config_4,0.9432962279573732,9.612042173941876e-08,0.0570681719689691,1.8136835462558485e-08,0.9999999999922383,0.6659276410937309,2275.0258025601106,0.4678656673543087,2.8432176660327233,-20286672.35116663,0.6655552060558245,2564.0650957332473,0.47171052276252134,2.869109957901471,-20286672.35116663,0.6956049284109702,2284.27705761403,0.3826232913510749,2.877421134544403,-20291276.863476716,0.5948521363047453,7154678984.801841,0.5118251856412135,6.257500042228016,-111544841.89904009,0.5943552077962801,7154678948.313252,0.5158612462268796,6.25169211232626,-109198742.93311903,0.03156659466258636,0.17749206555639893,0.022874412834780675,0.1822183396386928,0.9452292506511395,0.06004220820390261,3.3877891027010403,0.17888556650051704
analysis/morphology_ie_diag_subset/selected_sweep/results/config_5,0.9992385249589301,1.5321040159445116,0.03632345985032983,0.4858065436328908,-1.166088240513188,0.03690541937696533,17.334045461817134,0.979992043393495,0.9777930512736556,-6627.613043826385,0.03691195669727257,17.50008478567038,0.979992149973457,1.03999376569961,-6627.613043826385,0.2621685452580165,17.933914121562864,0.9033697600505477,0.9521868600074657,-7117.128246168715,0.037917413345824644,9759.717817845209,0.9615366127004603,3.378186840162454,-2541220.1291457377,0.03304945887961926,9757.399579228168,0.9800074053017754,3.373545081930809,-2539102.722501443,0.06689632960343833,0.14422725868196443,0.05960179958614843,0.14741057397511143,0.8644984937631167,0.17472326297026414,3.4812860672290507,0.20808914876901186
analysis/morphology_ie_diag_subset/selected_sweep/results/config_6,0.9495287890884986,1.0020654181558674e-07,0.05079746648397497,1.8224422055194246e-08,0.999999999993147,0.6969299358980996,2227.598184937218,0.46479073009464383,2.8291203040152912,-35295535.23674196,0.6967074913637978,2469.7498948358007,0.4666911799967361,2.851199130253551,-35295535.23674196,0.7434229574033192,2239.2056620597723,0.3362776112195179,2.8729696309873276,-35300795.439574905,0.6971553180898938,3862026978.286166,0.34365271471855935,5.597608402552335,-194189472.32150605,0.6968928703239986,3862026906.2776437,0.35144245832173915,5.58503054605212,-188262144.4952731,0.022419732492894907,0.329291819669647,0.0167626667924022,0.33834176318487963,0.9533178976603917,0.05118894577026367,3.1660985265459334,0.15637161689145224
analysis/morphology_ie_diag_subset/selected_sweep/results/config_7,0.9993704202294958,1.07093529241444,0.03131775125076641,0.3933442316140431,-0.11348945814572864,0.06536819127255253,29.33310863607623,0.9631596440940775,1.0303304591275044,-10276.146223626387,0.06537858942257506,29.460457901992537,0.9631598677347365,1.044956101730847,-10276.146223626387,0.28069108897554024,30.490897445228125,0.8734505147096646,1.0086149896400838,-11164.627349247736,0.07128508021456323,4967.475569444718,0.9285666277107698,3.060159330269099,-1214268.0555433067,0.06138074190156268,4963.270435192686,0.9631774719200726,3.0513353163767243,-1210890.46586435,0.05267999348148965,0.24969045338886126,0.05483728033805108,0.25400589938674656,0.8774536166872297,0.1616819245474679,3.302294594900949,0.19913934809820993
