run_dir,source,dataset,network_type,strategy,branch_factors,ie_value,seed,test_accuracy,population,nominal_depth,active_stage_count,effective_depth_from_soma,all_stages_active,minimum_stage_median,minimum_stage_q05,log10_product_stage_medians,activity_threshold
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_102,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,42,0.7378999590873718,0,2,2,2,True,10.651674270629883,9.034335136413574,2.2347737903765714,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_102,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,42,0.7378999590873718,1,2,1,1,False,9.837417564995121e-07,9.809986067921272e-07,-4.79335816112573,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_103,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,43,0.7568999528884888,0,2,2,2,True,10.645162582397461,8.77159595489502,2.235854277897987,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_103,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,43,0.7568999528884888,1,2,1,1,False,9.777384093467845e-07,9.713596682559e-07,-4.8030069558893365,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_104,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,44,0.7170000076293945,0,2,2,2,True,10.543902397155762,8.768613815307617,2.227141653870303,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_104,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,44,0.7170000076293945,1,2,1,1,False,9.827679150475888e-07,9.76436695054872e-07,-4.79641060222556,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_105,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,42,0.3449999988079071,0,2,1,1,False,9.97212282527471e-07,9.915152077155653e-07,-4.916932174100614,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_105,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,42,0.3449999988079071,1,2,1,1,False,9.860902991931653e-07,9.81226207841246e-07,-4.912842413594678,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_106,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,43,0.3105999827384949,0,2,1,1,False,9.851015647655004e-07,9.776960041563143e-07,-4.921406096109362,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_106,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,43,0.3105999827384949,1,2,1,1,False,9.933260116667952e-07,9.915634109347593e-07,-4.915097107270647,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_107,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,44,0.3840999901294708,0,2,1,1,False,1.0003508350564516e-06,9.895720722852275e-07,-4.913599577019357,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_107,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,44,0.3840999901294708,1,2,1,1,False,9.907569165079622e-07,9.839772019404336e-07,-4.91008112713667,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_108,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,42,0.6344000101089478,0,2,2,2,True,7.242771148681641,4.817805290222168,1.9229623832091165,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_108,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,42,0.6344000101089478,1,2,1,1,False,9.803555940379738e-07,9.774812497198582e-07,-4.931506375469416,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_109,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,43,0.6053999662399292,0,2,2,2,True,7.582651138305664,4.884899616241455,1.9528985155023824,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_109,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,43,0.6053999662399292,1,2,1,1,False,9.86680561254616e-07,9.838605592449312e-07,-4.920235640686414,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_11,morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",20,44,0.520799994468689,0,2,2,2,True,1.045443058013916,0.06703983247280121,0.11500832928006441,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_11,morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",20,44,0.520799994468689,1,2,2,2,True,0.5734601616859436,0.4483259320259094,-0.017694713401437773,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_110,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,44,0.6092999577522278,0,2,2,2,True,7.231474876403809,4.759602069854736,1.928344056754879,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_110,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,44,0.6092999577522278,1,2,1,1,False,9.77506260824157e-07,9.722076583784656e-07,-4.925148533644854,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_111,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,42,0.675000011920929,0,2,2,2,True,7.64287805557251,5.076834201812744,1.9547861906865884,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_111,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,42,0.675000011920929,1,2,1,1,False,9.739530923980055e-07,9.722227787278825e-07,-4.925690697047836,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_112,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,43,0.6974999904632568,0,2,2,2,True,7.848371505737305,5.722441673278809,1.9636686878352325,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_112,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,43,0.6974999904632568,1,2,1,1,False,9.804742830965552e-07,9.735432513480191e-07,-4.924187333353343,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_113,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,44,0.7135999798774719,0,2,2,2,True,7.721462726593018,5.156453609466553,1.9650234238213569,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_113,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,44,0.7135999798774719,1,2,1,1,False,9.803429747989867e-07,9.750764320415328e-07,-4.925874400099499,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_114,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,42,0.6207000017166138,0,2,2,2,True,7.9749836921691895,5.710418224334717,1.986479748311616,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_114,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,42,0.6207000017166138,1,2,1,1,False,9.66854031503317e-07,9.651345180827775e-07,-4.925967436832442,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_115,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,43,0.6996999979019165,0,2,2,2,True,7.863913059234619,6.0832037925720215,1.967804089805961,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_115,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,43,0.6996999979019165,1,2,1,1,False,9.75586431195552e-07,9.70640940067824e-07,-4.92941319884386,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_116,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,44,0.6743999719619751,0,2,2,2,True,7.975180625915527,5.731286525726318,1.9823791909214195,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_116,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,44,0.6743999719619751,1,2,1,1,False,9.813812766878982e-07,9.738578228279948e-07,-4.923439582161716,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_117,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,42,0.7164999842643738,0,2,2,2,True,8.11901569366455,5.510021209716797,1.9822770624898487,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_117,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,42,0.7164999842643738,1,2,1,1,False,9.805888794289785e-07,9.761546380104846e-07,-4.925801183189632,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_118,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,43,0.6880999803543091,0,2,2,2,True,8.052928924560547,6.566171169281006,1.9830870939467609,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_118,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,43,0.6880999803543091,1,2,1,1,False,9.71636950453103e-07,9.684744100013631e-07,-4.926368595657705,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_119,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,44,0.6700999736785889,0,2,2,2,True,8.068544387817383,5.51439905166626,1.9778718017853132,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_119,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,44,0.6700999736785889,1,2,1,1,False,9.758152827998856e-07,9.699276688479586e-07,-4.92974893843807,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_12,morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,42,0.5015000104904175,0,2,2,2,True,1.0595163106918335,0.08079666644334793,0.14947403009942323,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_12,morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,42,0.5015000104904175,1,2,2,2,True,0.47888943552970886,0.42706820368766785,-0.1017906921940551,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_120,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,42,0.34379997849464417,0,3,1,1,False,9.70560904534068e-07,9.68048539107258e-07,-10.629227899710452,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_120,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,42,0.34379997849464417,1,3,1,1,False,9.744036333358963e-07,9.736407946547843e-07,-10.619263615353713,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_121,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,43,0.3384000062942505,0,3,1,1,False,9.69308416642889e-07,9.675002274889266e-07,-10.635682943098516,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_121,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,43,0.3384000062942505,1,3,1,1,False,9.755185601534322e-07,9.748879392645904e-07,-10.615117183226564,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_122,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,44,0.4634999930858612,0,3,1,1,False,9.741147550812457e-07,9.69202233136457e-07,-10.617412498575549,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_122,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,44,0.4634999930858612,1,3,1,1,False,9.716166005091509e-07,9.704310741653899e-07,-10.622373303767715,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_123,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,42,0.6226999759674072,0,3,3,3,True,15.354164123535156,12.662349700927734,3.7691862684994257,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_123,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,42,0.6226999759674072,1,3,1,1,False,9.684564474810031e-07,9.664747722126776e-07,-10.629031681986383,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_124,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,43,0.6554999947547913,0,3,3,3,True,15.237662315368652,12.941702842712402,3.7625613639045925,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_124,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,43,0.6554999947547913,1,3,1,1,False,9.674050716057536e-07,9.640434655011632e-07,-10.632894077668709,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_125,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,44,0.5999000072479248,0,3,3,3,True,15.091917037963867,12.993697166442871,3.7651303474451367,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_125,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,44,0.5999000072479248,1,3,1,1,False,9.68749304774974e-07,9.667770655141794e-07,-10.633598185711893,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_126,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,42,0.6712999939918518,0,3,3,3,True,15.573141098022461,13.120758056640625,3.7810990911761935,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_126,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,42,0.6712999939918518,1,3,1,1,False,9.710732911116793e-07,9.694507525637164e-07,-10.623127860875323,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_127,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,43,0.6567999720573425,0,3,3,3,True,15.605561256408691,13.216378211975098,3.7759946482699887,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_127,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,43,0.6567999720573425,1,3,1,1,False,9.695639846540871e-07,9.680953780843993e-07,-10.628182030484103,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_128,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,44,0.6664999723434448,0,3,3,3,True,15.697925567626953,13.205927848815918,3.790775256755822,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_128,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,44,0.6664999723434448,1,3,1,1,False,9.67311393651471e-07,9.653488177718828e-07,-10.636854246359539,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_129,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",20,42,0.6578999757766724,0,3,3,3,True,15.8529052734375,14.051995277404785,3.791667824935823,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_129,morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",20,42,0.6578999757766724,1,3,1,1,False,9.72775978880236e-07,9.714271982375067e-07,-10.622437581861474,0.001
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_13,morphology_ie,noise_resilience,dendritic_additive,local_ca,"[2, 2]",40,43,0.5297999978065491,0,2,2,2,True,0.6168750524520874,0.1758650243282318,-0.028640102228680492,0.001
