source,dataset,network_type,strategy,branch_factors,ie_value,population,test_accuracy_mean,test_accuracy_std,test_accuracy_count,nominal_depth_mean,nominal_depth_std,nominal_depth_count,active_stage_count_mean,active_stage_count_std,active_stage_count_count,effective_depth_from_soma_mean,effective_depth_from_soma_std,effective_depth_from_soma_count,minimum_stage_median_mean,minimum_stage_median_std,minimum_stage_median_count,minimum_stage_q05_mean,minimum_stage_q05_std,minimum_stage_q05_count,log10_product_stage_medians_mean,log10_product_stage_medians_std,log10_product_stage_medians_count,activity_threshold_mean,activity_threshold_std,activity_threshold_count
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",40,1,0.6557666460673014,0.06414281748594938,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,0.49509979287783307,0.07115631519835365,3,0.4092479745546977,0.05269053838615396,3,-0.05647924896564083,0.04512371270323864,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,0,0.38189999262491864,0.0707192334613479,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.713280254194008e-07,2.4933066669669845e-09,3,9.682503332442138e-07,8.68761452493487e-10,3,-10.62744111379484,0.00926535151507322,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",0,1,0.38189999262491864,0.0707192334613479,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.738462646661599e-07,2.009805249745103e-09,3,9.729866026949214e-07,2.2993231544042624e-09,3,-10.618918034115998,0.003640383375528533,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,0,0.6260333259900411,0.027949473509727728,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,15.227914492289225,0.13139500947048768,3,12.86591657002767,0.17820060345411196,3,3.765625993283052,0.0033401480236873384,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",5,1,0.6260333259900411,0.027949473509727728,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.682036079539103e-07,7.068851201952713e-10,3,9.657651010760067e-07,1.498621733279783e-09,3,-10.631841315122328,0.002458550549220187,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,0,0.6648666461308798,0.007386709342650602,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,15.625542640686035,0.06474745363215274,3,13.181021372477213,0.052450480924916346,3,3.7826229987340017,0.0075072176927559265,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",10,1,0.6648666461308798,0.007386709342650602,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.69316223139079e-07,1.893147498616932e-09,3,9.676316494733328e-07,2.0899163685791414e-09,3,-10.629388045906323,0.00694220926753829,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",20,0,0.6946666439374288,0.03246788491382754,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,15.84320100148519,0.08521757118342727,3,13.935070037841797,0.13923754185745058,3,3.790580606334123,0.004051915880017524,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",20,1,0.6946666439374288,0.03246788491382754,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.710102707079689e-07,1.7513006890492826e-09,3,9.690218879162178e-07,2.55666529146678e-09,3,-10.627021244869914,0.005468174164066549,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",40,0,0.6849666635195414,0.0688234104200447,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,15.969598134358725,0.1281619080940416,3,14.399513244628906,0.2353979348375395,3,3.797894108969841,0.006829075289458177,3,0.001,0.0,3
