run_dir,run_name,seed,dataset,network_type,split,analysis_scope,source_feedback,removal_fraction,parent_gain_ratio_mean,parent_gain_ratio_q50,parent_gain_ratio_q95,distal_path_gain_ratio_mean,distal_path_gain_ratio_q50,distal_path_gain_ratio_q95,parent_total_clipped_fraction,branch_numel_weighted_cosine,branch_macro_cosine,branch_concatenated_cosine,branch_local_target_norm_ratio
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,0.25,1.0096685886383057,1.0,1.0602377653121948,1.012666940689087,1.0,1.0658338069915771,0.0,0.49559173393059536,0.5873401403427124,0.47495223760484817,2.197715940555048
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,approx_direct_code_per_soma,0.5,1.0205566883087158,1.0,1.1281981468200684,1.0269190073013306,1.0,1.140946626663208,0.0,0.14099954840671494,0.17844181060791015,0.20869186577765841,0.38335585384015025
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,0.5,1.0205566883087158,1.0,1.1281981468200684,1.0269190073013306,1.0,1.140946626663208,0.0,0.49664448915724735,0.5879018783569336,0.4759642120874644,2.1907254316192173
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,approx_direct_code_per_soma,1.0,1.0473260879516602,1.0,1.2940990924835205,1.0618916749954224,1.0,1.3281440734863281,0.0,0.14305776144878798,0.17954004928469658,0.21049134953710866,0.3802906903097158
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,1.0,1.0473260879516602,1.0,1.2940990924835205,1.0618916749954224,1.0,1.3281440734863281,0.0,0.49895544795876007,0.5891349792480469,0.4781496493268137,2.1732092475543867
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,approx_direct_code_per_soma,2.0,1.1528449058532715,1.0,1.8332592248916626,1.1967052221298218,1.0,1.976828694343567,0.00028228759765625,0.15058357086789562,0.18355573415756227,0.21749708462522938,0.3691722517681581
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,2.0,1.1528449058532715,1.0,1.8332592248916626,1.1967052221298218,1.0,1.976828694343567,0.00028228759765625,0.5046418386721516,0.5921691715717315,0.48383302258785055,2.109671816655934
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,approx_direct_code_per_soma,4.0,2.249744415283203,1.0,10.994665145874023,2.628425359725952,1.0,19.999998092651367,0.04320526123046875,0.1803633882514984,0.19944590032100679,0.1958027602792108,0.16849499960800798
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,exact_soma_blockwise_per_soma,4.0,2.249744415283203,1.0,10.994665145874023,2.628425359725952,1.0,19.999998092651367,0.04320526123046875,0.4122776477460367,0.5428847074508667,0.34077528094136494,0.9628815552034052
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_10,config_10,42,mnist,dendritic_shunting,test,all_populations,approx_direct_code_per_soma,8.0,4.033596515655518,1.0,20.0,4.987325191497803,1.0,20.0,0.15218353271484375,0.12955160608329622,0.17233332097530366,0.13594737501456491,0.08952864109591842
