run_dir,run_name,dataset,network_type,ie_value,strategy,rule_variant,error_broadcast_mode,test_accuracy,scope,n_samples,n_compartments,rank1_residual,rank2_residual,rank4_residual,rank8_residual,effective_rank_entropy,effective_rank_participation,top1_energy_fraction,top2_energy_fraction,top4_energy_fraction,top8_energy_fraction,shared_field_residual,shared_field_cosine,centered_shared_field_residual,centered_shared_field_cosine,scalar_broadcast_residual,scalar_broadcast_cosine,per_soma_broadcast_residual,per_soma_broadcast_cosine,actual_broadcast_residual,actual_broadcast_cosine,centered_rank1_residual,centered_rank2_residual,centered_rank4_residual,centered_rank8_residual,centered_effective_rank_entropy,centered_effective_rank_participation,centered_top1_energy_fraction,centered_top2_energy_fraction,centered_top4_energy_fraction,centered_top8_energy_fraction
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_12,config_12,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,layer_2,256,128,0.540342390537262,0.44143885374069214,0.3085775077342987,0.19145527482032776,3.449467897415161,1.9346548318862915,0.708030104637146,0.805131733417511,0.9047799110412598,0.9633448719978333,0.9967241287231445,0.08087286353111267,0.9967190027236938,0.08094145357608795,28.191865921020508,-0.30432188510894775,254.99990844726562,1.0000054836273193,254.99990844726562,1.0000054836273193,0.541630744934082,0.44215908646583557,0.30906757712364197,0.1911744475364685,3.461760997772217,1.9413403272628784,0.7066361308097839,0.8044953346252441,0.9044772386550903,0.9634523391723633
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_12,config_12,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,all_layers,256,1664,0.6104487776756287,0.53252112865448,0.4334785044193268,0.33341002464294434,5.688701629638672,2.449767827987671,0.6273522973060608,0.7164212465286255,0.812096357345581,0.8888377547264099,0.9995412826538086,0.029542017728090286,0.9995501041412354,0.02960604429244995,36.54435348510742,-0.17981687188148499,301.7615051269531,0.8381247520446777,301.7615051269531,0.8381247520446777,0.6117559671401978,0.5334249138832092,0.4342295825481415,0.3335976004600525,5.715653419494629,2.4608535766601562,0.6257546544075012,0.7154578566551208,0.8114446401596069,0.8887126445770264
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_13,config_13,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,layer_0,256,1152,0.8910061120986938,0.8122660517692566,0.6870238184928894,0.482705682516098,17.333948135375977,10.49714183807373,0.20610815286636353,0.3402238190174103,0.5279983282089233,0.7669952511787415,0.9993700981140137,0.03491903841495514,0.9993799328804016,0.03489583730697632,96.7489242553711,0.05728887766599655,474.3631286621094,0.38570767641067505,474.3631286621094,0.38570767641067505,0.8911110162734985,0.8123489618301392,0.6871203184127808,0.48259061574935913,17.334815979003906,10.5014009475708,0.20592118799686432,0.34008917212486267,0.5278657078742981,0.767106294631958
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_13,config_13,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,layer_1,256,384,0.9322271943092346,0.8763187527656555,0.7843349575996399,0.6478079557418823,27.412683486938477,17.7187557220459,0.13095249235630035,0.23206551373004913,0.3848187327384949,0.5803448557853699,0.9948194026947021,0.10162994265556335,0.994831919670105,0.101524718105793,94.5746841430664,0.1497119665145874,459.90264892578125,0.685547947883606,459.90264892578125,0.685547947883606,0.9319902658462524,0.875933051109314,0.7841735482215881,0.6474748849868774,27.38054656982422,17.68398094177246,0.1313941776752472,0.2327413260936737,0.38507187366485596,0.5807762742042542
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_13,config_13,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,layer_2,256,128,0.6702713966369629,0.5436320304870605,0.4263773262500763,0.29052361845970154,5.793666839599609,2.969489097595215,0.5507362484931946,0.7044641971588135,0.8182023763656616,0.9155960083007812,0.987665593624115,0.1565781980752945,0.9876970648765564,0.15639856457710266,47.21733856201172,0.3488849401473999,255.00003051757812,1.0000042915344238,255.00003051757812,1.0000042915344238,0.6698548793792725,0.5430760383605957,0.42559489607810974,0.2899015247821808,5.7789506912231445,2.9640400409698486,0.5512944459915161,0.7050683498382568,0.8188689947128296,0.9159570932388306
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_13,config_13,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,all_layers,256,1664,0.8106917142868042,0.737887978553772,0.6516101956367493,0.5203638672828674,15.335677146911621,6.794655799865723,0.3427789509296417,0.45552128553390503,0.575404167175293,0.7292214035987854,0.9982012510299683,0.05951981246471405,0.9982118010520935,0.059430189430713654,71.91168975830078,0.18234363198280334,361.17919921875,0.6736600995063782,361.17919921875,0.6736600995063782,0.8102087378501892,0.7371946573257446,0.6508243680000305,0.519834578037262,15.292884826660156,6.769937038421631,0.34356188774108887,0.45654407143592834,0.576427698135376,0.7297720313072205
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_14,config_14,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,layer_0,256,1152,0.9154282808303833,0.8283535838127136,0.6861919164657593,0.5606005191802979,20.10097312927246,11.637330055236816,0.16199110448360443,0.31383028626441956,0.5291406512260437,0.685727059841156,0.9992407560348511,0.0385110080242157,0.9992429614067078,0.03859040513634682,144.06390380859375,0.14957232773303986,743.9800415039062,0.3544866144657135,743.9800415039062,0.3544866144657135,0.9153976440429688,0.8282753229141235,0.6861681938171387,0.5605112910270691,20.10000991821289,11.636763572692871,0.16204717755317688,0.3139599859714508,0.5291731953620911,0.6858270764350891
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_14,config_14,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,layer_1,256,384,0.8519303202629089,0.8081434965133667,0.7333455085754395,0.6122048497200012,21.090267181396484,9.973122596740723,0.2742147445678711,0.34690406918525696,0.46220436692237854,0.6252052783966064,0.9930397272109985,0.11774790287017822,0.9930267930030823,0.11788666248321533,96.88509368896484,0.27505752444267273,548.549560546875,0.734824538230896,548.549560546875,0.734824538230896,0.8520265221595764,0.8081470131874084,0.7332194447517395,0.6118873357772827,21.07668113708496,9.97627067565918,0.2740508019924164,0.3468983471393585,0.4623892307281494,0.625593900680542
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_14,config_14,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,layer_2,256,128,0.668688178062439,0.5892715454101562,0.4547261893749237,0.29557082056999207,6.172215461730957,3.030998706817627,0.5528560876846313,0.6527590155601501,0.7932240962982178,0.9126378893852234,0.9899646639823914,0.14131473004817963,0.9899508953094482,0.14141260087490082,38.04977798461914,0.09332596510648727,255.00001525878906,1.0000040531158447,255.00001525878906,1.0000040531158447,0.6680174469947815,0.5891015529632568,0.45447197556495667,0.29547983407974243,6.1604323387146,3.0233054161071777,0.5537527203559875,0.652959406375885,0.7934552431106567,0.9126916527748108
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_14,config_14,mnist,dendritic_shunting,5,local_ca,5f,per_soma,,all_layers,256,1664,0.8485774397850037,0.7881491184234619,0.7015243172645569,0.5688717365264893,19.591341018676758,9.228270530700684,0.27991634607315063,0.37882092595100403,0.5078636407852173,0.6763849258422852,0.9978920221328735,0.06465262919664383,0.9978930950164795,0.06473014503717422,95.2970199584961,0.15120166540145874,516.2389526367188,0.5678712129592896,516.2389526367188,0.5678712129592896,0.8481168746948242,0.7876706719398499,0.7011364102363586,0.5687289834022522,19.551542282104492,9.195775032043457,0.2806977927684784,0.3795749545097351,0.508407711982727,0.6765473484992981
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_0,256,1152,0.777229905128479,0.667500913143158,0.4989253282546997,0.2897788882255554,7.995370388031006,4.739327907562256,0.395913690328598,0.5544425249099731,0.7510734796524048,0.9160282015800476,0.9994633793830872,0.03253363445401192,0.9994640350341797,0.03259692341089249,388.7232360839844,0.018467672169208527,1914.169677734375,0.16405047476291656,1914.169677734375,0.16405047476291656,0.7772262096405029,0.6674853563308716,0.49889376759529114,0.28975534439086914,7.994441986083984,4.7391133308410645,0.39591947197914124,0.554463267326355,0.751105010509491,0.9160418510437012
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_1,256,384,0.9409591555595398,0.9011706113815308,0.8213958740234375,0.6836286783218384,31.46461296081543,20.850852966308594,0.11459594964981079,0.1878916174173355,0.32530874013900757,0.5326517820358276,0.9982258081436157,0.05941278487443924,0.9982390403747559,0.05928095802664757,141.53855895996094,0.048145368695259094,780.0337524414062,0.628007709980011,780.0337524414062,0.628007709980011,0.9409483075141907,0.9014954566955566,0.821489691734314,0.6834776997566223,31.451862335205078,20.84678840637207,0.1146162673830986,0.1873060017824173,0.32515469193458557,0.5328582525253296
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_2,256,128,0.8060137033462524,0.6806504726409912,0.5325401425361633,0.3443330228328705,9.24189567565918,5.457895278930664,0.35034194588661194,0.5367149710655212,0.7164009809494019,0.8814347386360168,0.9875081777572632,0.15756821632385254,0.9876875281333923,0.1564410924911499,44.703857421875,0.21912871301174164,254.9999542236328,1.000003695487976,254.9999542236328,1.000003695487976,0.8073075413703918,0.6815016269683838,0.5333982110023499,0.34469982981681824,9.271347045898438,5.488146781921387,0.34825456142425537,0.5355555415153503,0.7154862880706787,0.8811820149421692
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_60,config_60,mnist,dendritic_additive,5,local_ca,5f,per_soma,,all_layers,256,1664,0.8771213889122009,0.7979564070701599,0.6896111965179443,0.5654203295707703,20.287181854248047,10.578363418579102,0.23065808415412903,0.3632655441761017,0.5244364142417908,0.6802998781204224,0.99894118309021,0.04558262601494789,0.9989506006240845,0.04530967026948929,174.2393035888672,0.05045592784881592,878.1968383789062,0.3557644486427307,878.1968383789062,0.3557644486427307,0.8780196309089661,0.7985456585884094,0.6903050541877747,0.5657674670219421,20.331459045410156,10.632550239562988,0.22908149659633636,0.3623248040676117,0.5234789252281189,0.6799072027206421
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_61,config_61,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_0,256,1152,0.7380750775337219,0.4125584661960602,0.24360118806362152,0.18809078633785248,3.92592453956604,2.795546054840088,0.45524516701698303,0.8297955393791199,0.940658450126648,0.9646218419075012,0.9995352029800415,0.030225684866309166,0.9995336532592773,0.030306624248623848,165.88270568847656,-0.013397376984357834,1673.731201171875,0.13982029259204865,1673.731201171875,0.13982029259204865,0.7386228442192078,0.41292062401771545,0.24380096793174744,0.18825478851795197,3.9298951625823975,2.7980613708496094,0.45443621277809143,0.8294965624809265,0.9405611157417297,0.9645601511001587
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_61,config_61,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_1,256,384,0.9322111010551453,0.876025915145874,0.7795442938804626,0.636046826839447,27.57392120361328,17.296279907226562,0.1309824436903,0.23257862031459808,0.3923107087612152,0.5954445004463196,0.9969618320465088,0.07780434936285019,0.9969633221626282,0.0778798833489418,68.323974609375,0.14260679483413696,722.6344604492188,0.634480893611908,722.6344604492188,0.634480893611908,0.9321404695510864,0.8759831786155701,0.7795616984367371,0.635902464389801,27.562353134155273,17.291677474975586,0.13111421465873718,0.23265348374843597,0.39228355884552,0.595628023147583
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_61,config_61,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_2,256,128,0.8787230253219604,0.7565900683403015,0.5647996068000793,0.40477579832077026,11.823346138000488,7.39757776260376,0.22784581780433655,0.42757150530815125,0.6810014247894287,0.8361565470695496,0.9801940321922302,0.1980384886264801,0.980283796787262,0.19759899377822876,22.11199378967285,0.33043742179870605,255.00001525878906,1.0000035762786865,255.00001525878906,1.0000035762786865,0.8791074752807617,0.7570156455039978,0.5647781491279602,0.40450340509414673,11.823115348815918,7.403141498565674,0.22716999053955078,0.4269273281097412,0.6810256242752075,0.8363770246505737
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_61,config_61,mnist,dendritic_additive,5,local_ca,5f,per_soma,,all_layers,256,1664,0.9163280725479126,0.8482173085212708,0.7387229800224304,0.5845335721969604,23.21872901916504,14.018710136413574,0.16034288704395294,0.2805273234844208,0.4542883038520813,0.6583205461502075,0.9984789490699768,0.05448745936155319,0.998492956161499,0.05446025729179382,93.39627075195312,0.0622544139623642,954.2216186523438,0.3366988003253937,954.2216186523438,0.3366988003253937,0.9161424040794373,0.847909152507782,0.7384753227233887,0.5845510363578796,23.212059020996094,14.008683204650879,0.16068312525749207,0.28105002641677856,0.4546542167663574,0.6583000421524048
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_62,config_62,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_0,256,1152,0.28196966648101807,0.18756797909736633,0.13192149996757507,0.07354622334241867,1.5062788724899292,1.1771695613861084,0.9204931259155273,0.9648182392120361,0.9825966954231262,0.9945909380912781,0.9995659589767456,0.029416237026453018,0.9995661973953247,0.029438063502311707,56.469078063964844,-0.1232995018362999,645.1964111328125,0.2584396302700043,645.1964111328125,0.2584396302700043,0.28197938203811646,0.18758538365364075,0.1319541484117508,0.07355978339910507,1.5063443183898926,1.1771836280822754,0.920487642288208,0.9648117423057556,0.9825881123542786,0.9945889711380005
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_62,config_62,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_1,256,384,0.5159978270530701,0.44298478960990906,0.35524338483810425,0.2773916721343994,3.7367231845855713,1.829113245010376,0.7337462902069092,0.8037644624710083,0.873802125453949,0.9230538606643677,0.998646080493927,0.05196689814329147,0.9986398220062256,0.05180623382329941,33.665382385253906,0.3009506165981293,374.09130859375,0.6674729585647583,374.09130859375,0.6674729585647583,0.5162070989608765,0.44293564558029175,0.355204701423645,0.2771795094013214,3.7380008697509766,1.8300532102584839,0.7335302233695984,0.8038080334663391,0.8738296627998352,0.9231715202331543
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_62,config_62,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_2,256,128,0.8825525641441345,0.7844277024269104,0.6419072151184082,0.4415958821773529,13.612916946411133,8.899937629699707,0.22110091149806976,0.3846731185913086,0.587955117225647,0.8049930930137634,0.984084963798523,0.1776973158121109,0.9843064546585083,0.1764681041240692,22.246793746948242,0.2642117738723755,255.0000457763672,1.000003457069397,255.0000457763672,1.000003457069397,0.8827856183052063,0.7851201891899109,0.6421558856964111,0.4415683150291443,13.625333786010742,8.916143417358398,0.220689594745636,0.38358622789382935,0.5876358151435852,0.8050174713134766
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_62,config_62,mnist,dendritic_additive,5,local_ca,5f,per_soma,,all_layers,256,1664,0.6947951316833496,0.46445995569229126,0.3900845944881439,0.2933313250541687,5.3451995849609375,2.920335054397583,0.5172597169876099,0.7842769622802734,0.8478339910507202,0.9139567613601685,0.9995559453964233,0.02930924855172634,0.9995562434196472,0.02923310361802578,46.88720703125,0.007575690746307373,533.1348876953125,0.38413476943969727,533.1348876953125,0.38413476943969727,0.6948271989822388,0.4645404815673828,0.3900439441204071,0.2933245301246643,5.345982074737549,2.920821189880371,0.5172151327133179,0.7842021584510803,0.8478657007217407,0.9139606952667236
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_63,config_63,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_0,256,1152,0.7032679915428162,0.585857093334198,0.4394456744194031,0.2876169979572296,6.444706439971924,3.4063587188720703,0.5054141283035278,0.6567714214324951,0.8068875074386597,0.9172764420509338,0.9994972348213196,0.03145677596330643,0.9994971752166748,0.03151120990514755,73.76285552978516,0.03875201195478439,1039.31201171875,0.2724016010761261,1039.31201171875,0.2724016010761261,0.7032506465911865,0.5858378410339355,0.4394306242465973,0.287533164024353,6.443233966827393,3.4060475826263428,0.505438506603241,0.656794011592865,0.8069007396697998,0.9173246622085571
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_63,config_63,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_1,256,384,0.8866159319877625,0.809320867061615,0.7249658703804016,0.6129120588302612,22.883085250854492,12.037452697753906,0.21391214430332184,0.344999760389328,0.47442445158958435,0.6243387460708618,0.9979565143585205,0.0637887567281723,0.9979593753814697,0.06384342908859253,57.70420837402344,0.12770278751850128,713.4783935546875,0.6329663395881653,713.4783935546875,0.6329663395881653,0.8870450854301453,0.8097252249717712,0.7253431677818298,0.6130965948104858,22.905202865600586,12.072464942932129,0.21315105259418488,0.34434500336647034,0.47387728095054626,0.6241125464439392
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_63,config_63,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_2,256,128,0.7140142917633057,0.6037982106208801,0.47232893109321594,0.32311341166496277,7.166357040405273,3.6161770820617676,0.49018359184265137,0.635427713394165,0.776905357837677,0.8955976963043213,0.9940451383590698,0.10896635055541992,0.9940344095230103,0.10907178372144699,15.720962524414062,-0.026812711730599403,254.99996948242188,1.0000038146972656,254.99996948242188,1.0000038146972656,0.7136789560317993,0.603539764881134,0.47197404503822327,0.3228491246700287,7.155900478363037,3.6109023094177246,0.4906623959541321,0.6357397437095642,0.777240514755249,0.8957684636116028
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_63,config_63,mnist,dendritic_additive,5,local_ca,5f,per_soma,,all_layers,256,1664,0.8781280517578125,0.7581474781036377,0.6616659164428711,0.5192689895629883,17.10001564025879,8.992435455322266,0.22889122366905212,0.42521241307258606,0.5621981620788574,0.7303597331047058,0.9993264079093933,0.036243315786123276,0.9993284940719604,0.03629192337393761,52.758949279785156,0.04231688380241394,729.58447265625,0.41314035654067993,729.58447265625,0.41314035654067993,0.877790093421936,0.7579426169395447,0.6614853143692017,0.5191968083381653,17.082595825195312,8.981438636779785,0.22948451340198517,0.4255230724811554,0.5624372363090515,0.7304346561431885
local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_64,config_64,mnist,dendritic_additive,5,local_ca,5f,per_soma,,layer_0,256,1152,0.3898700475692749,0.2396722137928009,0.19027775526046753,0.1383146047592163,1.991919994354248,1.3728771209716797,0.8480013608932495,0.9425572156906128,0.9637943506240845,0.9808690547943115,0.9994508028030396,0.03298317268490791,0.9994530081748962,0.03298105672001839,64.62947845458984,0.16832119226455688,613.7335815429688,0.21195536851882935,613.7335815429688,0.21195536851882935,0.38987046480178833,0.23966825008392334,0.19025497138500214,0.1382756531238556,1.9918465614318848,1.3728772401809692,0.8480010032653809,0.9425591230392456,0.9638030529022217,0.9808798432350159
