dataset,network_type,split,delta_g,population_mean,population_std,population_count,perturbed_stage_mean,perturbed_stage_std,perturbed_stage_count,descendant_stage_mean,descendant_stage_std,descendant_stage_count,n_descendants_mean,n_descendants_std,n_descendants_count,n_sisters_mean,n_sisters_std,n_sisters_count,measured_delta_log_gain_mean_mean,measured_delta_log_gain_mean_std,measured_delta_log_gain_mean_count,exact_delta_log_gain_mean_mean,exact_delta_log_gain_mean_std,exact_delta_log_gain_mean_count,first_order_delta_log_gain_mean_mean,first_order_delta_log_gain_mean_std,first_order_delta_log_gain_mean_count,relative_error_exact_mean,relative_error_exact_std,relative_error_exact_count,relative_error_first_order_mean,relative_error_first_order_std,relative_error_first_order_count,correlation_exact_mean,correlation_exact_std,correlation_exact_count,max_abs_sister_change_mean,max_abs_sister_change_std,max_abs_sister_change_count,max_abs_inhibited_compartment_change_mean,max_abs_inhibited_compartment_change_std,max_abs_inhibited_compartment_change_count,selected_g_total_mean_mean,selected_g_total_mean_std,selected_g_total_mean_count,selected_input_resistance_mean_mean,selected_input_resistance_mean_std,selected_input_resistance_mean_count,selected_g_inhibitory_mean_mean,selected_g_inhibitory_mean_std,selected_g_inhibitory_mean_count,selected_inhibitory_fraction_mean_mean,selected_inhibitory_fraction_mean_std,selected_inhibitory_fraction_mean_count
mnist,dendritic_shunting,test,0.01,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,98304.0,0.0,5,196608.0,0.0,5,-0.0002934374031610787,3.0123448196865532e-06,5,-0.00029343655332922933,3.0129207040140613e-06,5,-0.00029350750846788285,3.011761376607907e-06,5,0.00022357358247973024,2.8371553808391103e-06,5,0.0003297150135040283,5.672541932595419e-06,5,0.9999980330467224,2.230201594052409e-07,5,0.0,0.0,5,0.0,0.0,5,34.58666458129883,0.35919528985910326,5,0.029350750893354417,0.00030117604228604506,5,2.250747871398926,0.27310411718978006,5,0.05386641919612885,0.006279318564564599,5
mnist,dendritic_shunting,test,0.1,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,98304.0,0.0,5,196608.0,0.0,5,-0.0029306975193321705,3.00317320972876e-05,5,-0.0029306977055966856,3.0030775597962342e-05,5,-0.002935075247660279,3.011752578503045e-05,5,2.23918254050659e-05,4.102025493600356e-07,5,0.001513428590260446,1.4290148751389817e-05,5,1.000000035762787,7.996802249653506e-08,5,0.0,0.0,5,0.0,0.0,5,34.58666458129883,0.35919528985910326,5,0.029350750893354417,0.00030117604228604506,5,2.250747871398926,0.27310411718978006,5,0.05386641919612885,0.006279318564564599,5
mnist,dendritic_shunting,test,1.0,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,98304.0,0.0,5,196608.0,0.0,5,-0.028923015296459197,0.0002925606737719524,5,-0.02892301492393017,0.00029256070506165053,5,-0.029350751638412477,0.0003011754084296644,5,2.2916087345947746e-06,4.7401153492034995e-08,5,0.014794359169900417,0.00014888739692352142,5,1.0000000238418578,9.973764738852176e-08,5,0.0,0.0,5,0.0,0.0,5,34.58666458129883,0.35919528985910326,5,0.029350750893354417,0.00030117604228604506,5,2.250747871398926,0.27310411718978006,5,0.05386641919612885,0.006279318564564599,5
mnist,dendritic_shunting,test,10.0,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,98304.0,0.0,5,196608.0,0.0,5,-0.25701971650123595,0.002327652015994087,5,-0.25701972246170046,0.0023276396631507494,5,-0.2935075223445892,0.0030117575216207374,5,2.6633109087015325e-07,4.497818982005957e-09,5,0.1258987933397293,0.0010838229868855396,5,1.000000035762787,1.1619084294273471e-07,5,0.0,0.0,5,0.0,0.0,5,34.58666458129883,0.35919528985910326,5,0.029350750893354417,0.00030117604228604506,5,2.250747871398926,0.27310411718978006,5,0.05386641919612885,0.006279318564564599,5
