dataset,network_type,split,population,stage,stage_role,n_values_mean,n_values_std,n_values_count,inhibition_active_fraction_mean,inhibition_active_fraction_std,inhibition_active_fraction_count,g_inhibitory_mean_mean,g_inhibitory_mean_std,g_inhibitory_mean_count,g_inhibitory_std_mean,g_inhibitory_std_std,g_inhibitory_std_count,g_inhibitory_q05_mean,g_inhibitory_q05_std,g_inhibitory_q05_count,g_inhibitory_q25_mean,g_inhibitory_q25_std,g_inhibitory_q25_count,g_inhibitory_q50_mean,g_inhibitory_q50_std,g_inhibitory_q50_count,g_inhibitory_q75_mean,g_inhibitory_q75_std,g_inhibitory_q75_count,g_inhibitory_q95_mean,g_inhibitory_q95_std,g_inhibitory_q95_count,g_total_mean_mean,g_total_mean_std,g_total_mean_count,g_total_std_mean,g_total_std_std,g_total_std_count,g_total_q05_mean,g_total_q05_std,g_total_q05_count,g_total_q25_mean,g_total_q25_std,g_total_q25_count,g_total_q50_mean,g_total_q50_std,g_total_q50_count,g_total_q75_mean,g_total_q75_std,g_total_q75_count,g_total_q95_mean,g_total_q95_std,g_total_q95_count,input_resistance_mean_mean,input_resistance_mean_std,input_resistance_mean_count,input_resistance_std_mean,input_resistance_std_std,input_resistance_std_count,input_resistance_q05_mean,input_resistance_q05_std,input_resistance_q05_count,input_resistance_q25_mean,input_resistance_q25_std,input_resistance_q25_count,input_resistance_q50_mean,input_resistance_q50_std,input_resistance_q50_count,input_resistance_q75_mean,input_resistance_q75_std,input_resistance_q75_count,input_resistance_q95_mean,input_resistance_q95_std,input_resistance_q95_count,inhibitory_fraction_mean_mean,inhibitory_fraction_mean_std,inhibitory_fraction_mean_count,inhibitory_fraction_std_mean,inhibitory_fraction_std_std,inhibitory_fraction_std_count,inhibitory_fraction_q05_mean,inhibitory_fraction_q05_std,inhibitory_fraction_q05_count,inhibitory_fraction_q25_mean,inhibitory_fraction_q25_std,inhibitory_fraction_q25_count,inhibitory_fraction_q50_mean,inhibitory_fraction_q50_std,inhibitory_fraction_q50_count,inhibitory_fraction_q75_mean,inhibitory_fraction_q75_std,inhibitory_fraction_q75_count,inhibitory_fraction_q95_mean,inhibitory_fraction_q95_std,inhibitory_fraction_q95_count,removal_log_gain_mean_mean,removal_log_gain_mean_std,removal_log_gain_mean_count,removal_log_gain_std_mean,removal_log_gain_std_std,removal_log_gain_std_count,removal_log_gain_q05_mean,removal_log_gain_q05_std,removal_log_gain_q05_count,removal_log_gain_q25_mean,removal_log_gain_q25_std,removal_log_gain_q25_count,removal_log_gain_q50_mean,removal_log_gain_q50_std,removal_log_gain_q50_count,removal_log_gain_q75_mean,removal_log_gain_q75_std,removal_log_gain_q75_count,removal_log_gain_q95_mean,removal_log_gain_q95_std,removal_log_gain_q95_count,removal_gain_ratio_mean_mean,removal_gain_ratio_mean_std,removal_gain_ratio_mean_count,removal_gain_ratio_std_mean,removal_gain_ratio_std_std,removal_gain_ratio_std_count,removal_gain_ratio_q05_mean,removal_gain_ratio_q05_std,removal_gain_ratio_q05_count,removal_gain_ratio_q25_mean,removal_gain_ratio_q25_std,removal_gain_ratio_q25_count,removal_gain_ratio_q50_mean,removal_gain_ratio_q50_std,removal_gain_ratio_q50_count,removal_gain_ratio_q75_mean,removal_gain_ratio_q75_std,removal_gain_ratio_q75_count,removal_gain_ratio_q95_mean,removal_gain_ratio_q95_std,removal_gain_ratio_q95_count,delta_g_half_mean_mean,delta_g_half_mean_std,delta_g_half_mean_count,delta_g_half_std_mean,delta_g_half_std_std,delta_g_half_std_count,delta_g_half_q05_mean,delta_g_half_q05_std,delta_g_half_q05_count,delta_g_half_q25_mean,delta_g_half_q25_std,delta_g_half_q25_count,delta_g_half_q50_mean,delta_g_half_q50_std,delta_g_half_q50_count,delta_g_half_q75_mean,delta_g_half_q75_std,delta_g_half_q75_count,delta_g_half_q95_mean,delta_g_half_q95_std,delta_g_half_q95_count,child_coupling_mean_mean,child_coupling_mean_std,child_coupling_mean_count,child_coupling_std_mean,child_coupling_std_std,child_coupling_std_count,child_coupling_q05_mean,child_coupling_q05_std,child_coupling_q05_count,child_coupling_q25_mean,child_coupling_q25_std,child_coupling_q25_count,child_coupling_q50_mean,child_coupling_q50_std,child_coupling_q50_count,child_coupling_q75_mean,child_coupling_q75_std,child_coupling_q75_count,child_coupling_q95_mean,child_coupling_q95_std,child_coupling_q95_count
mnist,dendritic_shunting,test,0,0,distal,294912.0,0.0,5,0.41732923984527587,0.034643341402500506,5,3.431812620162964,0.34947813359121066,5,5.35301456451416,0.35507907891609847,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,6.674569797515869,0.8313951613487538,5,14.192457389831542,1.1354292874532115,5,5.811487102508545,0.22483219061460508,5,5.917748546600341,0.25669617904181036,5,1.0,0.0,5,1.0108595132827758,0.01640621735466863,5,3.165781116485596,0.22682574964180235,5,9.23747444152832,0.4330923398693955,5,17.59776916503906,0.7947229935932479,5,0.4618981659412384,0.016511909370903705,5,0.37774827480316164,0.004285266251936187,5,0.05692161917686463,0.002665564667452784,5,0.10844878256320953,0.005174792344067322,5,0.3172069191932678,0.02319649473014569,5,0.989462959766388,0.015854115123041402,5,1.0,0.0,5,0.2930061936378479,0.02935682560656061,5,0.3732532858848572,0.012303225606658409,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.7144036412239074,0.05060990845356782,5,0.904509162902832,0.008176978835155106,5,0.6133659720420838,0.071577737177903,5,0.8608950257301331,0.04691528497090396,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.265039825439453,0.1697370598846767,5,2.351474952697754,0.08158160715455329,5,2.9266078948974608,0.28223570120583247,5,3.499586820602417,0.32944647817719025,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,3.5828937530517577,0.577088620623121,5,10.528116035461426,0.8165431416353978,5,5.811487102508545,0.22483219061460508,5,5.917748546600341,0.25669617904181036,5,1.0,0.0,5,1.0108595132827758,0.01640621735466863,5,3.165781116485596,0.22682574964180235,5,9.23747444152832,0.4330923398693955,5,17.59776916503906,0.7947229935932479,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0
mnist,dendritic_shunting,test,0,1,proximal,98304.0,0.0,5,0.3056681454181671,0.0223538209811091,5,2.1555625677108763,0.2598342206432876,5,4.197330713272095,0.36304384525592914,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,2.234734392166138,1.0236416509746813,5,11.039908599853515,1.0436012219574868,5,34.513555908203124,0.1771045382728243,5,4.53610782623291,0.31545989524489043,5,30.09327392578125,0.3601357146883662,5,31.486001586914064,0.1882320447428542,5,32.85040130615234,0.20161294791549467,5,36.375708770751956,0.40234455211568704,5,43.64515075683594,0.6860969656542942,5,0.029401909187436105,0.0001508996633278582,5,0.003286945354193449,0.0002039222558526025,5,0.022916588559746744,0.00036059518954510353,5,0.027493564784526824,0.00030421750081384105,5,0.030441944673657417,0.0001865385986574777,5,0.03176105543971062,0.0001903397249092666,5,0.03323387056589126,0.00040254600310985335,5,0.051636428385972974,0.005901950919474782,5,0.09435499161481857,0.006826864827754987,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.06433192081749439,0.028624374528535827,5,0.2582090586423874,0.02009923291400236,5,0.05876660346984863,0.007113562727505727,5,0.11075816601514817,0.00919522789174204,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.06686386987566947,0.030286641064404412,5,0.29898261427879336,0.02717494761127435,5,1.0676302671432496,0.008749882581901321,5,0.13273691684007644,0.012927750440289673,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0695395946502686,0.03206119506766743,5,1.3488853454589844,0.0367638406115524,5,34.513555908203124,0.1771045382728243,5,4.53610782623291,0.31545989524489043,5,30.09327392578125,0.3601357146883662,5,31.486001586914064,0.1882320447428542,5,32.85040130615234,0.20161294791549467,5,36.375708770751956,0.40234455211568704,5,43.64515075683594,0.6860969656542942,5,9.931013107299805,0.06692500428090872,5,1.5630971431732177,0.08405080950050345,5,7.510081386566162,0.16314319693795323,5,8.785261535644532,0.14424131950581193,5,9.843726348876952,0.05608734744229315,5,11.006230735778809,0.04047425283328428,5,12.6419189453125,0.08673425849422609,5
mnist,dendritic_shunting,test,0,2,soma,32768.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,49.37689895629883,0.14356607800763105,5,1.2832781314849853,0.0826990625917522,5,46.93362045288086,0.4207557368000472,5,48.67993927001953,0.22693105963370805,5,49.45555572509765,0.13303325305356398,5,50.24742736816406,0.16075983947473552,5,51.28913345336914,0.292056363593624,5,0.02026645578444004,6.027316785143466e-05,5,0.0005344851640984416,3.806645162142383e-05,5,0.019497813656926155,0.00011108824827078027,5,0.01990168057382107,6.373255129322524e-05,5,0.02022029310464859,5.448065256681597e-05,5,0.020542700961232185,9.566579306310732e-05,5,0.021308061853051185,0.00019166265187316452,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,49.37689895629883,0.14356607800763105,5,1.2832781314849853,0.0826990625917522,5,46.93362045288086,0.4207557368000472,5,48.67993927001953,0.22693105963370805,5,49.45555572509765,0.13303325305356398,5,50.24742736816406,0.16075983947473552,5,51.28913345336914,0.292056363593624,5,16.125633239746094,0.04785520326256664,5,2.889336442947388,0.2164707162413426,5,11.608336448669434,0.5278928203389022,5,14.164763450622559,0.15370447753052902,5,16.00435028076172,0.09165894785957926,5,18.059616470336913,0.1148902560877203,5,20.8575439453125,0.3492450528511888,5
noise_resilience,dendritic_shunting,test,0,0,distal,294912.0,0.0,5,0.9998745441436767,2.724116160573179e-05,5,12.417864036560058,0.5087628343030183,5,5.749177551269531,0.29247728166698533,5,3.95947322845459,0.15506693824902143,5,8.081996822357178,0.30444082244965326,5,11.897168350219726,0.48066695113753904,5,16.19347229003906,0.7015578249332297,5,22.679600524902344,1.029613713151188,5,23.975892639160158,0.7920807612359343,5,7.1315131187438965,0.3049633593981182,5,13.27307300567627,0.46244339957141395,5,18.831922149658205,0.6614926695994235,5,23.424296188354493,0.8166690176944255,5,28.499715423583986,0.9679615027448282,5,36.57251663208008,1.2325903908518265,5,0.04595392867922783,0.001537950445813849,5,0.01561474148184061,0.000661272234899027,5,0.027367598190903664,0.0009148155765647079,5,0.03512010425329208,0.001179026579054784,5,0.04273206442594528,0.001482815306385315,5,0.0531541720032692,0.0018814622162081098,5,0.07541464269161224,0.0026615284418285414,5,0.5042734026908875,0.009604447578269159,5,0.147219979763031,0.006824613261495966,5,0.23531869053840637,0.01530551676380478,5,0.4067256927490234,0.0129796528439964,5,0.5225746989250183,0.009445499768492975,5,0.6150184392929077,0.011356903905808003,5,0.716760790348053,0.012787543479322202,5,0.7469385504722595,0.021611942441248224,5,0.3037417531013489,0.016124789169173027,5,0.2684557855129242,0.01996373310044117,5,0.5222901463508606,0.02190184404329029,5,0.7395041227340698,0.019780957644935822,5,0.9549074292182922,0.02947254445719601,5,1.2622801542282105,0.04520088773969242,5,2.213099479675293,0.05505528309648766,5,0.7081310033798218,0.05382841617824561,5,1.3081512928009034,0.02604910911159659,5,1.686207914352417,0.03696619853135823,5,2.0952242851257323,0.04143422972509279,5,2.5993323802947996,0.07651589210998798,5,3.5363590717315674,0.15993635789837016,5,23.975892639160158,0.7920807612359343,5,7.1315131187438965,0.3049633593981182,5,13.27307300567627,0.46244339957141395,5,18.831922149658205,0.6614926695994235,5,23.424296188354493,0.8166690176944255,5,28.499715423583986,0.9679615027448282,5,36.57251663208008,1.2325903908518265,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0
noise_resilience,dendritic_shunting,test,0,1,proximal,98304.0,0.0,5,0.9998881340026855,3.136672557315868e-05,5,11.795125770568848,0.40011802805620295,5,5.44435453414917,0.19989277005309483,5,3.924876499176025,0.13910839973124925,5,7.769106388092041,0.28109422928477873,5,11.217007064819336,0.4146301401748921,5,15.197338104248047,0.536463980208272,5,21.672883224487304,0.7396674011163537,5,54.51825103759766,0.5759476107256734,5,6.713258743286133,0.2271663597808218,5,44.588941955566405,0.33251037477174505,5,49.73119964599609,0.4482082895063929,5,53.932586669921875,0.5673401027539215,5,58.65480346679688,0.7050614034203413,5,66.43233032226563,0.9686536372180024,5,0.018616239354014397,0.00018650176090248473,5,0.0022417567670345306,4.755624808887327e-05,5,0.015055456943809987,0.00021822424049129272,5,0.017050867155194282,0.0002043585655041495,5,0.01854330562055111,0.00019484275021625856,5,0.02010941281914711,0.00018186114498165332,5,0.0224280908703804,0.00016863102954216508,5,0.20967127680778502,0.005695369232499697,5,0.0779603362083435,0.002211328741737487,5,0.08388391882181168,0.0027672139691717287,5,0.15356330275535585,0.004580872296760036,5,0.20821385681629181,0.005988094828712511,5,0.26377991437911985,0.007185928547620027,5,0.3407920241355896,0.008751393061443603,5,0.2403022438287735,0.007482195980202944,5,0.10033317357301712,0.00346962264779051,5,0.08761586397886276,0.0030190333246359153,5,0.1667315900325775,0.005409856136484688,5,0.2334868311882019,0.007565181336427937,5,0.3062642812728882,0.009757425371064608,5,0.41678637862205503,0.013230930711526126,5,1.2781665086746217,0.009925822744686568,5,0.13092274814844132,0.005455307756195356,5,1.0915727138519287,0.003293811942831165,5,1.1814509391784669,0.006388914906402363,5,1.2630251407623292,0.009557989611802055,5,1.3583929538726807,0.013250091178840797,5,1.5171844005584716,0.02000644205837947,5,54.51825103759766,0.5759476107256734,5,6.713258743286133,0.2271663597808218,5,44.588941955566405,0.33251037477174505,5,49.73119964599609,0.4482082895063929,5,53.932586669921875,0.5673401027539215,5,58.65480346679688,0.7050614034203413,5,66.43233032226563,0.9686536372180024,5,10.287694549560547,0.03591218089758789,5,1.378930115699768,0.09854776539018174,5,7.96370267868042,0.18703541452099323,5,9.31520118713379,0.12408894340159395,5,10.340457534790039,0.042069842118220846,5,11.252244758605958,0.07144895533657611,5,12.52954387664795,0.1459256927092915,5
noise_resilience,dendritic_shunting,test,0,2,soma,32768.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,49.33627090454102,0.14495767157972644,5,1.4660030841827392,0.15239447200807762,5,46.34243545532227,0.686422247859925,5,48.563906860351565,0.20292229228610167,5,49.584878540039064,0.21684409611084937,5,50.28670120239258,0.09942477461064006,5,51.340151977539065,0.1323696352599245,5,0.02028772197663784,6.258396099072488e-05,5,0.0006177940755151212,6.978433755238354e-05,5,0.019478035718202592,5.011798447832273e-05,5,0.019886036589741706,3.9284081069293394e-05,5,0.02016776129603386,8.826805957072113e-05,5,0.02059171423316002,8.604984559780147e-05,5,0.02158232219517231,0.00032302862856975814,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,49.33627090454102,0.14495767157972644,5,1.4660030841827392,0.15239447200807762,5,46.34243545532227,0.686422247859925,5,48.563906860351565,0.20292229228610167,5,49.584878540039064,0.21684409611084937,5,50.28670120239258,0.09942477461064006,5,51.340151977539065,0.1323696352599245,5,16.112091064453125,0.048318463531916885,5,2.6700297832489013,0.3727687577271974,5,11.687286567687988,0.6652680885617589,5,14.340023040771484,0.24588098204285344,5,16.17283401489258,0.07028564880645316,5,17.86296501159668,0.17001357205651366,5,20.393362045288086,0.5314545459383555,5
noise_resilience,dendritic_shunting,test,1,0,distal,294912.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,2.2560051918029784,1.1187442347788286,5,0.8098154067993164,0.6540684156807893,5,1.3129004955291748,0.1802132254721176,5,1.7093858957290649,0.5654013776477845,5,2.061701798439026,1.039344635667042,5,2.563872814178467,1.6882429106642944,5,3.9985103607177734,2.1504368368950892,5,0.5452645242214202,0.14216263522629238,5,0.13671126067638398,0.01099269138870401,5,0.28990176022052766,0.0936446411278546,5,0.47961695194244386,0.17183475335002174,5,0.5536956548690796,0.17211567220051308,5,0.6242370009422302,0.14962130723619027,5,0.7730892062187195,0.10464956598579529,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,2.2560051918029784,1.1187442347788286,5,0.8098154067993164,0.6540684156807893,5,1.3129004955291748,0.1802132254721176,5,1.7093858957290649,0.5654013776477845,5,2.061701798439026,1.039344635667042,5,2.563872814178467,1.6882429106642944,5,3.9985103607177734,2.1504368368950892,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0
noise_resilience,dendritic_shunting,test,1,1,proximal,98304.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,4.481918716430664,1.1420875953164658,5,1.8646023273468018,0.34929033766446704,5,2.43335280418396,0.9212352584740726,5,3.2974952697753905,0.9994580492643702,5,4.001294326782227,1.1609968007400187,5,4.977006578445435,1.390305463921025,5,8.738464641571046,1.613659888780388,5,0.2746815919876099,0.08175002567168917,5,0.09780451729893684,0.035503023330427395,5,0.11840992867946624,0.027102748928893916,5,0.2154922753572464,0.06680497846455223,5,0.2693119764328003,0.0855291337632953,5,0.3275229275226593,0.10306086249284452,5,0.4512261629104614,0.13789498948677795,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,4.481918716430664,1.1420875953164658,5,1.8646023273468018,0.34929033766446704,5,2.43335280418396,0.9212352584740726,5,3.2974952697753905,0.9994580492643702,5,4.001294326782227,1.1609968007400187,5,4.977006578445435,1.390305463921025,5,8.738464641571046,1.613659888780388,5,9.784382655197987e-07,4.316759000514958e-09,5,2.3326780729249207e-09,1.729085511219428e-09,5,9.747712738317205e-07,4.646839552547599e-09,5,9.770359838512377e-07,4.272617960390507e-09,5,9.783652785699815e-07,4.258974797890808e-09,5,9.798432529350976e-07,4.616510528722102e-09,5,9.823650998441736e-07,5.864586142999342e-09,5
noise_resilience,dendritic_shunting,test,1,2,soma,32768.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,49.96053848266602,0.25059522792420286,5,1.3285569190979003,0.16175632987007063,5,47.7730209350586,0.5199796530061095,5,49.09197235107422,0.3784070117194759,5,50.04267349243164,0.23134359817470115,5,50.83159255981445,0.13325098334800292,5,52.0027214050293,0.2904038412513591,5,0.02003069445490837,0.00010376588540495078,5,0.0005380121408961713,7.200656204317516e-05,5,0.01923024244606495,0.00010742454426075567,5,0.01967291869223118,5.161196692255484e-05,5,0.01998329013586044,9.265481581790383e-05,5,0.020370907336473464,0.00015721703071503164,5,0.02093430608510971,0.00022848186522722035,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,49.96053848266602,0.25059522792420286,5,1.3285569190979003,0.16175632987007063,5,47.7730209350586,0.5199796530061095,5,49.09197235107422,0.3784070117194759,5,50.04267349243164,0.23134359817470115,5,50.83159255981445,0.13325098334800292,5,52.0027214050293,0.2904038412513591,5,16.32017936706543,0.08353122984610943,5,2.25410680770874,0.298041268838913,5,12.590292167663574,0.5460605500012093,5,14.823967170715331,0.31731143035959924,5,16.296480560302733,0.07321554557963862,5,17.82656478881836,0.17030024088292972,5,20.02478446960449,0.4942478770860482,5
