run_dir,run_name,seed,dataset,network_type,split,analysis_scope,source_feedback,removal_fraction,parent_gain_ratio_mean,parent_gain_ratio_q50,parent_gain_ratio_q95,distal_path_gain_ratio_mean,distal_path_gain_ratio_q50,distal_path_gain_ratio_q95,parent_total_clipped_fraction,branch_numel_weighted_cosine,branch_macro_cosine,branch_concatenated_cosine,branch_local_target_norm_ratio
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09853730667563318,0.05958115061124166,0.004374032333353794,0.49232535719582343
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7369043752985093,0.7350742220878601,0.07447726385623059,6.609237730699719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,0.5,1.0452089309692383,1.0483484268188477,1.098521113395691,1.0601791143417358,1.0587473511695862,1.10233736038208,0.0,0.08177625865665908,0.07877036277204752,0.02514761261806827,0.3025970805891548
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,0.5,1.0452089309692383,1.0483484268188477,1.098521113395691,1.0601791143417358,1.0587473511695862,1.10233736038208,0.0,0.19301940178353236,0.3650403246283531,0.09057924619157848,4.213841207282272
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,0.5,1.0904178619384766,1.0966968536376953,1.1970422267913818,1.1203582286834717,1.1174947023391724,1.2046747207641602,0.0,0.08040065073159586,0.09028389006853103,0.0808463027883358,0.1277898951406462
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,0.5,1.0904178619384766,1.0966968536376953,1.1970422267913818,1.1203582286834717,1.1174947023391724,1.2046747207641602,0.0,0.14838183025202428,0.14301998615264894,0.14867681152079104,2.1963012630064953
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09853730667563318,0.05958115061124166,0.004374032333353794,0.49232535719582343
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7369043752985093,0.7350742220878601,0.07447726385623059,6.609237730699719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,1.0,1.105466365814209,1.1070479154586792,1.2453956007957458,1.1403365731239319,1.1331377625465393,1.2573471665382385,0.0,0.0827750229651166,0.07913077995181084,0.026077189095831985,0.2860187915981857
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,1.0,1.105466365814209,1.1070479154586792,1.2453956007957458,1.1403365731239319,1.1331377625465393,1.2573471665382385,0.0,0.19365280719366973,0.36526889726519585,0.09044503507602954,3.982978843506766
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,1.0,1.210932731628418,1.2140958309173584,1.4907912015914917,1.2806731462478638,1.2662755250930786,1.514694333076477,0.0,0.08148138533787898,0.09086055755615234,0.08244299686722499,0.11770060485792669
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,1.0,1.210932731628418,1.2140958309173584,1.4907912015914917,1.2806731462478638,1.2662755250930786,1.514694333076477,0.0,0.14906722032928846,0.14338570237159728,0.15046822547226732,2.0228984993029364
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09853730667563318,0.05958115061124166,0.004374032333353794,0.49232535719582343
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7369043752985093,0.7350742220878601,0.07447726385623059,6.609237730699719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,2.0,1.338680624961853,1.2724198698997498,1.9638309478759766,1.4503748416900635,1.3629093170166016,2.060557007789612,6.103515625e-05,0.08518332000245753,0.07999984547495842,0.02824285778298337,0.23729334363876023
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,2.0,1.338680624961853,1.2724198698997498,1.9638309478759766,1.4503748416900635,1.3629093170166016,2.060557007789612,6.103515625e-05,0.19457107315577885,0.36560026556253433,0.08852645376036417,3.30444850192199
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,2.0,1.677361249923706,1.5448397397994995,2.927661895751953,1.900749683380127,1.7258186340332031,3.1211140155792236,0.0001220703125,0.08408733543884232,0.09225106239318848,0.08577024983101014,0.09178361281546099
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,2.0,1.677361249923706,1.5448397397994995,2.927661895751953,1.900749683380127,1.7258186340332031,3.1211140155792236,0.0001220703125,0.15006084995203284,0.14391589164733887,0.15286494337249315,1.5774679565080731
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09853730667563318,0.05958115061124166,0.004374032333353794,0.49232535719582343
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7369043752985093,0.7350742220878601,0.07447726385623059,6.609237730699719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,4.0,4.478261470794678,2.1970282793045044,10.5,5.612432956695557,3.6472201347351074,10.500000953674316,0.13860321044921875,0.0720577073158677,0.0752632962539792,0.02242931822739344,0.056088816020828006
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,4.0,4.478261470794678,2.1970282793045044,10.5,5.612432956695557,3.6472201347351074,10.500000953674316,0.13860321044921875,0.17210652963621803,0.3574936408549547,0.056975448460562024,0.7810695455358269
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,4.0,7.9565229415893555,3.394056558609009,20.0,10.224865913391113,6.294440269470215,20.000001907348633,0.2772064208984375,0.06988448123295468,0.08467258363962174,0.06411716563746973,0.01945932216889118
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,4.0,7.9565229415893555,3.394056558609009,20.0,10.224865913391113,6.294440269470215,20.000001907348633,0.2772064208984375,0.1257526028607471,0.1309452921152115,0.11757667168918969,0.3344437665415387
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09853730667563318,0.05958115061124166,0.004374032333353794,0.49232535719582343
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7369043752985093,0.7350742220878601,0.07447726385623059,6.609237730699719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,approx_direct_code_per_soma,8.0,7.482962608337402,10.5,10.5,9.651021957397461,10.5,10.500000953674316,0.3309478759765625,0.08326500964533422,0.07930759806185961,0.027123759501773186,0.024565460263038134
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,all_populations,exact_soma_blockwise_per_soma,8.0,7.482962608337402,10.5,10.5,9.651021957397461,10.5,10.500000953674316,0.3309478759765625,0.18617090773556125,0.3625689558684826,0.06048600847066865,0.3420883920317482
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,approx_direct_code_per_soma,8.0,13.965925216674805,20.0,20.0,18.302043914794922,20.0,20.000001907348633,0.661895751953125,0.08201158606436149,0.09114346653223038,0.0781597088285712,0.0084831240872555
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_0,exact_soma_blockwise_per_soma,8.0,13.965925216674805,20.0,20.0,18.302043914794922,20.0,20.000001907348633,0.661895751953125,0.14097126856505635,0.13906579613685607,0.13480975681000565,0.1457978827400567
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,approx_direct_code_per_soma,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09853730667563318,0.05958115061124166,0.004374032333353794,0.49232535719582343
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,train,population_1,exact_soma_blockwise_per_soma,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7369043752985093,0.7350742220878601,0.07447726385623059,6.609237730699719
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05507074805725481,0.08698156289756298,0.026912028354632574,0.11251310504546111
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1882690078731138,0.43605947867035866,0.1715939089452968,2.0144035121545176
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05041572152143456,0.06766601353883743,0.04687977506104833,0.07391140380460388
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.137490257684928,0.19702678322792053,0.13941864937556261,1.9623947942727311
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11178976070244336,0.11917414516210556,0.013697056537550267,0.1615230864801918
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8069809640495522,0.8344473044077555,0.2277731895230119,2.1080385015704652
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.25,1.0210352540016174,1.022811770439148,1.0450443029403687,1.0279964208602905,1.0274785161018372,1.04653400182724,0.0,0.05497087420722873,0.08694552211090922,0.026872465326817117,0.11066199651848842
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.25,1.0210352540016174,1.022811770439148,1.0450443029403687,1.0279964208602905,1.0274785161018372,1.04653400182724,0.0,0.18874487746973276,0.4362312024459243,0.17085192039197247,1.9812617770952434
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,0.25,1.0420705080032349,1.045623540878296,1.0900886058807373,1.055992841720581,1.0549570322036743,1.09306800365448,0.0,0.050307650853438204,0.06760834828019142,0.0466451043965581,0.07206802803547599
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,0.25,1.0420705080032349,1.045623540878296,1.0900886058807373,1.055992841720581,1.0549570322036743,1.09306800365448,0.0,0.13800518271457626,0.19730154126882554,0.13919414646625086,1.9134519948261357
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11178976070244336,0.11917414516210556,0.013697056537550267,0.1615230864801918
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8069809640495522,0.8344473044077555,0.2277731895230119,2.1080385015704652
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,0.5,1.0449905395507812,1.0478046536445618,1.0990080833435059,1.0598674416542053,1.058152973651886,1.1026183366775513,0.0,0.05485447149762173,0.08690351666882634,0.02681049267980433,0.10860604908670227
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,all_populations,exact_soma_blockwise_per_soma,0.5,1.0449905395507812,1.0478046536445618,1.0990080833435059,1.0598674416542053,1.058152973651886,1.1026183366775513,0.0,0.18922244266487537,0.43640353810042143,0.16996367410092855,1.944452662941637
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_0,approx_direct_code_per_soma,0.5,1.0899810791015625,1.0956093072891235,1.1980161666870117,1.1197348833084106,1.116305947303772,1.2052366733551025,0.0,0.05018169477403876,0.06754113957285882,0.04635934293151283,0.07007509767486265
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_0,exact_soma_blockwise_per_soma,0.5,1.0899810791015625,1.0956093072891235,1.1980161666870117,1.1197348833084106,1.116305947303772,1.2052366733551025,0.0,0.1385219425034238,0.19757727831602095,0.13888465308544437,1.8605384258273006
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11178976070244336,0.11917414516210556,0.013697056537550267,0.1615230864801918
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8069809640495522,0.8344473044077555,0.2277731895230119,2.1080385015704652
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_rank_bridge_nonnegativeinput_fix_20260409164042/results/config_0,config_0,42,noise_resilience,dendritic_shunting,valid,all_populations,approx_direct_code_per_soma,1.0,1.1049554347991943,1.1057167053222656,1.246907889842987,1.139591097831726,1.1316132545471191,1.2582362294197083,0.0,0.054544124060992114,0.08679152373224497,0.026585632987242792,0.10365359475954214
