partner_index,pre_pt_root_id,recording_id,session,scan_idx,field,unit_id,dandi_asset_id,dandi_path
0,864691135720773937,ses4_scan10_field2_unit1686,4,10,2,1686,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
1,864691136389679223,ses4_scan10_field2_unit1650,4,10,2,1650,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
2,864691135662408944,ses4_scan10_field8_unit9657,4,10,8,9657,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
3,864691135739587697,ses4_scan10_field4_unit4913,4,10,4,4913,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
4,864691135456920938,ses4_scan10_field4_unit4530,4,10,4,4530,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
5,864691135135044512,ses4_scan10_field4_unit4308,4,10,4,4308,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
6,864691135463493438,ses4_scan10_field2_unit1639,4,10,2,1639,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
7,864691135892048777,ses4_scan10_field2_unit1722,4,10,2,1722,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
8,864691135912195497,ses4_scan10_field4_unit4652,4,10,4,4652,50b43c75-686f-4d06-acf2-cd0b1b42e8be,sub-17797/sub-17797_ses-4-scan-10_behavior+image+ophys.nwb
