task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,1,0.8535533905932734,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.240616966449871,0.3239541240596275,0.9122584010118239,0.9122584010118239,0.24372174002433894,8.71135408179067,1.1559801410361628,1.111147877435283,0.5111954456408279,1,0.8674087636999512,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.24942329675696057,0.3358105075179707,0.9456461081351335,0.9456461081351331,0.2526417018098272,9.030180566049603,1.1982878099449603,1.111147877435283,0.5111954456408279,1,0.8991550208201757,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2773974353492972,0.37347342754273555,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.3326821095342687,1.111147877435283,0.5111954456408279,1,1.0,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,1,0.8535533905932734,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.23793066423061662,0.3203374269694857,0.9020737419525382,0.9020737419525382,0.24100077541087994,8.614098555100696,1.1430745173634183,1.111147877435283,0.5111954456408279,1,0.8577248161325488,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2647053122423249,0.35638541548672475,1.0035852768338662,1.003585276833866,0.2681209070384734,9.583454302065014,1.2717061838723394,1.111147877435283,0.5111954456408279,1,0.9542457085409224,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.2773974353492972,0.37347342754273555,1.0517053080263632,1.0517053080263632,0.2809768015079055,10.04296295627934,1.3326821095342687,1.111147877435283,0.5111954456408279,1,1.0,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.23677352148427094,0.31877951037559316,0.8976866315708452,0.8976866315708449,0.23982870160512595,8.572205082934875,1.1375153331759709,1.111147877435283,0.5111954456408279,1,0.8535533905932734,1.0000000000000004
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.2406235545784721,0.32396299397209316,0.9122833787835578,0.9122833787835575,0.24372841316210586,8.711592599970945,1.1560117919456634,1.111147877435283,0.5111954456408279,1,0.8674325134818944,1.0000000000000004
