task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.19422456048411263,0.24694755819837674,0.7591037248991936,0.7591037248991932,0.22387958776080547,7.923250533244968,0.9829833126599987,1.1869197812744696,0.47070636656944553,1,0.8535533905932734,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.21401453950142874,0.27210960249875804,0.83645051744838,0.8364505174483794,0.24669118446694996,8.730568420390778,1.0831417019153293,1.1869197812744696,0.47070636656944553,1,0.9405238728427705,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.2242549765930439,0.28512984529583363,0.8764740547469845,0.8764740547469844,0.25849517480085404,9.148319648374313,1.1349692295478384,1.1869197812744696,0.47070636656944553,1,0.985527243059794,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.22754822677127942,0.28931706079537983,0.889345333596026,0.889345333596026,0.2622912523435647,9.282665408590097,1.1516365859395907,1.1869197812744696,0.47070636656944553,1,0.9999999999999999,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.19422456048411263,0.24694755819837674,0.7591037248991936,0.7591037248991932,0.22387958776080547,7.923250533244968,0.9829833126599987,1.1869197812744696,0.47070636656944553,1,0.8535533905932734,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.19448409120317345,0.2472775395209745,0.7601180700215293,0.7601180700215293,0.2241787447276163,7.933837901305251,0.9842968147491457,1.1869197812744696,0.47070636656944553,1,0.8546939431818092,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.19688737738101963,0.25033320689791044,0.7695110298256577,0.7695110298256577,0.22694897480267123,8.031878223511137,0.996460004628329,1.1869197812744696,0.47070636656944553,1,0.8652555995477882,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.22754822677127942,0.28931706079537983,0.889345333596026,0.889345333596026,0.2622912523435647,9.282665408590097,1.1516365859395907,1.1869197812744696,0.47070636656944553,1,0.9999999999999999,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.19422456048411263,0.24694755819837674,0.7591037248991936,0.7591037248991932,0.22387958776080547,7.923250533244968,0.9829833126599987,1.1869197812744696,0.47070636656944553,1,0.8535533905932734,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.19562054059753362,0.24872248243784223,0.7645597480784547,0.7645597480784552,0.22548871202158874,7.980198532769295,0.9900484601000439,1.1869197812744696,0.47070636656944553,1,0.8596882664093966,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.20054346279804205,0.25498175064566286,0.7838004072951893,0.7838004072951893,0.23116328680286868,8.181025584986987,1.014963694098058,1.1869197812744696,0.47070636656944553,1,0.8813228986381798,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.22754822677127942,0.28931706079537983,0.889345333596026,0.889345333596026,0.2622912523435647,9.282665408590097,1.1516365859395907,1.1869197812744696,0.47070636656944553,1,0.9999999999999999,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.19422456048411263,0.24694755819837674,0.7591037248991936,0.7591037248991932,0.22387958776080547,7.923250533244968,0.9829833126599987,1.1869197812744696,0.47070636656944553,1,0.8535533905932734,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.19467985678464633,0.24752644641618646,0.760883196644716,0.7608831966447165,0.22440440062596742,7.941824016675674,0.9852875972706839,1.1869197812744696,0.47070636656944553,1,0.8555542688554063,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.19847927910512508,0.25235723641652424,0.7757327894498262,0.7757327894498262,0.22878393481421738,8.096818703504782,1.0045167242640436,1.1869197812744696,0.47070636656944553,1,0.87225148673484,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.22754822677127942,0.28931706079537983,0.889345333596026,0.889345333596026,0.2622912523435647,9.282665408590097,1.1516365859395907,1.1869197812744696,0.47070636656944553,1,0.9999999999999999,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.19422456048411263,0.24694755819837674,0.7591037248991936,0.7591037248991932,0.22387958776080547,7.923250533244968,0.9829833126599987,1.1869197812744696,0.47070636656944553,1,0.8535533905932734,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.1964063054065528,0.24972154610117014,0.7676308169068995,0.7676308169068996,0.2263944507246739,8.012253240096465,0.9940252676315735,1.1869197812744696,0.47070636656944553,1,0.8631414456328453,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.2048245642574691,0.2604249734243366,0.8005325860496277,0.8005325860496276,0.2360980449380384,8.355670024066857,1.036630630987666,1.1869197812744696,0.47070636656944553,1,0.9001369387217806,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.22754822677127942,0.28931706079537983,0.889345333596026,0.889345333596026,0.2622912523435647,9.282665408590097,1.1516365859395907,1.1869197812744696,0.47070636656944553,1,0.9999999999999999,1.0000000000000002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.11981813436584585,0.2496306743270065,0.3978071599855726,0.3978071599855726,0.11732375967157013,4.152167469475817,0.5151309196571427,0.6153180106739481,0.47070636656944553,1,0.8535533905932734,0.9999999999999998
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.13194682392723922,0.2748997454065894,0.4380755181460539,0.43807551814605333,0.1291999540954222,4.572474049199564,0.5672754722414756,0.6153180106739481,0.47070636656944553,1,0.9405238728427705,0.9999999999999998
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.137786641291726,0.2870664975794468,0.45746424567796184,0.45746424567796184,0.13491819810433742,4.774846585016759,0.5923824437822993,0.6153180106739481,0.47070636656944553,1,0.985527243059794,0.9999999999999998
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.13886687026011107,0.28931706079538017,0.4610507046085885,0.4610507046085885,0.13597593885908915,4.812280748099441,0.5970266434676776,0.6153180106739481,0.47070636656944553,1,0.9999999999999999,0.9999999999999998
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.13842227843981503,0.2550240853717151,0.4718972031978796,0.47189720319787953,0.1391748556252283,4.925492583205185,0.6110720588231078,0.714481826123039,0.47070636656944553,1,0.8535533905932734,0.9999999999999999
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.13860581342201772,0.25536222343372006,0.4725228947105943,0.47252289471059417,0.13935938845432302,4.932023325248931,0.6118822831649172,0.714481826123039,0.47070636656944553,1,0.8546939431818092,0.9999999999999999
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.14025267192629107,0.2583963346224877,0.4781372216165564,0.4781372216165562,0.14101520063391434,4.9906236419018155,0.6191524222504705,0.714481826123039,0.47070636656944553,1,0.8652555995477882,0.9999999999999999
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.15703586070482095,0.2893170607953803,0.5353530103941831,0.5353530103941831,0.1578896366099009,5.587821381911012,0.693242647004084,0.714481826123039,0.47070636656944553,1,0.9999999999999999,0.9999999999999999
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.1351971176117201,0.25728580939725193,0.4574421812883448,0.457442181288345,0.1349116907374392,4.774616284886399,0.5923538720257842,0.6865076122182613,0.47070636656944553,1,0.8535533905932734,0.9999999999999996
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.13565641970282044,0.2581598806226902,0.4589962392012262,0.45899623920122645,0.13537002315431484,4.790836980139302,0.5943662623555412,0.6865076122182613,0.47070636656944553,1,0.8596882664093966,0.9999999999999996
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.13741700554372918,0.26151034963485115,0.46495321699511405,0.46495321699511405,0.13712689206307047,4.853013763013369,0.6020801090581845,0.6865076122182613,0.47070636656944553,1,0.8813228986381798,0.9999999999999996
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.15202872162699205,0.2893170607953799,0.5143922538293899,0.5143922538293899,0.15170776002972258,5.369040574780513,0.6661000138591124,0.6865076122182613,0.47070636656944553,1,0.9999999999999999,0.9999999999999996
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.1355396831638719,0.25752011232367883,0.4587693525879945,0.4587693525879946,0.13530310834442438,4.788468819609575,0.594072460932419,0.6878729417205571,0.47070636656944553,1,0.8535533905932734,0.9999999999999999
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.13589509445335834,0.25819537991360664,0.4599723346473743,0.45997233464737436,0.13565789928893393,4.80102511189326,0.5956302339363083,0.6878729417205571,0.47070636656944553,1,0.8555542688554063,0.9999999999999999
