task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.2675188738136084,0.3495712437603058,1.0297728097669738,1.0297728097669745,0.272987158159374,9.765361870866943,1.3027599679263484,1.1642674095631036,0.5471545773561839,1,0.8535533905932735,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.26779760000186276,0.3499354597833014,1.030845723412066,1.0308457234120663,0.2732715817178003,9.775536338381675,1.3041173051298665,1.1642674095631036,0.5471545773561839,1,0.8544427023627212,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.2687078560656327,0.3511249061196155,1.034349614300336,1.034349614300335,0.2742004440911482,9.808763825217078,1.308550058391483,1.1642674095631036,0.5471545773561839,1,0.8573469914637595,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.31341785617847007,0.40954818715831154,1.2064538915968872,1.2064538915968872,0.3198243497921447,11.440833084945517,1.526278241389032,1.1642674095631036,0.5471545773561839,1,1.0,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.2675188738136084,0.3495712437603058,1.0297728097669738,1.0297728097669745,0.272987158159374,9.765361870866943,1.3027599679263484,1.1642674095631036,0.5471545773561839,1,0.8535533905932735,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.30031770673663477,0.3924300097805953,1.1560268787032655,1.1560268787032655,0.30645642357217484,10.96263243301286,1.4624833022754404,1.1642674095631036,0.5471545773561839,1,0.9582022875098231,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.304651671883098,0.39809327220789814,1.1727098117714387,1.172709811771439,0.3108789781831029,11.120837113630731,1.483588789954542,1.1642674095631036,0.5471545773561839,1,0.9720303609939166,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.31341785617847007,0.40954818715831154,1.2064538915968872,1.2064538915968872,0.3198243497921447,11.440833084945517,1.526278241389032,1.1642674095631036,0.5471545773561839,1,1.0,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.2675188738136084,0.3495712437603058,1.0297728097669738,1.0297728097669745,0.272987158159374,9.765361870866943,1.3027599679263484,1.1642674095631036,0.5471545773561839,1,0.8535533905932735,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.2802990022229638,0.36627124447348,1.0789679508561747,1.0789679508561743,0.2860285218794259,10.231880650997804,1.3649964727356,1.1642674095631036,0.5471545773561839,1,0.8943300347997805,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.29657077085701006,0.38753382800075153,1.1416036246211394,1.1416036246211394,0.3026328975420193,10.825856345965756,1.4442365221631586,1.1642674095631036,0.5471545773561839,1,0.9462472064391028,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.31341785617847007,0.40954818715831154,1.2064538915968872,1.2064538915968872,0.3198243497921447,11.440833084945517,1.526278241389032,1.1642674095631036,0.5471545773561839,1,1.0,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.2675188738136084,0.3495712437603058,1.0297728097669738,1.0297728097669745,0.272987158159374,9.765361870866943,1.3027599679263484,1.1642674095631036,0.5471545773561839,1,0.8535533905932735,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.2675242195516429,0.3495782291227473,1.029793387364351,1.0297933873643514,0.27299261316826223,9.765557008748743,1.3027860005326137,1.1642674095631036,0.5471545773561839,1,0.8535704468583502,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,0.2757398173499035,0.3603136837829422,1.0614180690476505,1.061418069047651,0.28137614388351984,10.065454673320286,1.3427942129311707,1.1642674095631036,0.5471545773561839,1,0.8797833687972401,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,0.31341785617847007,0.40954818715831154,1.2064538915968872,1.2064538915968872,0.3198243497921447,11.440833084945517,1.526278241389032,1.1642674095631036,0.5471545773561839,1,1.0,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,0.2675188738136084,0.3495712437603058,1.0297728097669738,1.0297728097669745,0.272987158159374,9.765361870866943,1.3027599679263484,1.1642674095631036,0.5471545773561839,1,0.8535533905932735,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,0.274399220229708,0.3585619038206254,1.0562576463696187,1.056257646369619,0.28000814396313367,10.016518253189897,1.3362657903327526,1.1642674095631036,0.5471545773561839,1,0.8755060211804145,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,0.2783043404432168,0.3636647876306886,1.0712898067455054,1.0712898067455048,0.28399308773236986,10.15906861418134,1.3552828944778748,1.1642674095631036,0.5471545773561839,1,0.8879658097231752,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,0.31341785617847007,0.40954818715831154,1.2064538915968872,1.2064538915968872,0.3198243497921447,11.440833084945517,1.526278241389032,1.1642674095631036,0.5471545773561839,1,1.0,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.16507465819790984,0.3746859630270257,0.539650884914526,0.5396508849145262,0.14305850773467627,5.117523132424167,0.6827093926492025,0.5692361730760137,0.5471545773561839,1,0.8535533905932735,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.16524552350661736,0.3750737925911751,0.5402094662016347,0.5402094662016348,0.14320658458883542,5.122820173044368,0.6834160507904702,0.5692361730760137,0.5471545773561839,1,0.8544427023627212,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.16576474411928316,0.37625231797722763,0.5419068670392303,0.5419068670392301,0.1436565562976607,5.138916668564372,0.6855634233368908,0.5692361730760137,0.5471545773561839,1,0.8573469914637595,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.18043383975357383,0.4095481871583113,0.5898620803127902,0.5898620803127902,0.15636922191313582,5.5936771815331365,0.746231302225926,0.5692361730760137,0.5471545773561839,1,1.0,1.0
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.18843489195706048,0.35232974770261505,0.6401587726667906,0.6401587726667911,0.16970260086848196,6.070642000458214,0.8098613735352731,0.7181007967250331,0.5471545773561839,1,0.8535533905932735,0.9999999999999997
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.21135905686384754,0.3951926440272618,0.7180376894572328,0.7180376894572321,0.1903478771600209,6.809169758577902,0.908385566617253,0.7181007967250331,0.5471545773561839,1,0.9582022875098231,0.9999999999999997
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2142942809457611,0.4006808354629906,0.7280093535490826,0.7280093535490826,0.19299131095117894,6.903731303986809,0.9210006645002615,0.7181007967250331,0.5471545773561839,1,0.9720303609939166,0.9999999999999997
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.21903676570484926,0.4095481871583113,0.7441207180168725,0.7441207180168725,0.19726234584199845,7.056515784960823,0.9413830638588709,0.7181007967250331,0.5471545773561839,1,1.0,0.9999999999999997
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.18379021113020316,0.35462214152021937,0.6199457138503744,0.6199457138503749,0.1643442291658437,5.878961047157373,0.7842899430162186,0.690931246619891,0.5471545773561839,1,0.8535533905932735,0.9999999999999999
