task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,utility_actual_step,utility_optimized_step,gradient_alignment,update_mean_square,minibatch_covariance_trace,single_trial_second_moment,actual_update_second_moment,global_calibration_curvature,initial_calibration_loss,reference_credit_effective_rank,reference_capture,transported_credit_effective_rank
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,0.25475594556537307,0.3297539295317674,0.9856764665749648,0.9856764665749648,0.25934257096117075,9.284638737332429,1.2450190375361356,1.18323990518878,0.5339987106454732,1,0.8535533905932733,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,0.2745100966377927,0.35532353469343764,1.0621072709121853,1.0621072709121853,0.279452375719239,10.004583293927833,1.3415596466314241,1.18323990518878,0.5339987106454732,1,0.9197391771064632,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,0.28934917402229127,0.3745311102705452,1.1195211590596228,1.1195211590596228,0.2945586158152136,10.545396865146458,1.4140797748748364,1.18323990518878,0.5339987106454732,1,0.9694571328020817,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,0.2984651556340272,0.386330759347775,1.1547918120152474,1.1547918120152474,0.30383872153669417,10.87763090118946,1.4586305335519416,1.18323990518878,0.5339987106454732,1,0.9999999999999998,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,0.25475594556537307,0.3297539295317674,0.9856764665749648,0.9856764665749648,0.25934257096117075,9.284638737332429,1.2450190375361356,1.18323990518878,0.5339987106454732,1,0.8535533905932733,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,0.25648245629795907,0.33198871034202687,0.9923565108605747,0.9923565108605747,0.26110016578859374,9.347561816095574,1.2534566766491686,1.18323990518878,0.5339987106454732,1,0.8593380213952122,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,0.2632779210424486,0.34078470211963596,1.0186488498409987,1.0186488498409985,0.2680179760630536,9.595224083858714,1.2866668259040521,1.18323990518878,0.5339987106454732,1,0.8821060551713962,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,0.2984651556340272,0.386330759347775,1.1547918120152474,1.1547918120152474,0.30383872153669417,10.87763090118946,1.4586305335519416,1.18323990518878,0.5339987106454732,1,0.9999999999999998,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,0.25475594556537307,0.3297539295317674,0.9856764665749648,0.9856764665749648,0.25934257096117075,9.284638737332429,1.2450190375361356,1.18323990518878,0.5339987106454732,1,0.8535533905932733,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,0.25484171335813455,0.3298649466333609,0.986008310821926,0.9860083108219256,0.2594298829170549,9.287764564167682,1.2454381937389805,1.18323990518878,0.5339987106454732,1,0.8538407534265638,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,0.26959597682764846,0.34896273980015774,1.0430940453717983,1.043094045371798,0.2744497821085354,9.82548707284493,1.3175438274803335,1.18323990518878,0.5339987106454732,1,0.9032745422324011,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,0.2984651556340272,0.386330759347775,1.1547918120152474,1.1547918120152474,0.30383872153669417,10.87763090118946,1.4586305335519416,1.18323990518878,0.5339987106454732,1,0.9999999999999998,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,0.25475594556537307,0.3297539295317674,0.9856764665749648,0.9856764665749648,0.25934257096117075,9.284638737332429,1.2450190375361356,1.18323990518878,0.5339987106454732,1,0.8535533905932733,1.0000000000000002
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,0.25568995174201076,0.33096289918415256,0.9892902307440572,0.9892902307440572,0.2602933929826363,9.31867880618842,1.2495836237266935,1.18323990518878,0.5339987106454732,1,0.8566827548054997,1.0000000000000002
