task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,8.226733880929106e-06,0.013907573992456793,1.0783659437708373
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,8.021975176724192e-06,0.023907369233752588,1.0774279721253583
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,6.631196323942341e-06,0.04390597845489981,1.0704423834540537
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,6.763238027814561e-07,0.08390002358237864,0.9989810666098232
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,8.226733880929106e-06,0.015279002563885365,1.0783659437708373
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,1.4366306057864628e-06,0.025272212460610226,1.0202556383435863
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,9.404673250072963e-07,0.04527171629732945,1.0080383266519377
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,6.763238027814561e-07,0.08527145215380721,0.9989810666098232
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,8.226733880929106e-06,0.015127627383349782,1.0783659437708373
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,5.7591021345265216e-06,0.02512515975160338,1.0653811857303053
s7205_r1_n000_a125,confirmatory,7205,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,4.282295198869515e-06,0.04512368294466772,1.055048225425302
