task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,1.4439099978432888e-05,0.013913786358554298,1.07868877645608
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,7.818454872016147e-06,0.023907165713447878,1.0529530310317787
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,6.61125456341309e-06,0.04390595851313928,1.046289378246359
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,1.7747680542227492e-06,0.08390112202663008,0.99897786996039
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,1.4439099978432888e-05,0.01528521492998287,1.07868877645608
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,1.436566715352735e-05,0.025285141497157965,1.07846569232746
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,8.41514789206809e-06,0.04527919097789651,1.0559241718569754
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,1.7747680542227492e-06,0.08527255059805866,0.99897786996039
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,1.4439099978432888e-05,0.015133839749447287,1.07868877645608
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,1.2647105241334415e-05,0.025132047754710188,1.0729421873647282
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,4.94288116033283e-06,0.045124343530629184,1.0350916399000396
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,1.7747680542227492e-06,0.08512117541752309,0.99897786996039
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,1.4439099978432888e-05,0.015086470923135222,1.07868877645608
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,1.376302217428522e-05,0.025085794845331074,1.076596873548968
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,9.496966671931026e-06,0.04508152878982871,1.0608760838725866
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,1.7747680542227492e-06,0.08507380659121103,0.99897786996039
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,1.4439099978432888e-05,0.018014439099978435,1.07868877645608
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,7.95817990657616e-06,0.028007958179906572,1.0536658615307573
s7202_r1_n000_a125,confirmatory,7202,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,4.8337720872407025e-06,0.048004833772087245,1.0342504360083404
