task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,4.0029032879105775e-05,0.013939376291454971,1.0765296734325478
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,2.7555787133735344e-05,0.0239269030457096,1.0578164333786553
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,2.7132985742268475e-05,0.04392648024431814,1.0570625540076461
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,7.194809991483397e-06,0.08390654206856733,0.9981340063879576
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,4.0029032879105775e-05,0.015310804862883543,1.0765296734325478
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,3.279192052669769e-05,0.025303567750531136,1.0664128862884417
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,3.2646007716515346e-05,0.04530342183772095,1.0661898774412153
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,7.194809991483397e-06,0.08527797063999591,0.9981340063879576
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,4.0029032879105775e-05,0.01515942968234796,1.0765296734325478
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,3.329439219752691e-05,0.02515269504166638,1.0671743821532436
s7209_r1_n000_a125,confirmatory,7209,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,2.106424709051821e-05,0.04514046489655937,1.0449508255359392
