task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,6.323962358428553e-06,0.013905671220934293,1.0794126686787235
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,4.357552667659874e-06,0.023903704811243525,1.0660213061731036
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,1.5871387616950866e-06,0.04390093439733756,1.032981778397917
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,4.785334840827488e-07,0.08389982579205994,0.9993011029501153
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,6.323962358428553e-06,0.015277099792362865,1.0794126686787235
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,5.766695338091686e-06,0.02527654252534253,1.0760316375850614
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,2.2056175010007653e-06,0.04527298144750544,1.0432455789313297
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,4.785334840827488e-07,0.08527125436348852,0.9993011029501153
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,6.323962358428553e-06,0.015125724611827282,1.0794126686787235
s7217_r1_n000_a125,confirmatory,7217,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,3.3793338260745157e-06,0.02512277998329493,1.057266460240668
