task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,1.2573049379986e-05,0.013911920307955851,1.0780407452952732
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,1.205765002207402e-05,0.023911404908597937,1.076283908579549
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,3.7786455256513154e-06,0.04390312590410152,1.0308742761352638
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,1.4974164808925056e-06,0.08390084467505675,0.9987658887643945
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,1.2573049379986e-05,0.015283348879384423,1.0780407452952732
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,8.142943966780787e-06,0.02527891877397122,1.0602246265636996
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,3.1984939030759174e-06,0.045273974323907513,1.024840064693528
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,1.4974164808925056e-06,0.08527227324648533,0.9987658887643945
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,1.2573049379986e-05,0.01513197369884884,1.0780407452952732
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,6.914482510663474e-06,0.025126315131979517,1.0537507486037223
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,4.283815470763282e-06,0.04512368446493961,1.035493724976021
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,1.4974164808925056e-06,0.08512089806594976,0.9987658887643945
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,1.2573049379986e-05,0.015084604872536775,1.0780407452952732
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,1.256776805839837e-05,0.025084599591215187,1.0780230673167839
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,2.4943412848670376e-06,0.04507452616444165,1.0160495707190396
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,1.4974164808925056e-06,0.0850735292396377,0.9987658887643945
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,1.2573049379986e-05,0.018012573049379987,1.0780407452952732
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,1.242397606490461e-05,0.0280124239760649,1.0775392241751665
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,3.0323757309371156e-06,0.04800303237573094,1.0229335454356476
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,16,1.4974164808925056e-06,0.0880014974164809,0.9987658887643945
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,64,3.7229848584014805e-19,0.013899347258575865,1.0823921998546884
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,64,3.1618723118466353e-19,0.023899347258575863,1.0805293362824617
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,64,3.1652724778687214e-21,0.04389934725857587,1.0330130131393385
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,64,6.979066751001452e-23,0.08389934725857585,0.999999999995662
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,64,3.7229848584014805e-19,0.015270775830004437,1.0823921998546884
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,64,6.776236646110522e-20,0.02527077583000444,1.063592550138732
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,64,1.6102856119703808e-21,0.04527077583000444,1.0267775722778352
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,64,6.979066751001452e-23,0.08527077583000443,0.999999999995662
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,64,3.7229848584014805e-19,0.015119400649468854,1.0823921998546884
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,64,3.550002248357421e-20,0.025119400649468854,1.056808622071466
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,64,5.25011339475565e-21,0.04511940064946885,1.037797487168801
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,64,6.979066751001452e-23,0.08511940064946887,0.999999999995662
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,64,3.7229848584014805e-19,0.015072031823156789,1.0823921998546884
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,64,3.7168868414436766e-19,0.025072031823156787,1.0823734446517768
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,64,5.826819872800156e-22,0.045072031823156784,1.0177212553238562
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,64,6.979066751001452e-23,0.0850720318231568,0.999999999995662
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,64,3.7229848584014805e-19,0.018000000000000002,1.0823921998546884
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,64,3.5537026964567348e-19,0.027999999999999997,1.0818601999620896
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,64,1.2959546601337403e-21,0.048,1.0248107186597784
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,64,6.979066751001452e-23,0.08800000000000001,0.999999999995662
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.007284868424827e-32,0.013899347258575865,1.082392200292394
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.225215333650725e-32,0.023899347258575863,1.080529336683603
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,5.446402864134012e-32,0.04389934725857587,1.033013013173369
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,6.35391320844903e-32,0.08389934725857585,1.0
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,256,5.007284868424827e-32,0.015270775830004437,1.082392200292394
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,256,5.582335504097978e-32,0.02527077583000444,1.0635925503147992
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,256,5.897377534122289e-32,0.04527077583000444,1.0267775723014891
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,256,6.35391320844903e-32,0.08527077583000443,1.0
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,256,5.007284868424827e-32,0.015119400649468854,1.082392200292394
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,256,5.273363196551322e-32,0.025119400649468854,1.0568086221960182
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,256,5.320861977644512e-32,0.04511940064946885,1.037797487213471
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,256,6.35391320844903e-32,0.08511940064946887,1.0
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,256,5.007284868424827e-32,0.015072031823156789,1.082392200292394
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,256,5.182265890182661e-32,0.025072031823156787,1.0823734450890996
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,256,5.121295193073867e-32,0.045072031823156784,1.0177212553375303
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,256,6.35391320844903e-32,0.0850720318231568,1.0
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,256,5.007284868424827e-32,0.018000000000000002,1.082392200292394
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,256,5.117917015164146e-32,0.027999999999999997,1.0818602003890534
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,256,5.13487434080656e-32,0.048,1.0248107186808209
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,256,6.35391320844903e-32,0.08800000000000001,1.0
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,0.002815709975767291,0.016715057234343154,1.3882987130512259
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,0.002762413238061697,0.02666176049663756,1.3869757030073613
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,0.0016925807989046928,0.04559192805748056,1.3530635032821432
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,0.0013557464696681782,0.08525509372824404,1.33782267409465
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,0.0009831403816682465,0.016253916211672683,1.3160331495617505
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,0.0007724593357231888,0.026043235165727627,1.2999630490397525
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,0.0004684910285155424,0.045739266858519985,1.2675822120700897
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,0.0003395214275663278,0.08561029725757076,1.2474837222107824
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,0.00111120363940969,0.016230604288878542,1.3242896642204833
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,0.000848986351833825,0.02596838700130268,1.306225381596939
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,0.000619800535541611,0.04573920118501046,1.285539627836604
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,0.00039282014404329346,0.08551222079351216,1.256509264448255
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,0.0012318288710509353,0.016303860694207722,1.331283905019876
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,0.0012307563874930836,0.02630278821064987,1.3312246286576563
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,0.0005907000782198557,0.04566273190137664,1.2824233103728528
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,0.0004806565742530836,0.08555268839740988,1.2692086710129935
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,0.0006659198368876631,0.018665919836887666,1.290213611781646
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,0.0006657598181360033,0.028665759818136,1.2901979156962147
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,0.00029414805409447975,0.04829414805409448,1.2387304929262994
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,16,0.00021619837702265986,0.08821619837702267,1.2203743742077635
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,64,3.5312214373685556e-10,0.01389934761169801,1.4951724957879047
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,64,3.279644292893794e-10,0.023899347586540293,1.4926169815855255
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,64,4.9583506343753e-11,0.04389934730815937,1.431654985427953
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,64,2.1139844608172672e-11,0.0838993472797157,1.4066180196813782
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,64,6.172847045092643e-12,0.015270775836177284,1.3728104190331591
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,64,2.4570491242497623e-12,0.025270775832461487,1.349147377309558
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,64,3.661591289927702e-13,0.0452707758303706,1.3041470103394206
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,64,1.0788838832882431e-13,0.08527077583011232,1.2777142666315868
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,64,9.862339043480143e-12,0.015119400659331192,1.3853701369712281
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,64,3.5237350774296715e-12,0.025119400652992587,1.3582520375550082
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,64,1.0615967652153678e-12,0.045119400650530446,1.3286968902903296
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,64,1.8757680705020338e-13,0.08511940064965644,1.289457849108311
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,64,1.4636923933621873e-11,0.015072031837793712,1.3962441091752757
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,64,1.4588135354239064e-11,0.025072031837744924,1.396151005547104
s7214_r1_n000_a125,confirmatory,7214,1,0.0,0.125,joint_forward_feedback,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,64,8.840041687947707e-13,0.045072031824040786,1.3243674446145024
