task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,8.818895141953753e-06,0.01390816615371782,1.0793792626036844
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,2.529135878107883e-06,0.023901876394453972,1.0297725408200649
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,1.3064300436453291e-06,0.04390065368861951,1.0064234551916618
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,1.0540810215337344e-06,0.08390040133959739,0.9992222030462634
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,8.818895141953753e-06,0.015279594725146391,1.0793792626036844
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,8.677526359659689e-06,0.0252794533563641,1.0786875056435796
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,7.469490438701038e-06,0.04527824532044314,1.0723359222803153
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,1.0540810215337344e-06,0.08527182991102597,0.9992222030462634
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,8.818895141953753e-06,0.015128219544610808,1.0793792626036844
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,8.084172630673661e-06,0.025127484822099526,1.0756718649986996
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,5.940757297159434e-06,0.04512534140676601,1.06285814236383
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,1.0540810215337344e-06,0.0851204547304904,0.9992222030462634
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,8.818895141953753e-06,0.015080850718298743,1.0793792626036844
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,8.57236092611731e-06,0.025080604184082905,1.0781664675086617
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,6.761616273089296e-06,0.04507879343942987,1.0681820346870965
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,1.0540810215337344e-06,0.08507308590417834,0.9992222030462634
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,8.818895141953753e-06,0.018008818895141956,1.0793792626036844
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,7.697327346518862e-06,0.028007697327346516,1.073599546674604
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,4.5368222590161545e-06,0.04800453682225902,1.0520366554148712
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,16,1.0540810215337344e-06,0.08800105408102155,0.9992222030462634
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,64,1.5699747904799187e-18,0.013899347258575867,1.0823921986909986
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,64,1.0781973862892617e-20,0.023899347258575863,1.031133954732002
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,64,7.628967565345069e-22,0.04389934725857587,1.0073158856883826
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,64,3.221049720241037e-22,0.08389934725857585,0.9999999999791472
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,64,1.5699747904799187e-18,0.015270775830004439,1.0823921986909986
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,64,1.4724187134117746e-18,0.02527077583000444,1.0816697545473286
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,64,8.116890761754273e-19,0.04527077583000444,1.0750478383534494
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,64,3.221049720241037e-22,0.08527077583000443,0.9999999999791472
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,64,1.5699747904799187e-18,0.015119400649468855,1.0823921986909986
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,64,1.1114016790155771e-18,0.025119400649468854,1.0785232204538961
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,64,3.263638997788202e-19,0.04511940064946885,1.0652032249813537
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,64,3.221049720241037e-22,0.08511940064946887,0.9999999999791472
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,64,1.5699747904799187e-18,0.01507203182315679,1.0823921986909986
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,64,1.4028342578608046e-18,0.025072031823156787,1.081125766694809
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,64,5.463007162601672e-19,0.045072031823156784,1.0707279522342668
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,64,3.221049720241037e-22,0.0850720318231568,0.9999999999791472
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,64,1.5699747904799187e-18,0.018000000000000002,1.0823921986909986
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,64,9.146510058586622e-19,0.027999999999999997,1.0763636287402447
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,64,1.114222883794159e-19,0.048,1.054012369855216
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,64,3.221049720241037e-22,0.08800000000000001,0.9999999999791472
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,256,5.988779446347819e-32,0.013899347258575865,1.0823922002923938
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,256,5.705189423588548e-32,0.023899347258575863,1.0311339548574057
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,256,6.173171800172432e-32,0.04389934725857587,1.0073158857207813
s7212_r1_n000_a125,confirmatory,7212,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,256,5.83328310441264e-32,0.08389934725857585,1.0
