task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,8.857850091465164e-06,0.01390820510866733,1.0788870447895658
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,8.744955630211797e-06,0.023908092214206075,1.078351489158521
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,8.386153667888843e-06,0.04390773341224376,1.0766071624607376
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,1.0755105595135874e-06,0.08390042276913537,0.9991197037893781
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,8.857850091465164e-06,0.015279633680095902,1.0788870447895658
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,1.95788087666137e-06,0.0252727337108811,1.0202514885810805
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,1.605191064855766e-06,0.04527238102106929,1.0131253252405636
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,1.0755105595135874e-06,0.08527185134056395,0.9991197037893781
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,8.857850091465164e-06,0.015128258499560319,1.0788870447895658
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,4.91700517824697e-06,0.0251243176546471,1.055009006074914
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,2.325321988072671e-06,0.04512172597145692,1.0265234720924346
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,1.0755105595135874e-06,0.08512047616002838,0.9991197037893781
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,8.857850091465164e-06,0.015080889673248254,1.0788870447895658
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,8.855671280742094e-06,0.02508088749443753,1.078876766950314
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,6.0662742115119675e-06,0.0450780980973683,1.0633701070983634
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,1.0755105595135874e-06,0.08507310733371631,0.9991197037893781
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,8.857850091465164e-06,0.018008857850091466,1.0788870447895658
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,6.452712838258606e-06,0.028006452712838255,1.0658614354855669
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,5.390274753031316e-06,0.048005390274753035,1.05864593844515
s7207_r1_n000_a125,confirmatory,7207,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,16,1.0755105595135874e-06,0.08800107551055952,0.9991197037893781
