task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,2.1078026275863857e-05,0.01392042528485173,1.0767746453536062
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,2.0414930661233345e-05,0.023919762189237095,1.0753690779744127
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,1.3326782601239343e-05,0.04391267404117711,1.0571038416311649
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,2.8821507745866165e-06,0.08390222940935044,0.9983448783701719
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,2.1078026275863857e-05,0.015291853856280301,1.0767746453536062
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,2.0162367906040124e-05,0.02529093819791048,1.0748230866898647
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,8.159659502843786e-06,0.04527893548950728,1.0371692208887286
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,2.8821507745866165e-06,0.08527365798077902,0.9983448783701719
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,2.1078026275863857e-05,0.015140478675744718,1.0767746453536062
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,8.691474016943378e-06,0.025128092123485796,1.0396730779200136
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,8.449829304412675e-06,0.04512785047877326,1.0385527288928587
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,2.8821507745866165e-06,0.08512228280024345,0.9983448783701719
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,2.1078026275863857e-05,0.015093109849432653,1.0767746453536062
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,1.8075650057826177e-05,0.025090107473214614,1.0700649752066047
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,4.080566838449686e-06,0.04507611238999523,1.0108226510481493
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,2.8821507745866165e-06,0.08507491397393138,0.9983448783701719
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,2.1078026275863857e-05,0.018021078026275866,1.0767746453536062
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,2.0348105360526722e-05,0.028020348105360523,1.075225198244434
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,1.1312939502281672e-05,0.04801131293950228,1.0503223152330192
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,16,2.8821507745866165e-06,0.08800288215077459,0.9983448783701719
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,64,2.198925757360237e-18,0.013899347258575867,1.082392199737391
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,64,1.9503156805484494e-18,0.023899347258575867,1.0808793370194518
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,64,3.9298131638552247e-19,0.04389934725857587,1.0613601288415442
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,64,1.231043721119035e-21,0.08389934725857585,0.9999999999871029
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,64,2.198925757360237e-18,0.015270775830004439,1.082392199737391
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,64,1.861276557858215e-18,0.025270775830004442,1.0802921028812604
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,64,6.208054335010071e-20,0.04527077583000444,1.0403243707377747
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,64,1.231043721119035e-21,0.08527077583000443,0.9999999999871029
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,64,2.198925757360237e-18,0.015119400649468855,1.082392199737391
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,64,7.873487804812284e-20,0.025119400649468854,1.042952675448044
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,64,7.080738183895985e-20,0.04511940064946885,1.0417761759405775
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,64,1.231043721119035e-21,0.08511940064946887,0.9999999999871029
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,64,2.198925757360237e-18,0.01507203182315679,1.082392199737391
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,64,1.2350131635959168e-18,0.025072031823156787,1.0751847194851076
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,64,4.5636439028090094e-21,0.045072031823156784,1.012879367018462
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,64,1.231043721119035e-21,0.0850720318231568,0.9999999999871029
s7213_r1_n000_a125,confirmatory,7213,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,64,2.198925757360237e-18,0.018000000000000006,1.082392199737391
