task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,1.0161373235293644e-05,0.013909508631811158,1.0797213298110182
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,4.306360893346443e-06,0.02390365361946921,1.0413967459362083
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,2.261649986101409e-06,0.04390160890856197,1.0148873720231038
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,1.520160611832058e-06,0.08390086741918769,0.9994941277540578
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,1.0161373235293644e-05,0.01528093720323973,1.0797213298110182
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,9.42472961305489e-06,0.025280200559617494,1.0762252307505313
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,7.012072212542778e-06,0.04527778790221698,1.0627426185401432
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,1.520160611832058e-06,0.08527229599061627,0.9994941277540578
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,1.0161373235293644e-05,0.015129562022704147,1.0797213298110182
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,1.0123442066910004e-05,0.025129524091535765,1.0795469696785667
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,5.3295549845790105e-06,0.04512473020445343,1.0505949091004543
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,1.520160611832058e-06,0.0851209208100807,0.9994941277540578
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,1.0161373235293644e-05,0.015082193196392082,1.0797213298110182
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,9.75592070011507e-06,0.0250817877438569,1.0778264173677692
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,9.265081058630274e-06,0.04508129690421542,1.0754352271026804
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,1.520160611832058e-06,0.08507355198376863,0.9994941277540578
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,1.0161373235293644e-05,0.018010161373235297,1.0797213298110182
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,7.880778605930247e-06,0.02800788077860593,1.068019395678303
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,2.4803356730150695e-06,0.04800248033567302,1.0185686431180145
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,16,1.520160611832058e-06,0.08800152016061184,0.9994941277540578
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,64,3.005913449037603e-19,0.013899347258575865,1.0823922004701747
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,64,1.0494526620722555e-20,0.023899347258575863,1.0427198879863835
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,64,7.146277011960583e-22,0.04389934725857587,1.015630407205306
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,64,1.269424241518844e-22,0.08389934725857585,1.000000000005133
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,64,3.005913449037603e-19,0.015270775830004437,1.0823922004701747
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,64,2.263034226974707e-19,0.02527077583000444,1.0787429893146359
s7203_r1_n000_a125,confirmatory,7203,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,64,7.279854538033187e-20,0.04527077583000444,1.064730263329164
