task_id,split,seed,rank,noise_sd,angle_pi,arm,candidate_id,tree_id,shape,budget_k,resource_cost,channel_cost,cable_cost,parameter_count,decoder_coefficients,encoder_coefficients,checkpoint,test_loss,penalized_test_loss,weight_norm
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,16,1.0563759547086444e-05,0.013909911018122952,1.0797474917509677
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,16,8.835604273509996e-06,0.023908182862849372,1.0713586342540016
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,16,5.854014071150122e-06,0.04390520127264702,1.052786320888454
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,16,1.5447004824769673e-06,0.08390089195905834,0.9992380375254704
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,16,1.0563759547086444e-05,0.015281339589551524,1.0797474917509677
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,16,1.0011244961664603e-05,0.025280787074966105,1.0772032793597142
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,16,2.8411720673073726e-06,0.04527361700207175,1.0225649708137499
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,16,1.5447004824769673e-06,0.08527232053048692,0.9992380375254704
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,16,1.0563759547086444e-05,0.01512996440901594,1.0797474917509677
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,16,8.832894569807005e-06,0.02512823354403866,1.0713444054692252
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,16,7.81095540920429e-06,0.04512721160487806,1.0656882255636742
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,16,1.5447004824769673e-06,0.08512094534995135,0.9992380375254704
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,16,1.0563759547086444e-05,0.015082595582703875,1.0797474917509677
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,16,8.54690753638035e-06,0.02508057873069317,1.0698210407772222
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,16,3.364833958003772e-06,0.04507539665711479,1.029377675889222
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,16,1.5447004824769673e-06,0.08507357652363928,0.9992380375254704
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,16,1.0563759547086444e-05,0.01801056375954709,1.0797474917509677
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,16,6.474834699182431e-06,0.02800647483469918,1.0572382699083251
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k4,comb_contiguous,comb,4,0.6,0.5,1.0,64,64,32,16,5.119369087295621e-06,0.048005119369087294,1.0469568100724942
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k8,comb_contiguous,comb,8,1.1,1.0,1.0,64,64,64,16,1.5447004824769673e-06,0.08800154470048249,0.9992380375254704
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k1,balanced_contiguous,balanced,1,0.1737418407321983,0.125,0.487418407321983,64,64,8,64,8.343572183747689e-21,0.013899347258575865,1.0823922003081758
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k2,balanced_contiguous,balanced,2,0.2987418407321983,0.25,0.487418407321983,64,64,16,64,3.6308486892519114e-21,0.023899347258575863,1.07371271768853
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k4,balanced_contiguous,balanced,4,0.5487418407321983,0.5,0.487418407321983,64,64,32,64,5.31403563327867e-22,0.04389934725857587,1.0545877277977367
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_contiguous_k8,balanced_contiguous,balanced,8,1.0487418407321982,1.0,0.487418407321983,64,64,64,64,1.3104869933478594e-24,0.08389934725857585,0.9999999999998226
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k1,balanced_interleaved,balanced,1,0.19088469787505546,0.125,0.6588469787505544,64,64,8,64,8.343572183747689e-21,0.015270775830004437,1.0823922003081758
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k2,balanced_interleaved,balanced,2,0.31588469787505546,0.25,0.6588469787505544,64,64,16,64,6.497953410031185e-21,0.02527077583000444,1.0797569602880168
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k4,balanced_interleaved,balanced,4,0.5658846978750555,0.5,0.6588469787505544,64,64,32,64,1.8868123331367546e-23,0.04527077583000444,1.0236933739625795
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_interleaved_k8,balanced_interleaved,balanced,8,1.0658846978750554,1.0,0.6588469787505544,64,64,64,64,1.3104869933478594e-24,0.08527077583000443,0.9999999999998226
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k1,balanced_permutation_a,balanced,1,0.18899250811836066,0.125,0.6399250811836067,64,64,8,64,8.343572183747689e-21,0.015119400649468854,1.0823922003081758
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k2,balanced_permutation_a,balanced,2,0.31399250811836066,0.25,0.6399250811836067,64,64,16,64,3.625656762052667e-21,0.025119400649468854,1.073698018782805
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k4,balanced_permutation_a,balanced,4,0.5639925081183607,0.5,0.6399250811836067,64,64,32,64,2.042985473741085e-21,0.04511940064946885,1.0678608411837098
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_a_k8,balanced_permutation_a,balanced,8,1.0639925081183608,1.0,0.6399250811836067,64,64,64,64,1.3104869933478594e-24,0.08511940064946887,0.9999999999998226
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k1,balanced_permutation_b,balanced,1,0.18840039778945986,0.125,0.6340039778945984,64,64,8,64,8.343572183747689e-21,0.015072031823156789,1.0823922003081758
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k2,balanced_permutation_b,balanced,2,0.31340039778945983,0.25,0.6340039778945984,64,64,16,64,3.109773196072219e-21,0.025072031823156787,1.072124756638008
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k4,balanced_permutation_b,balanced,4,0.5634003977894598,0.5,0.6340039778945984,64,64,32,64,4.0768822823219676e-23,0.045072031823156784,1.030636325938756
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,balanced_permutation_b_k8,balanced_permutation_b,balanced,8,1.06340039778946,1.0,0.6340039778945984,64,64,64,64,1.3104869933478594e-24,0.0850720318231568,0.9999999999998226
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k1,comb_contiguous,comb,1,0.225,0.125,1.0,64,64,8,64,8.343572183747689e-21,0.018000000000000002,1.0823922003081758
s7210_r1_n000_a125,confirmatory,7210,1,0.0,0.125,feedback_only,comb_contiguous_k2,comb_contiguous,comb,2,0.35,0.25,1.0,64,64,16,64,8.5077433223672e-22,0.027999999999999997,1.0591614876172006
