seed,phase,task,step,model,optimizer,rule,rate,selected_rate,common_rate,test_nmse,validation_nmse,population_nmse,parameter_norm,max_abs_parameter,gradient_clipped_steps,parameter_projected_steps,elapsed_seconds
211212,fresh,matching,0,algebraic,sgd,exact,0.03,True,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.036775580956600606
211212,fresh,matching,0,algebraic,sgd,unit_broadcast,0.01,True,False,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03681080194655806
211212,fresh,matching,0,algebraic,sgd,unit_broadcast,0.03,False,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03683601994998753
211212,fresh,matching,0,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.036858513951301575
211212,fresh,matching,0,algebraic,sgd,sign_broadcast,0.01,True,False,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03688412101473659
211212,fresh,matching,0,algebraic,sgd,sign_broadcast,0.03,False,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03690536797512323
211212,fresh,matching,0,algebraic,adam,exact,0.003,True,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03692662203684449
211212,fresh,matching,0,algebraic,adam,unit_broadcast,0.003,True,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03695131896529347
211212,fresh,matching,0,algebraic,adam,calibrated_broadcast,0.003,False,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03697231400292367
211212,fresh,matching,0,algebraic,adam,calibrated_broadcast,0.01,True,False,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.036993665038608015
211212,fresh,matching,0,algebraic,adam,sign_broadcast,0.003,False,True,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03701458894647658
211212,fresh,matching,0,algebraic,adam,sign_broadcast,0.01,True,False,1.2850481943050673,1.3219948459789699,1.2645038634017913,2.7659559880425353,1.3285945714374525,0,0,0.03703523601870984
211212,fresh,matching,1,algebraic,sgd,exact,0.03,True,True,1.2037479503815578,1.2423098654766105,1.1831869296506043,2.736887458945936,1.3229587979033453,0,0,0.07426921103615314
211212,fresh,matching,1,algebraic,sgd,unit_broadcast,0.01,True,False,1.266093690104089,1.3030159595395472,1.2455919861852864,2.7604728057257533,1.3292734023945671,0,0,0.07430045201908797
211212,fresh,matching,1,algebraic,sgd,unit_broadcast,0.03,False,True,1.2306347387224743,1.2675085603334695,1.2102177150670301,2.7497751770038077,1.3306310643087962,0,0,0.07432512694504112
211212,fresh,matching,1,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.2441076172716503,1.2825075704528623,1.2234847846252104,2.76087636241181,1.328577809529398,0,0,0.07435350795276463
